## ACTIVE GENE SELECTION CRITERIA based on... 
# (1) riboZero RNA can be detected reliably for differential expression analysis 
## i.e. min. average of 3 t.p.m. over 3 consecutive time points (~30 min intervals) UP TO STAGE 13 (~12 hpf) 
# (2) RNAPII ChIP enrichment conditions (covering at least 80% of the genebody): 
## 2.6-fold at this stage OR 
## 1.8-fold at this stage AND 1.4-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.8-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.4-fold at next two stages 
# (3) optional: H3K4me3 mark within genebody 

## rzRNA data selection for RNAPII ChIP: 
## +/- 1h from ChIP time point, min. average of 0.1 t.p.m. (=detection limit) over 3 consecutive time points 

## ZYGOTIC GENOME ACTIVATION: 
# Total number of genes with transcripts: 12302 
# Number of activated genes at this stage: 117 
# Percentage of genes that activated at this stage: 0.951064867501219 

scaffold	start	end	gene.length	pol2.6.mean	pol2.7.mean	pol2.8.mean	pol2.8p.mean	pol2.11.mean	pol2.12p.mean	tu.st8p.toInput	tu.st10p.toInput	maternal.tpm	h3k4me3	h3k36me3
Xetro.F01953|	scaffold_6	141592179	141603272	11094	1.45362089464453	5.70134042442428	30.3581813379881	2.58664229490997	1.98745532941926	1.87350021537373	3.96836710364471	4.35310081327235	49.5298858675799	1	1
Xetro.B01120|zic2	scaffold_2	65182069	65186940	4872	1.25265848164356	5.63586799136843	26.5550680332287	16.884870982192	14.1674376746527	12.8257025997471	2.74407554646445	3.52614397184523	68.994798359878	1	1
Xetro.K00649|	scaffold_38	583474	584109	636	2.40856216628528	5.48845473905105	43.5307053309794	150.928715610342	71.8448139538629	54.7970952797595	6.44340902427894	2.83491475652073	5.48582442869674	1	0
Xetro.E01215|srsf7	scaffold_5	87858097	87864964	6868	1.1788837910946	5.47505301979316	51.2698904236023	140.327063222851	52.8170737382991	36.2434223147838	4.02217526949932	5.14223357175832	491.017895832748	1	1
Xetro.N00475|sox17b	scaffold_6	34598769	34610039	11271	1.29575098485949	5.16234279323265	10.5659952448328	17.9891590706663	9.37011351372459	5.55574153268171	15.9246922258654	6.61028635006929	0.130398415760866	1	1
Xetro.E01314|otx1	scaffold_5	94037643	94044896	7254	1.30105258573336	5.05316228477426	17.6121323353926	4.11562690844719	8.66096501255105	10.9716638498188	10.6918467415129	27.1684687815014	25.3049165950133	1	1
Xetro.H00983|hist1h4d	scaffold_8	50631225	50631600	376	1.22496270812103	5.03448409508023	40.4133242559449	148.915137052052	76.7675232335516	114.20674113773	0	2.37858232420329	10.7132184433683	1	0
Xetro.A02937|hmgb2	scaffold_1	175222092	175228364	6273	1.58127091430368	4.6903355914607	25.6240793042184	67.4685148477852	48.8270694026157	41.7705422275633	1.2749634400438	1.91578150318077	1571.38248660724	1	1
Xetro.G01638|	scaffold_7	94491238	94492657	1420	1.28005218244372	4.65503970829113	18.2564702909217	6.48259948215168	10.2184692227166	10.3332089045745	9.47193589642552	3.13435019719576	4.72926945087329	1	0
Xetro.F01971|	scaffold_6	141904471	141905119	649	1.65001979121798	4.65106416779328	46.0622343312194	223.431714540535	88.706973758844	114.561701065625	NA	NA	0.142970196452194	0	0
Xetro.N00476|sox17a	scaffold_6	34623567	34625941	2375	1.25222146132904	4.62360533710838	13.058256541144	43.5424146899614	25.881574933098	19.4918817632244	10.9738669904916	5.54483897265515	0.0547412831290116	1	1
Xetro.K01883|	scaffold_169	77379	90667	13289	3.22062118945409	4.61067736642564	7.26794246527551	1.70413287111046	0.614765845093241	0.471055479245379	7.64390431201922	3.95796098747428	0	0	0
Xetro.A02317|gdf3	scaffold_1	129321117	129324767	3651	1.14505479164761	4.57036451694553	24.3840002403123	23.446324406373	6.30192385791518	4.50513117102015	17.9309008705944	14.0425777516122	3.26374042428904	1	1
Xetro.K00640|	scaffold_38	464139	464753	615	3.17608403110047	4.48874677953625	22.3317416958042	224.570751288185	48.2265053112093	6.86537503067108	NA	0	12.5790463943874	1	0
Xetro.K00651|	scaffold_38	588638	589146	509	2.08694556451613	4.38306451612904	46.4130544354839	257.443548387097	82.4890793010754	84.3182963709678	0.824409235429628	8.67973900761903	2.2393718530703	1	0
Xetro.K00628|hist1h2al	scaffold_38	363197	363734	538	1.5020792506726	4.34623509482844	26.5564644434849	151.393350383632	74.3495560279448	119.123634038596	2.23151881948259	3.017983159984	54.9536713711248	1	0
Xetro.F01955|	scaffold_6	141626130	141627416	1287	1.66953833687648	4.31635435633103	11.3134109760961	1.08527190530911	0.484659098617983	0.76801103634674	1.67306580131307	2.6937121058128	6.21452019416684	0	0
Xetro.D01488|	scaffold_4	81667877	81669156	1280	1.91263607241141	4.24809420488804	30.8242984704143	127.497259151814	49.991680090155	65.7721065391192	5.56476233914999	1.79580807054187	0.403896677311875	1	0
Xetro.A03016|fgf20	scaffold_1	181765393	181769742	4350	1.5150041760157	4.23612396380862	9.16075277377076	6.02730904353705	4.02934269841176	3.21357081302868	NA	NA	0.172323934851238	1	1
Xetro.G01249|h2afx	scaffold_7	70232883	70233650	768	1.1390758040629	4.12230551772743	16.5711803957036	58.4822695098316	51.2541040418569	36.3701518276442	1.17874276149483	1.22662483750106	1029.04942969053	1	0
Xetro.D02430|	scaffold_4	129133106	129133249	144	1.09556530283218	4.10359802668727	4.52658271791137	32.7177642723409	10.0795086159074	19.5699183110939	NA	NA	11.8204956802907	1	0
Xetro.A03325|not	scaffold_1	202972949	202975133	2185	1.50697688557949	4.03527103403852	57.2386410186551	82.9827214959536	17.8808403756567	16.1946055609632	11.3849563922282	6.50980425571427	14.7230518590951	1	1
Xetro.H00985|h3f3c	scaffold_8	50634743	50636014	1272	1.43447553118322	3.9424615962334	30.0488922117957	89.7879150076226	24.7756865687329	76.5762188744282	0.172997792926943	0.404335668056787	3.00350216853471	0	0
Xetro.I00912|	scaffold_9	49355288	49357946	2659	1.325217221721	3.88332405544971	51.3993828857798	9.74359656397529	1.29157390884257	1.11679963022922	3.03532491226363	4.59383777081386	635.87193564605	1	1
Xetro.B00013|hmgn2	scaffold_2	509981	514911	4931	1.46145053952029	3.81561958291175	10.9904800304588	37.3497086102541	31.0127082290242	36.3370667372101	0.730615391023642	1.44923912303223	368.794096605485	1	1
Xetro.K02329|unnamed	scaffold_266	44446	45088	643	1.91257400004441	3.77557182372711	16.0540631329623	14.2640923113053	11.5350390533559	26.9086625348843	NA	NA	4.57786713707953	1	0
Xetro.E01635|mix1	scaffold_5	118170609	118173173	2565	1.4690337521324	3.73412589380238	17.6961752431993	72.9873620815014	8.72369415619318	5.30899944056827	13.3782010199514	9.71705042269503	0	1	1
Xetro.I02016|	scaffold_9	92623918	92626703	2786	0.783441341734668	3.6619756059172	45.1457868970148	34.5933724023514	4.11948004746784	3.42665255105856	16.6331357829538	5.29867788255813	0	1	0
Xetro.C01883|pim3	scaffold_3	100899007	100902848	3842	1.34028410327837	3.59203606857273	27.1697714137344	6.15343566353709	7.62197611353347	7.40557961449976	2.03114628838741	1.48495534865372	663.095947179472	1	1
Xetro.K00998|	scaffold_66	409136	415609	6474	1.57325498802291	3.53272738170409	22.8960684025093	23.0939207343551	0.64177516827504	2.71855759553465	11.7821819896818	4.97573153151931	0	1	1
Xetro.H00991|hist1h4c	scaffold_8	50773323	50774106	784	1.63712676319943	3.38070750440973	67.6589068464614	212.798773340756	87.7471669348627	77.6402486307095	NA	NA	0	1	0
Xetro.E01214|gemin6	scaffold_5	87853223	87857466	4244	1.11794607304746	3.3290998347635	10.499996384285	11.9708563767512	6.414691128538	3.74052773756409	1.85492077971666	0.98949024686857	40.804178729903	1	0
Xetro.K05110|	scaffold_5b	222342	222967	626	1.28002992263517	3.25788930554897	9.3479962219705	19.2254029659857	12.9964967663655	17.4398462936825	8.6562969720111	0.333836115677655	128.361594777021	1	0
Xetro.F00706|gmnn	scaffold_6	52041270	52046391	5122	0.962662476315384	3.21813566323297	37.1376501133989	85.8369496401028	33.8612465365158	21.51234396765	1.23582013436836	3.79969478816223	2317.87749567228	1	1
Xetro.C00899|	scaffold_3	41152172	41153273	1102	1.0584048074002	3.16496954343115	8.63500151513809	10.9369296573841	3.67142885946269	5.53820108883354	NA	NA	9.62597212776994	1	0
Xetro.G01816|prmt1	scaffold_7	103012830	103021372	8543	1.0655432973009	3.14401963879115	24.5448030804332	75.0730426433842	46.1909231197032	33.445530339345	1.07726623472228	1.84944449528601	1962.01444521313	1	1
Xetro.J00091|srsf2	scaffold_10	3569696	3571657	1962	1.17169412390607	3.13982029147459	40.5726726675834	88.3433609109259	45.2530402095182	32.4215443493004	3.17743681655282	3.61395607961116	326.379503940254	1	1
Xetro.K00621|	scaffold_38	300607	301673	1067	1.66748999883691	3.11693849306024	38.9798192691431	176.56077523672	41.1729149060896	73.0540515190323	16.69428701745	3.65184141174215	1.07530876772211	1	0
Xetro.K04387|	scaffold_4428	119	1602	1484	1.17960198050336	3.09883195645141	6.91289883878918	4.96900750413744	3.59904510144471	10.2343894138231	NA	NA	1.50723202869822	1	0
Xetro.H00240|cdk9	scaffold_8	9695610	9701646	6037	1.11609249072063	3.0321817882892	30.5306781300677	43.3907431546755	8.64683722699888	7.31851787908882	6.92840459552586	6.07189204179116	270.966425514765	1	1
Xetro.E01625|lefty	scaffold_5	117929166	117933125	3960	1.57303243243844	3.01007485328097	12.9211160121595	35.1306571339084	10.4192125097582	5.82036520264273	12.3661385314444	4.4259780257105	0.0731520965642584	1	1
Xetro.D01483|	scaffold_4	81647813	81648935	1123	1.46257891620877	2.99007994638549	18.9431624787436	111.98492932141	42.8480155907056	71.8123796555031	1.335542961396	2.20451538540125	0.653521020578516	1	0
Xetro.K00620|	scaffold_38	299785	300248	464	0.581718346253234	2.98065904435975	30.4263922376915	111.149043322704	63.1947145091736	105.300031111456	0.65467792225294	1.08978945317883	19.6083256336124	0	0
Xetro.K04818|pde12	scaffold_8b	166636	170761	4126	1.4225532031003	2.97768192754735	10.677542943321	24.0367951957961	10.996788839351	7.94074503556562	8.48626256720374	2.38692822709523	45.0323710717374	1	1
Xetro.A02941|hand2	scaffold_1	175358978	175363245	4268	0.916654697928714	2.96846289060165	21.9686313682423	0.928666474549439	1.17718759189101	0.689415053640118	NA	NA	0.0251204793476119	1	0
Xetro.C01235|hnrnpa0	scaffold_3	59088180	59090912	2733	1.40472175890809	2.84008525636426	13.4734115479623	54.3746199092318	34.8060732145486	21.4774552144145	1.56286942291021	3.07532132080295	121.189707584396	1	1
Xetro.G00465|ventx2.2	scaffold_7	21483207	21485191	1985	1.15965359390802	2.81483682696516	48.2471944137854	87.8284259562057	59.2571431475671	70.5253613224858	NA	13.4845945296939	0	1	1
Xetro.G01450|hes4	scaffold_7	82697405	82699437	2033	1.32906027152078	2.77148977977951	19.2223103316209	34.2447923803386	28.45587321817	37.2998978836997	NA	NA	0.484189858970882	1	1
Xetro.D02379|	scaffold_4	126397858	126398517	660	1.44592559917807	2.72508061913825	9.25578322677288	6.0585755538015	2.36977417207681	1.75071942579598	NA	NA	7.54589143801616	1	0
Xetro.F01987|prdm9	scaffold_6	142053125	142056031	2907	0.963040936261526	2.71602327704004	35.5186685331177	2.05906662820094	0.423441734417344	0.302435451202486	12.3959878313479	3.01903965482401	0	0	1
Xetro.A01580|gadd45g	scaffold_1	87640539	87642526	1988	1.11846607283086	2.70305799670193	19.5159711429711	45.8103408449801	14.9678765679938	16.3057570235629	15.0143587641217	9.13268655291954	0.213249298078725	1	1
Xetro.F01804|	scaffold_6	136333771	136334790	1020	1.23543214902927	2.66643752787149	36.5043039918331	68.8378615518796	8.96184123777136	3.73869472745158	9.8648059648568	12.1955826562748	0	1	1
Xetro.A01264|	scaffold_1	72268554	72276820	8267	1.23075010338911	2.61586697940363	5.45715534364291	3.20245740040086	0.738430995435451	1.44848402677884	0	NA	46.0346605784613	1	1
Xetro.K00639|	scaffold_38	462284	462977	694	1.08023809523809	2.61526393895959	32.7228901804717	321.545513833992	96.4979232723798	28.9488757166746	3.78403839062199	2.29757797260504	30.2183382236437	1	0
Xetro.F01972|	scaffold_6	141907674	141908350	677	0.407636953896191	2.6070154981485	57.290283118185	383.921072573412	64.0416312256676	109.486372836781	NA	NA	2.05691795732356	0	0
Xetro.K00297|ddx39a	scaffold_25	372244	380774	8531	1.44030718295148	2.60592452730262	13.3760444180994	63.6746264862771	22.499750997306	15.3821060072197	2.22054991175705	2.81444430159727	817.967370290388	1	1
Xetro.I01015|bmp7.2	scaffold_9	57233431	57239096	5666	1.20275070992305	2.58880132212885	35.8038666886509	14.741524949442	3.76807407227594	2.70570565663211	7.49579940420739	8.07174623972149	95.1669521505309	1	1
Xetro.F00161|	scaffold_6	11375356	11376702	1347	1.09538665922846	2.56263400039486	8.9996167433884	18.4858110342508	6.00974210095919	5.39239373436435	3.35483279776507	2.05132095517685	150.749424807525	1	0
Xetro.K04013|fam203a	scaffold_2260	319	2252	1934	1.45476910924824	2.52625527189973	5.83041269761661	10.908275343349	4.78836216480647	4.57040258065798	NA	NA	70.7805748000361	1	1
Xetro.I02056|rhob	scaffold_9	95442649	95444706	2058	1.34527231378911	2.48287017759122	12.4975883963577	60.7161751173534	9.33912445106341	10.1924287617717	7.59304020108317	6.45008128089121	17.8519587853923	1	1
Xetro.K00627|	scaffold_38	359604	360242	639	1.22732028981805	2.41647111455801	44.2303877179499	225.129096876661	57.87477511959	37.4339705514701	NA	0.38292966210084	15.930619751755	0	0
Xetro.G01639|	scaffold_7	94501366	94502915	1550	1.27887223908084	2.38664863657519	8.62868249645308	4.6420441534274	10.0764871000634	8.11537465580427	NA	NA	12.785487228063	1	1
Xetro.A02967|ing2	scaffold_1	178835602	178839160	3559	1.30213577644451	2.34120402487926	13.8305731987693	7.98100505932844	4.39201444058319	6.17792767134625	1.60255932004527	2.24114882677422	352.976948107788	1	1
Xetro.I00911|	scaffold_9	49344912	49348985	4074	0.894025358454886	2.3324444918227	44.3048169410946	14.0393320151445	0.997617804466432	1.26849231266889	24.0048571492745	9.0998753106474	0.107905765311277	1	1
Xetro.K03824|	scaffold_1677	9246	9894	649	0.640784480610951	2.32274580676442	4.94990904930052	3.24150969804242	1.62709013712134	2.46260542481766	NA	NA	118.848179718829	0	1
Xetro.K00636|	scaffold_38	447833	452317	4485	1.02536124371469	2.183397280112	7.32779535887635	4.52098591790904	2.18377518395199	2.00503224440198	0.109112987042157	0.843863514629628	9.0644783203644	1	1
Xetro.K01931|rpl10	scaffold_181	18526	23308	4783	1.10566397985967	2.18051086447578	7.16083991175843	14.495265241113	7.91215897674164	10.3197836394696	2.81623008891289	2.5632354256875	448.040683676756	1	1
Xetro.J00129|h3f3b	scaffold_10	4293561	4296408	2848	1.122445432914	2.11130225554908	28.7185638949067	95.8941837125424	15.6917823593181	17.5743171260895	2.49023114676962	3.61075401545636	439.499320352718	1	1
Xetro.I00232|	scaffold_9	10899679	10900201	523	0.787446084206287	2.09693996722619	4.64755230571074	4.21609921803503	0.865261587516863	0.836872331798489	NA	NA	0	1	1
Xetro.I00988|klf13	scaffold_9	55440691	55441440	750	0.797406394232775	2.09595156532061	8.34272109578578	5.43822339400724	3.30472892561702	5.27993994404553	NA	NA	7.12724483473646	1	0
Xetro.K02226|	scaffold_235	135248	135922	675	0.626449364327831	2.04635956426409	4.3663497826216	10.609762394121	9.91020666528449	11.970742630336	NA	NA	10.6183808078412	1	0
Xetro.J00393|	scaffold_10	13510576	13511833	1258	1.00725957936308	2.02100414332333	7.90061915727354	27.4169598673163	16.2333669533518	13.0020749562265	NA	NA	17.9802703469824	1	0
Xetro.C00891|fbxl14	scaffold_3	40760115	40764433	4319	0.981933505873431	1.99716876648813	4.65089723510583	14.444400789295	9.47994129264383	8.25028186627127	3.28522113998012	4.95522413494669	34.2243453411904	1	1
Xetro.J00027|	scaffold_10	1090306	1092540	2235	0.955850593703502	1.9965316965285	13.4526166193157	42.2416759952688	21.334787041869	19.4787646263877	NA	NA	0	1	1
Xetro.J00385|cebpb	scaffold_10	13109345	13110278	934	1.24134900400277	1.98771727237221	5.12824898667413	4.76827328921793	2.0748941773704	2.10054596871935	NA	NA	6.74255864503675	1	0
Xetro.E00352|	scaffold_5	24660638	24661443	806	1.08841346541663	1.95947514307781	4.84698622269075	26.7292330474674	20.0433515742728	21.4839655978854	NA	NA	2.40885591699766	1	0
Xetro.B00223|marcksl1	scaffold_2	10801325	10803422	2098	1.28842283968778	1.95487052512748	8.20130636600258	56.7142565660566	36.9745365398469	26.1977599159522	1.23755956578833	2.15605631293471	573.290537899542	1	1
Xetro.I00090|cxcr4	scaffold_9	3468740	3472473	3734	1.0965655113743	1.94705742975831	28.8865574906953	46.3483547638174	8.24399402026296	8.45904490289753	22.2114872853252	8.37372256824785	1.04315145904125	1	1
Xetro.E00126|	scaffold_5	8341458	8342453	996	1.36550747083324	1.88199686059322	9.32289929528667	17.4775726020199	8.35783525271381	8.24112847904453	1.16471769889186	1.20181001643956	33.1149110799803	1	1
Xetro.E00193|hes1	scaffold_5	11301540	11304080	2541	1.04553147517311	1.86577676440185	7.86543763626062	9.18743585602959	6.80705805280581	10.4289532385832	NA	4.11145531939849	2.44852854897038	1	1
Xetro.C00551|	scaffold_3	17245900	17246459	560	0.810687051961892	1.86147828633757	5.93381495466899	14.1471591124727	10.5305517027278	9.75693332334241	NA	NA	0.235681099649849	1	1
Xetro.G00454|pcna	scaffold_7	20461101	20465427	4327	1.51735303157862	1.84724357249331	6.08071233367155	5.04638712250819	7.10386362848873	8.97093149191532	0.865532555500156	0.835918046472401	1201.83957361291	1	1
Xetro.H00168|ier5l	scaffold_8	7228294	7230662	2369	0.66672565459535	1.83482345405477	11.1597426068773	14.6097090099545	12.0504261660411	15.2332413848609	6.96751406453129	5.72073707320345	190.19685914165	1	1
Xetro.E00376|rrm2.2	scaffold_5	26006308	26012517	6210	1.36734895541196	1.8117839435049	12.1852457304233	9.0396774754075	13.2896449138937	17.3237461994786	0.679918643820806	0.81879690921732	2622.06093442658	1	1
Xetro.D02578|	scaffold_4	140288513	140289231	719	0.739225872955011	1.79916759033053	4.04146720162623	2.24767260626175	1.89396406449264	2.15917456110464	NA	NA	1.1047207316383	1	0
Xetro.K03682|apcdd1l	scaffold_1338	12649	13293	645	0.895584880252543	1.78389262595663	6.63478365056071	2.74753648782389	5.21741862520765	10.1548434012043	NA	NA	5.01106705692008	0	0
Xetro.D01571|	scaffold_4	82520963	82521478	516	0.71315669749961	1.657899742075	15.6709305151485	7.3054753074361	2.89265048966649	1.89655487166218	1.09112987042157	NA	46.2421193020428	0	1
Xetro.G02036|thoc4	scaffold_7	113989082	113995781	6700	1.08514637574767	1.63188256205864	9.7039150316415	30.632976841259	16.9667591425137	11.4205547349182	2.09709099262412	1.80637830934262	489.116806147616	1	1
Xetro.F00281|frat1	scaffold_6	21810537	21811307	771	1.89115860108085	1.61009867216415	4.54404351299031	7.10796627117858	7.51918846908823	10.5940487287676	NA	NA	39.9381469890731	1	0
Xetro.F01630|fzd8	scaffold_6	124211040	124214164	3125	0.828875495503266	1.58408914975617	7.03523386071287	28.0357619442354	15.3417651173444	13.1848906240485	27.3399193184326	8.45370413762895	1.12214112470367	1	1
Xetro.G01061|kiaa0101	scaffold_7	54926171	54928997	2827	1.06546316817603	1.57828652371022	5.52650737661971	3.02954816645091	2.73808053590291	3.89765935813837	0.472734664733616	0.576277753784542	965.086114693744	1	1
Xetro.D01569|	scaffold_4	82508887	82511185	2299	0.975269249259262	1.46460612407741	6.52626779760556	5.71845223010456	2.8854592283839	3.58318489050175	1.9476668187025	1.24452140182773	36.9014343846057	1	1
