"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"60","GO:0048820",0.00392436474795568,Inf,4.86708365910868,9,9,"hair follicle maturation"
"61","GO:0032785",0.00392436474795568,Inf,4.86708365910868,9,9,"negative regulation of DNA-templated transcription, elongation"
"62","GO:0034244",0.00392436474795568,Inf,4.86708365910868,9,9,"negative regulation of transcription elongation from RNA polymerase II promoter"
"63","GO:0043603",0.00395310258214044,1.36423859481799,187.112327339067,211,346,"cellular amide metabolic process"
"64","GO:0006354",0.00401723890910293,1.99290334171757,39.4774563461037,51,73,"DNA-templated transcription, elongation"
"65","GO:0043981",0.00402460984121301,10.2433349491032,7.03023195204587,12,13,"histone H4-K5 acetylation"
"66","GO:0043982",0.00402460984121301,10.2433349491032,7.03023195204587,12,13,"histone H4-K8 acetylation"
"67","GO:0019219",0.0044832858067309,1.19646619985603,740.878290330988,780,1370,"regulation of nucleobase-containing compound metabolic process"
"68","GO:0006415",0.00455397964920968,1.84402694080113,47.5892624446182,60,88,"translational termination"
"69","GO:0051252",0.00515146054209524,1.19481382978723,708.971853010164,747,1311,"regulation of RNA metabolic process"
"70","GO:0032984",0.00571234711741999,1.61295822676897,71.3838936669273,86,132,"protein-containing complex disassembly"
"71","GO:0000184",0.0060141144456022,1.67779268260607,60.5681522022413,74,112,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
"72","GO:0034641",0.00606716531201533,1.18083386926503,1182.16054209017,1221,2186,"cellular nitrogen compound metabolic process"
"73","GO:0006139",0.00653334432002232,1.17728349832504,1097.25697159239,1136,2029,"nucleobase-containing compound metabolic process"
"74","GO:0032774",0.0070542604646644,1.18410419363697,733.307271305708,770,1356,"RNA biosynthetic process"
"75","GO:0097659",0.0070542604646644,1.18410419363697,733.307271305708,770,1356,"nucleic acid-templated transcription"
"76","GO:0006351",0.0070542604646644,1.18410419363697,733.307271305708,770,1356,"transcription, DNA-templated"
"77","GO:0044851",0.00726966261244427,Inf,4.32629658587438,8,8,"hair cycle phase"
"78","GO:0042640",0.00726966261244427,Inf,4.32629658587438,8,8,"anagen"
"79","GO:0043433",0.00809716884289065,1.86688137412775,39.4774563461037,50,73,"negative regulation of DNA-binding transcription factor activity"
"80","GO:0019538",0.00814787487636213,1.17472828034007,837.138389366693,874,1548,"protein metabolic process"
"81","GO:0006612",0.0082031763233746,1.61767865426402,63.8128746416471,77,118,"protein targeting to membrane"
"82","GO:0006417",0.00833311135367675,1.63382411358423,61.1089392754756,74,113,"regulation of translation"
"83","GO:0071704",0.00847354436269466,1.20176909670843,1578.01667969768,1610,2918,"organic substance metabolic process"
"84","GO:0046483",0.00875365742111366,1.16928998981757,1105.90956476414,1143,2045,"heterocycle metabolic process"
"85","GO:0035162",0.0090865559137954,2.81015037593985,16.2236121970289,23,30,"embryonic hemopoiesis"
"86","GO:0044267",0.00948799245701024,1.17335575771475,769.540005212406,805,1423,"cellular protein metabolic process"
"87","GO:0006283",0.0095634346152577,2.99221032132425,14.601250977326,21,27,"transcription-coupled nucleotide-excision repair"
"88","GO:0034248",0.00991514581208885,1.58224588712308,65.9760229345843,79,122,"regulation of cellular amide metabolic process"
"89","GO:0006305",0.00997510638436478,3.63046647230321,11.3565285379202,17,21,"DNA alkylation"
"90","GO:0006306",0.00997510638436478,3.63046647230321,11.3565285379202,17,21,"DNA methylation"
"91","GO:0090150",0.0111746506537345,1.52990391327557,73.5470419598645,87,136,"establishment of protein localization to membrane"
"92","GO:1901360",0.0116317700124399,1.16138991644156,1121.59238988793,1157,2074,"organic cyclic compound metabolic process"
"93","GO:0044238",0.0125681138019005,1.18459775470498,1550.43653896273,1581,2867,"primary metabolic process"
"94","GO:0006725",0.0130260390976132,1.15796267348776,1110.23586135001,1145,2053,"cellular aromatic compound metabolic process"
"95","GO:0071108",0.0134636401381342,Inf,3.78550951264008,7,7,"protein K48-linked deubiquitination"
"96","GO:0071806",0.0134636401381342,Inf,3.78550951264008,7,7,"protein transmembrane transport"
"97","GO:0065002",0.0134636401381342,Inf,3.78550951264008,7,7,"intracellular protein transmembrane transport"
"98","GO:0033365",0.0144188542578294,1.34663658973914,136.819129528277,154,253,"protein localization to organelle"
"99","GO:0032786",0.0151560604194036,3.98285621866408,9.19338024498306,14,17,"positive regulation of DNA-templated transcription, elongation"
"100","GO:0045599",0.0151560604194036,3.98285621866408,9.19338024498306,14,17,"negative regulation of fat cell differentiation"
"101","GO:0043984",0.0151560604194036,3.98285621866408,9.19338024498306,14,17,"histone H4-K16 acetylation"
"102","GO:0043543",0.0152622903643462,1.55232140027547,62.1905134219442,74,115,"protein acylation"
"103","GO:0048588",0.015801912452397,2.37533875338753,18.3867604899661,25,34,"developmental cell growth"
"104","GO:1902107",0.015801912452397,2.37533875338753,18.3867604899661,25,34,"positive regulation of leukocyte differentiation"
"105","GO:0043624",0.018049144080626,1.51987621717836,64.3536617148814,76,119,"cellular protein complex disassembly"
"106","GO:0061178",0.0201815685549257,7.67134559535334,5.40787073234298,9,10,"regulation of insulin secretion involved in cellular response to glucose stimulus"
"107","GO:0042994",0.0201815685549257,7.67134559535334,5.40787073234298,9,10,"cytoplasmic sequestering of transcription factor"
"108","GO:0090136",0.0201815685549257,7.67134559535334,5.40787073234298,9,10,"epithelial cell-cell adhesion"
"109","GO:0035773",0.0201815685549257,7.67134559535334,5.40787073234298,9,10,"insulin secretion involved in cellular response to glucose stimulus"
"110","GO:0060711",0.0204375910718149,2.70460440985733,13.5196768308574,19,25,"labyrinthine layer development"
"111","GO:0022411",0.0207094235578042,1.37540913422365,103.831118060985,118,192,"cellular component disassembly"
"112","GO:0034470",0.0214805275659502,1.53714630372643,57.3234297628356,68,106,"ncRNA processing"
"113","GO:0016071",0.021506029615858,1.22175771537813,271.475110763617,293,502,"mRNA metabolic process"
"114","GO:0061919",0.0217226844460294,2.06704138155751,22.1722700026062,29,41,"process utilizing autophagic mechanism"
"115","GO:0006914",0.0217226844460294,2.06704138155751,22.1722700026062,29,41,"autophagy"
"116","GO:0070482",0.0220986678972355,1.55044223327805,54.6194943966641,65,101,"response to oxygen levels"
"117","GO:0072657",0.022277706509641,1.4294543750901,80.5772739119104,93,149,"protein localization to membrane"
"118","GO:0010458",0.0229250886015264,4.68992248062016,7.03023195204587,11,13,"exit from mitosis"
"119","GO:0051569",0.0229250886015264,4.68992248062016,7.03023195204587,11,13,"regulation of histone H3-K4 methylation"
"120","GO:0060033",0.023001094619343,3.2002427184466,10.2749543914517,15,19,"anatomical structure regression"
"121","GO:0045582",0.0235345118367023,3.69657290656321,8.65259317174876,13,16,"positive regulation of T cell differentiation"
"122","GO:0016072",0.0237498481213658,1.60132078586759,46.5076882981496,56,86,"rRNA metabolic process"
"123","GO:0031507",0.0249295337695467,Inf,3.24472243940579,6,6,"heterochromatin assembly"
"124","GO:0071850",0.0249295337695467,Inf,3.24472243940579,6,6,"mitotic cell cycle arrest"
"125","GO:0072583",0.0249295337695467,Inf,3.24472243940579,6,6,"clathrin-dependent endocytosis"
"126","GO:0070828",0.0249295337695467,Inf,3.24472243940579,6,6,"heterochromatin organization"
"127","GO:0071453",0.0259392426720519,1.97366936242242,23.2538441490748,30,43,"cellular response to oxygen levels"
"128","GO:0000956",0.0259940978113473,1.38576001521298,90.3114412301277,103,167,"nuclear-transcribed mRNA catabolic process"
"129","GO:0065007",0.0264395335691115,1.1533559922983,1501.76570237164,1529,2777,"biological regulation"
"130","GO:0007044",0.0272016074364784,2.13658536585366,18.9275475632004,25,35,"cell-substrate junction assembly"
"131","GO:0060443",0.0272016074364784,2.13658536585366,18.9275475632004,25,35,"mammary gland morphogenesis"
"132","GO:0036294",0.0291784157923093,1.99478912229279,21.6314829293719,28,40,"cellular response to decreased oxygen levels"
"133","GO:0006289",0.0291784157923093,1.99478912229279,21.6314829293719,28,40,"nucleotide-excision repair"
"134","GO:0071456",0.0291784157923093,1.99478912229279,21.6314829293719,28,40,"cellular response to hypoxia"
"135","GO:0060255",0.0325263000630668,1.12960234437024,982.069324993485,1011,1816,"regulation of macromolecule metabolic process"
"136","GO:0044237",0.0333661674443265,1.15016222581332,1558.00755798801,1583,2881,"cellular metabolic process"
"137","GO:0006396",0.0334189837745152,1.21235112641699,238.487099296325,257,441,"RNA processing"
"138","GO:0045136",0.0340320455283529,6.81567489114659,4.86708365910868,8,9,"development of secondary sexual characteristics"
"139","GO:0033523",0.0340320455283529,6.81567489114659,4.86708365910868,8,9,"histone H2B ubiquitination"
"140","GO:0060669",0.0340320455283529,6.81567489114659,4.86708365910868,8,9,"embryonic placenta morphogenesis"
"141","GO:0060684",0.0340320455283529,6.81567489114659,4.86708365910868,8,9,"epithelial-mesenchymal cell signaling"
"142","GO:0043618",0.0340320455283529,6.81567489114659,4.86708365910868,8,9,"regulation of transcription from RNA polymerase II promoter in response to stress"
"143","GO:0007440",0.0343771491616803,2.98544395924309,9.73416731821736,14,18,"foregut morphogenesis"
"144","GO:0071322",0.0343771491616803,2.98544395924309,9.73416731821736,14,18,"cellular response to carbohydrate stimulus"
"145","GO:0050789",0.0350200015067731,1.1385697744456,1441.73833724264,1468,2666,"regulation of biological process"
"146","GO:1901362",0.0350904743941122,1.13118762845752,787.385978629137,815,1456,"organic cyclic compound biosynthetic process"
"147","GO:0030851",0.0361430557427698,3.41056713523994,8.11180609851446,12,15,"granulocyte differentiation"
"148","GO:0048617",0.0365556815908976,4.26150121065375,6.48944487881157,10,12,"embryonic foregut morphogenesis"
"149","GO:0036293",0.0367436849915933,1.49449567314513,51.9155590304926,61,96,"response to decreased oxygen levels"
"150","GO:0001666",0.0367436849915933,1.49449567314513,51.9155590304926,61,96,"response to hypoxia"
"151","GO:0008152",0.0368893151875352,1.15581565471836,1636.96247068022,1660,3027,"metabolic process"
"152","GO:0006807",0.0386425778530751,1.14045351541093,1515.2853792025,1540,2802,"nitrogen compound metabolic process"
"153","GO:0010171",0.0388544843202765,1.922607421875,21.0906958561376,27,39,"body morphogenesis"
"154","GO:0031668",0.0405076857422737,1.7106424717999,29.2025019546521,36,54,"cellular response to extracellular stimulus"
"155","GO:0010608",0.0410408864937668,1.35269510184809,84.9035704977847,96,157,"posttranscriptional regulation of gene expression"
"156","GO:0034654",0.0423118392790422,1.1249736499473,778.733385457389,805,1440,"nucleobase-containing compound biosynthetic process"
"157","GO:0019438",0.0433940296141535,1.12400274353857,780.896533750326,807,1444,"aromatic compound biosynthetic process"
"158","GO:0018130",0.0439426841517932,1.12351888918854,781.978107896794,808,1446,"heterocycle biosynthetic process"
"159","GO:0016032",0.045805045629643,1.26621503080777,130.8704717227,144,242,"viral process"
"160","GO:0097305",0.0458122688692949,1.7663731245923,24.8762053687777,31,46,"response to alcohol"
"161","GO:0031214",0.0458438470064164,1.70994610485056,27.5801407349492,34,51,"biomineral tissue development"
"162","GO:0007007",0.0461497456062333,Inf,2.70393536617149,5,5,"inner mitochondrial membrane organization"
"163","GO:0008355",0.0461497456062333,Inf,2.70393536617149,5,5,"olfactory learning"
"164","GO:0072602",0.0461497456062333,Inf,2.70393536617149,5,5,"interleukin-4 secretion"
"165","GO:0016080",0.0461497456062333,Inf,2.70393536617149,5,5,"synaptic vesicle targeting"
"166","GO:0008209",0.0461497456062333,Inf,2.70393536617149,5,5,"androgen metabolic process"
"167","GO:0060056",0.0461497456062333,Inf,2.70393536617149,5,5,"mammary gland involution"
"168","GO:0009299",0.0461497456062333,Inf,2.70393536617149,5,5,"mRNA transcription"
"169","GO:0016264",0.0461497456062333,Inf,2.70393536617149,5,5,"gap junction assembly"
"170","GO:0060670",0.0461497456062333,Inf,2.70393536617149,5,5,"branching involved in labyrinthine layer morphogenesis"
"171","GO:0034086",0.0461497456062333,Inf,2.70393536617149,5,5,"maintenance of sister chromatid cohesion"
"172","GO:0034088",0.0461497456062333,Inf,2.70393536617149,5,5,"maintenance of mitotic sister chromatid cohesion"
"173","GO:0034105",0.0461497456062333,Inf,2.70393536617149,5,5,"positive regulation of tissue remodeling"
"174","GO:1904747",0.0461497456062333,Inf,2.70393536617149,5,5,"positive regulation of apoptotic process involved in development"
"175","GO:0030852",0.0461497456062333,Inf,2.70393536617149,5,5,"regulation of granulocyte differentiation"
"176","GO:0043619",0.0461497456062333,Inf,2.70393536617149,5,5,"regulation of transcription from RNA polymerase II promoter in response to oxidative stress"
"177","GO:0043983",0.0461497456062333,Inf,2.70393536617149,5,5,"histone H4-K12 acetylation"
"178","GO:0048384",0.0463366063963669,2.55873786407767,10.815741464686,15,20,"retinoic acid receptor signaling pathway"
"179","GO:0045621",0.0463366063963669,2.55873786407767,10.815741464686,15,20,"positive regulation of lymphocyte differentiation"
"180","GO:0061387",0.0463366063963669,2.55873786407767,10.815741464686,15,20,"regulation of extent of cell growth"
"181","GO:0043627",0.046764433703163,2.1338199513382,15.1420380505603,20,28,"response to estrogen"
"182","GO:0071326",0.0507644789429231,2.77085354025218,9.19338024498306,13,17,"cellular response to monosaccharide stimulus"
"183","GO:0071331",0.0507644789429231,2.77085354025218,9.19338024498306,13,17,"cellular response to hexose stimulus"
"184","GO:0071333",0.0507644789429231,2.77085354025218,9.19338024498306,13,17,"cellular response to glucose stimulus"
"185","GO:0051149",0.0512713245959448,1.85049617699691,20.5499087829033,26,38,"positive regulation of muscle cell differentiation"
"186","GO:1903708",0.0514659473148293,1.66230936819172,28.6617148814178,35,53,"positive regulation of hemopoiesis"
"187","GO:0048731",0.0514928167541122,1.11648837942392,826.863434975241,852,1529,"system development"
"188","GO:0030282",0.0519343811673781,1.76972489875716,23.2538441490748,29,43,"bone mineralization"
"189","GO:0019222",0.0522443511239404,1.11327908395253,1033.44409695074,1059,1911,"regulation of metabolic process"
"190","GO:0003401",0.0525874504143643,2.19390235433016,13.5196768308574,18,25,"axis elongation"
"191","GO:0072111",0.054821294040828,3.12483850129199,7.57101902528017,11,14,"cell proliferation involved in kidney development"
"192","GO:0051155",0.054821294040828,3.12483850129199,7.57101902528017,11,14,"positive regulation of striated muscle cell differentiation"
"193","GO:0051220",0.054821294040828,3.12483850129199,7.57101902528017,11,14,"cytoplasmic sequestering of protein"
"194","GO:0032968",0.054821294040828,3.12483850129199,7.57101902528017,11,14,"positive regulation of transcription elongation from RNA polymerase II promoter"
"195","GO:0048013",0.054821294040828,3.12483850129199,7.57101902528017,11,14,"ephrin receptor signaling pathway"
"196","GO:0031290",0.054821294040828,3.12483850129199,7.57101902528017,11,14,"retinal ganglion cell axon guidance"
"197","GO:0002262",0.0557127323973331,1.49777887462981,41.6406046390409,49,77,"myeloid cell homeostasis"
"198","GO:0071514",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"genetic imprinting"
"199","GO:0007183",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"SMAD protein complex assembly"
"200","GO:0045103",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"intermediate filament-based process"
"201","GO:0045104",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"intermediate filament cytoskeleton organization"
"202","GO:0010821",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"regulation of mitochondrion organization"
"203","GO:0051353",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"positive regulation of oxidoreductase activity"
"204","GO:0016445",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"somatic diversification of immunoglobulins"
"205","GO:0060029",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"convergent extension involved in organogenesis"
"206","GO:0060979",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"vasculogenesis involved in coronary vascular morphogenesis"
"207","GO:0018023",0.0568214828179638,5.96083172147002,4.32629658587438,7,8,"peptidyl-lysine trimethylation"
"208","GO:0097485",0.0569328873746589,1.29492299324402,96.260099035705,107,178,"neuron projection guidance"
"209","GO:0007064",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"mitotic sister chromatid cohesion"
"210","GO:0007006",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"mitochondrial membrane organization"
"211","GO:0031581",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"hemidesmosome assembly"
"212","GO:0007628",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"adult walking behavior"
"213","GO:0032633",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"interleukin-4 production"
"214","GO:0032986",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"protein-DNA complex disassembly"
"215","GO:0042149",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"cellular response to glucose starvation"
"216","GO:0042634",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"regulation of hair cycle"
"217","GO:0061298",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"retina vasculature development in camera-type eye"
"218","GO:0006337",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"nucleosome disassembly"
"219","GO:0031498",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"chromatin disassembly"
"220","GO:0090659",0.0575854565926499,3.83349467570184,5.94865780557727,9,11,"walking behavior"
"221","GO:0060560",0.0577213327178033,1.51374303370361,38.9366692728694,46,72,"developmental growth involved in morphogenesis"
"222","GO:0034660",0.0578344566735439,1.3435534591195,73.5470419598645,83,136,"ncRNA metabolic process"
"223","GO:0036260",0.0590748379761554,2.27424316011009,11.8973156111545,16,22,"RNA capping"
"224","GO:0009452",0.0590748379761554,2.27424316011009,11.8973156111545,16,22,"7-methylguanosine RNA capping"
"225","GO:0006370",0.0590748379761554,2.27424316011009,11.8973156111545,16,22,"7-methylguanosine mRNA capping"
"226","GO:0044403",0.0622838509412231,1.23126707965807,140.604639040917,153,260,"symbiont process"
"227","GO:0001892",0.0633330695857915,1.58130520117763,30.824863174355,37,57,"embryonic placenta development"
"228","GO:0048872",0.065016100111171,1.3973383533349,54.0787073234298,62,100,"homeostasis of number of cells"
"229","GO:0001570",0.0661224433214387,1.65502690802348,25.416992442012,31,47,"vasculogenesis"
"230","GO:0043542",0.0661224433214387,1.65502690802348,25.416992442012,31,47,"endothelial cell migration"
"231","GO:0031060",0.0662301018802245,2.38699660359049,10.2749543914517,14,19,"regulation of histone methylation"
"232","GO:0070647",0.0662953537574451,1.22426892201835,142.767787333855,155,264,"protein modification by small protein conjugation or removal"
"233","GO:1901564",0.0669312872198536,1.10492622865049,934.480062548866,958,1728,"organonitrogen compound metabolic process"
"234","GO:0040029",0.0676231582283015,1.46648812460357,41.0998175658066,48,76,"regulation of gene expression, epigenetic"
"235","GO:0007179",0.0696870177348521,1.43530049590994,44.8853270784467,52,83,"transforming growth factor beta receptor signaling pathway"
"236","GO:0006935",0.0697786290473993,1.23894677945633,122.758665624186,134,227,"chemotaxis"
"237","GO:0006401",0.0704471853258309,1.25266059118768,110.320562939797,121,204,"RNA catabolic process"
"238","GO:0044419",0.0716133079050475,1.18675304166816,191.438623924941,205,354,"interspecies interaction between organisms"
"239","GO:0042445",0.0716522186326945,1.57391640866873,29.2025019546521,35,54,"hormone metabolic process"
"240","GO:0043393",0.0716522186326945,1.57391640866873,29.2025019546521,35,54,"regulation of protein binding"
"241","GO:0044728",0.072327276587953,2.07101207830071,12.9788897576231,17,24,"DNA methylation or demethylation"
"242","GO:0060976",0.072327276587953,2.07101207830071,12.9788897576231,17,24,"coronary vasculature development"
"243","GO:0007220",0.0739686874609724,2.55647115850703,8.65259317174876,12,16,"Notch receptor processing"
"244","GO:0050771",0.0739686874609724,2.55647115850703,8.65259317174876,12,16,"negative regulation of axonogenesis"
"245","GO:0060872",0.0739686874609724,2.55647115850703,8.65259317174876,12,16,"semicircular canal development"
"246","GO:0006633",0.0739686874609724,2.55647115850703,8.65259317174876,12,16,"fatty acid biosynthetic process"
"247","GO:0032502",0.074047027890098,1.10056306681351,1043.17826426896,1066,1929,"developmental process"
"248","GO:0042113",0.0750892847099023,1.65079830563702,23.7946312223091,29,44,"B cell activation"
"249","GO:0030183",0.0752893544243082,1.89564747228981,15.6828251237946,20,29,"B cell differentiation"
"250","GO:0051147",0.0758994813853682,1.51500267904983,32.9880114672922,39,61,"regulation of muscle cell differentiation"
"251","GO:0022612",0.0759116360174142,1.39372787767238,49.7524107375554,57,92,"gland morphogenesis"
"252","GO:0045446",0.0761050051472816,1.70717423133236,21.0906958561376,26,39,"endothelial cell differentiation"
"253","GO:0000209",0.0780119842034993,1.42551440329218,43.2629658587438,50,80,"protein polyubiquitination"
"254","GO:0071559",0.0806565687180791,1.37867019225472,50.833984884024,58,94,"response to transforming growth factor beta"
"255","GO:0060343",0.0819909915554679,2.83938660209847,7.03023195204587,10,13,"trabecula formation"
"256","GO:0046638",0.0819909915554679,2.83938660209847,7.03023195204587,10,13,"positive regulation of alpha-beta T cell differentiation"
"257","GO:0060947",0.0819909915554679,2.83938660209847,7.03023195204587,10,13,"cardiac vascular smooth muscle cell differentiation"
"258","GO:0021955",0.0819909915554679,2.83938660209847,7.03023195204587,10,13,"central nervous system neuron axonogenesis"
"259","GO:0035070",0.0819909915554679,2.83938660209847,7.03023195204587,10,13,"salivary gland histolysis"
"260","GO:0035071",0.0819909915554679,2.83938660209847,7.03023195204587,10,13,"salivary gland cell autophagic cell death"
"261","GO:0032350",0.0821417711786837,2.13106796116505,11.3565285379202,15,21,"regulation of hormone metabolic process"
"262","GO:0035264",0.0823998003371736,1.48616600790514,34.0695856137608,40,63,"multicellular organism growth"
"263","GO:0042330",0.0833566140034026,1.22107976125882,124.381026843888,135,230,"taxis"
"264","GO:0031669",0.0834630617045404,1.60085574572127,24.8762053687777,30,46,"cellular response to nutrient levels"
