"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"59","GO:0045595",6.58896017858782e-05,2.72509449676469,11.964555642429,26,499,"regulation of cell differentiation"
"60","GO:0016458",6.71030113088491e-05,5.95252652400647,1.82225697159239,9,76,"gene silencing"
"61","GO:0030917",8.28760661965541e-05,14.2911877394636,0.479541308313787,5,20,"midbrain-hindbrain boundary development"
"62","GO:0061308",8.98317023675516e-05,24.2727272727273,0.263747719572583,4,11,"cardiac neural crest cell development involved in heart development"
"63","GO:1900107",8.98317023675516e-05,24.2727272727273,0.263747719572583,4,11,"regulation of nodal signaling pathway"
"64","GO:2000226",0.000128880770007276,63.0842696629214,0.119885327078447,3,5,"regulation of pancreatic A cell differentiation"
"65","GO:2000227",0.000128880770007276,63.0842696629214,0.119885327078447,3,5,"negative regulation of pancreatic A cell differentiation"
"66","GO:0061102",0.000128880770007276,63.0842696629214,0.119885327078447,3,5,"stomach neuroendocrine cell differentiation"
"67","GO:0061105",0.000128880770007276,63.0842696629214,0.119885327078447,3,5,"regulation of stomach neuroendocrine cell differentiation"
"68","GO:0061106",0.000128880770007276,63.0842696629214,0.119885327078447,3,5,"negative regulation of stomach neuroendocrine cell differentiation"
"69","GO:0021558",0.000128880770007276,63.0842696629214,0.119885327078447,3,5,"trochlear nerve development"
"70","GO:0021501",0.000128880770007276,63.0842696629214,0.119885327078447,3,5,"prechordal plate formation"
"71","GO:0061307",0.000132282629667896,21.2329545454545,0.287724784988272,4,12,"cardiac neural crest cell differentiation involved in heart development"
"72","GO:0030099",0.000134724838336646,4.10568181818182,3.45269741985927,12,144,"myeloid cell differentiation"
"73","GO:0007369",0.000153009184836067,3.59680207433016,4.60359655981235,14,192,"gastrulation"
"74","GO:0051716",0.000178486563228671,2.18597017055591,38.6750065155069,56,1613,"cellular response to stimulus"
"75","GO:0050896",0.000179669320424662,2.26154170742467,47.8582225697159,65,1996,"response to stimulus"
"76","GO:0048505",0.000187581667688423,18.8686868686869,0.311701850403961,4,13,"regulation of timing of cell differentiation"
"77","GO:0051239",0.000205762386092439,2.34052757793765,17.4313265572062,32,727,"regulation of multicellular organismal process"
"78","GO:0021903",0.000210584600962291,11.2704174228675,0.575449569976544,5,24,"rostrocaudal neural tube patterning"
"79","GO:0048523",0.00024702673171657,2.13912301290942,33.3041438623925,50,1389,"negative regulation of cellular process"
"80","GO:0061009",0.00025328267307737,42.0449438202247,0.143862392494136,3,6,"common bile duct development"
"81","GO:0003263",0.000257816073509055,16.9772727272727,0.335678915819651,4,14,"cardioblast proliferation"
"82","GO:0060249",0.000273492933059087,5.47767857142857,1.72634870992963,8,72,"anatomical structure homeostasis"
"83","GO:0051241",0.000345258854531764,2.76682549136391,8.17617930675006,19,341,"negative regulation of multicellular organismal process"
"84","GO:0051325",0.00035134297162889,4.6690290574061,2.2538441490748,9,94,"interphase"
"85","GO:0006281",0.000412304102159972,3.23259143563712,5.05916080271045,14,211,"DNA repair"
"86","GO:0045607",0.000435550457450233,31.5252808988764,0.167839457909825,3,7,"regulation of inner ear auditory receptor cell differentiation"
"87","GO:0045608",0.000435550457450233,31.5252808988764,0.167839457909825,3,7,"negative regulation of inner ear auditory receptor cell differentiation"
"88","GO:0060164",0.000435550457450233,31.5252808988764,0.167839457909825,3,7,"regulation of timing of neuron differentiation"
"89","GO:0021557",0.000435550457450233,31.5252808988764,0.167839457909825,3,7,"oculomotor nerve development"
"90","GO:0002085",0.000435550457450233,31.5252808988764,0.167839457909825,3,7,"inhibition of neuroepithelial cell differentiation"
"91","GO:0048519",0.000445941015756992,2.06867989646247,37.8597862913735,54,1579,"negative regulation of biological process"
"92","GO:0003264",0.000451798774126967,14.1401515151515,0.383633046651029,4,16,"regulation of cardioblast proliferation"
"93","GO:0003266",0.000451798774126967,14.1401515151515,0.383633046651029,4,16,"regulation of secondary heart field cardioblast proliferation"
"94","GO:0038092",0.000451798774126967,14.1401515151515,0.383633046651029,4,16,"nodal signaling pathway"
"95","GO:0021532",0.000481107225542988,6.99182903834067,1.03101381287464,6,43,"neural tube patterning"
"96","GO:0007178",0.000484551992030884,3.52156862745098,3.95621579358874,12,165,"transmembrane receptor protein serine/threonine kinase signaling pathway"
"97","GO:0044260",0.000517382889775941,2.28595445171703,58.0484753713839,73,2421,"cellular macromolecule metabolic process"
"98","GO:0032075",0.000568798997087521,Inf,0.0479541308313787,2,2,"positive regulation of nuclease activity"
"99","GO:0007540",0.000568798997087521,Inf,0.0479541308313787,2,2,"sex determination, establishment of X:A ratio"
"100","GO:0008345",0.000568798997087521,Inf,0.0479541308313787,2,2,"larval locomotory behavior"
"101","GO:0030537",0.000568798997087521,Inf,0.0479541308313787,2,2,"larval behavior"
"102","GO:0032774",0.000600142566065989,2.0325271059216,32.5129007036747,48,1356,"RNA biosynthetic process"
"103","GO:0097659",0.000600142566065989,2.0325271059216,32.5129007036747,48,1356,"nucleic acid-templated transcription"
"104","GO:0006351",0.000600142566065989,2.0325271059216,32.5129007036747,48,1356,"transcription, DNA-templated"
"105","GO:1901532",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"regulation of hematopoietic progenitor cell differentiation"
"106","GO:1901533",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"negative regulation of hematopoietic progenitor cell differentiation"
"107","GO:0048642",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"negative regulation of skeletal muscle tissue development"
"108","GO:0003310",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"pancreatic A cell differentiation"
"109","GO:2000973",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"regulation of pro-B cell differentiation"
"110","GO:2000974",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"negative regulation of pro-B cell differentiation"
"111","GO:1905456",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"regulation of lymphoid progenitor cell differentiation"
"112","GO:1905457",0.000684795703892642,25.2134831460674,0.191816523325515,3,8,"negative regulation of lymphoid progenitor cell differentiation"
"113","GO:0061323",0.000732171047754305,12.1136363636364,0.431587177482408,4,18,"cell proliferation involved in heart morphogenesis"
"114","GO:0000122",0.000735407968520025,2.58149287112105,8.67969768047954,19,362,"negative regulation of transcription by RNA polymerase II"
"115","GO:2000826",0.000737243753178279,8.22060123784262,0.74328902788637,5,31,"regulation of heart morphogenesis"
"116","GO:0043388",0.000737243753178279,8.22060123784262,0.74328902788637,5,31,"positive regulation of DNA binding"
"117","GO:0090092",0.0007480013960905,3.81518082422204,3.02111024237686,10,126,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"118","GO:0045934",0.000770701675709487,2.24378698224852,14.6739640344019,27,612,"negative regulation of nucleobase-containing compound metabolic process"
"119","GO:0051253",0.000781706344457258,2.26906246581337,13.9066979410998,26,580,"negative regulation of RNA metabolic process"
"120","GO:0001707",0.000787177679503369,4.59774436090226,2.0140734949179,8,84,"mesoderm formation"
"121","GO:0042490",0.000857394830948419,7.91400595998297,0.767266093302059,5,32,"mechanoreceptor differentiation"
"122","GO:0060113",0.000857394830948419,7.91400595998297,0.767266093302059,5,32,"inner ear receptor cell differentiation"
"123","GO:0007498",0.000899828194971354,3.71592539454806,3.09304143862393,10,129,"mesoderm development"
"124","GO:2000136",0.000910523379822904,11.3030303030303,0.455564242898097,4,19,"regulation of cell proliferation involved in heart morphogenesis"
"125","GO:0097084",0.00100939820121818,21.0056179775281,0.215793588741204,3,9,"vascular smooth muscle cell development"
"126","GO:0016043",0.00105208916402579,1.96867648047321,40.9768047954131,56,1709,"cellular component organization"
"127","GO:0051252",0.00110768447376715,1.9604743083004,31.4339327599687,46,1311,"regulation of RNA metabolic process"
"128","GO:2000737",0.00111743520822949,10.59375,0.479541308313787,4,20,"negative regulation of stem cell differentiation"
"129","GO:0031018",0.0011407615779721,7.36424891002774,0.815220224133438,5,34,"endocrine pancreas development"
"130","GO:0035270",0.00124435412405753,4.25435540069686,2.15793588741204,8,90,"endocrine system development"
"131","GO:0048332",0.00133781913211227,4.20195065978198,2.18191295282773,8,91,"mesoderm morphogenesis"
"132","GO:0045892",0.00134971142491196,2.22863051470588,12.8517070628095,24,536,"negative regulation of transcription, DNA-templated"
"133","GO:1902679",0.00134971142491196,2.22863051470588,12.8517070628095,24,536,"negative regulation of RNA biosynthetic process"
"134","GO:1903507",0.00134971142491196,2.22863051470588,12.8517070628095,24,536,"negative regulation of nucleic acid-templated transcription"
"135","GO:0006366",0.00135249487409523,2.03629260916136,20.140734949179,33,840,"transcription by RNA polymerase II"
"136","GO:0021984",0.00135524876927317,9.96791443850267,0.503518373729476,4,21,"adenohypophysis development"
"137","GO:0035883",0.00135524876927317,9.96791443850267,0.503518373729476,4,21,"enteroendocrine cell differentiation"
"138","GO:0034654",0.0013597329437974,1.92844364937388,34.5269741985926,49,1440,"nucleobase-containing compound biosynthetic process"
"139","GO:0021555",0.00141704108215196,18,0.239770654156893,3,10,"midbrain-hindbrain boundary morphogenesis"
"140","GO:0002328",0.00141704108215196,18,0.239770654156893,3,10,"pro-B cell differentiation"
"141","GO:0019438",0.00145816506041103,1.91964657831124,34.6228824602554,49,1444,"aromatic compound biosynthetic process"
"142","GO:0018130",0.00150974740386024,1.91526693412795,34.6708365910868,49,1446,"heterocycle biosynthetic process"
"143","GO:0019219",0.00158729695793074,1.91205173427396,32.8485796194944,47,1370,"regulation of nucleobase-containing compound metabolic process"
"144","GO:0097150",0.00162629972529151,9.41161616161616,0.527495439145166,4,22,"neuronal stem cell population maintenance"
"145","GO:2000977",0.00167969977627541,83.2,0.071931196247068,2,3,"regulation of forebrain neuron differentiation"
"146","GO:2000978",0.00167969977627541,83.2,0.071931196247068,2,3,"negative regulation of forebrain neuron differentiation"
"147","GO:0006338",0.0017625391315239,4.52080772607551,1.77430284076101,7,74,"chromatin remodeling"
"148","GO:1901362",0.00179311201481817,1.89355547842184,34.9106072452437,49,1456,"organic cyclic compound biosynthetic process"
"149","GO:0043170",0.0018978009271516,2.22104055087988,64.52228303362,77,2691,"macromolecule metabolic process"
"150","GO:0033504",0.00191474459957112,15.7457865168539,0.263747719572583,3,11,"floor plate development"
"151","GO:0042668",0.00191474459957112,15.7457865168539,0.263747719572583,3,11,"auditory receptor cell fate determination"
"152","GO:0061101",0.00191474459957112,15.7457865168539,0.263747719572583,3,11,"neuroendocrine cell differentiation"
"153","GO:0048839",0.00195262900028237,3.58324205914567,2.85327078446703,9,119,"inner ear development"
"154","GO:0030509",0.00202272021671823,3.91225254146602,2.32577534532187,8,97,"BMP signaling pathway"
"155","GO:1903506",0.0020659472262682,1.89113353850386,29.4917904612979,43,1230,"regulation of nucleic acid-templated transcription"
"156","GO:0006355",0.0020659472262682,1.89113353850386,29.4917904612979,43,1230,"regulation of transcription, DNA-templated"
"157","GO:2001141",0.00214039835364993,1.88647637356036,29.5397445921293,43,1232,"regulation of RNA biosynthetic process"
"158","GO:0045687",0.00227737352901257,8.46590909090909,0.575449569976544,4,24,"positive regulation of glial cell differentiation"
"159","GO:0006357",0.00234251288166035,2.01298080207693,17.4073494917905,29,726,"regulation of transcription by RNA polymerase II"
"160","GO:0071840",0.00240463213531758,1.86520519344947,42.1756580661975,56,1759,"cellular component organization or biogenesis"
"161","GO:2000113",0.00248097127648622,2.08705591759512,14.2183997915038,25,593,"negative regulation of cellular macromolecule biosynthetic process"
"162","GO:0060061",0.00250889858953886,13.9925093632959,0.287724784988272,3,12,"Spemann organizer formation"
"163","GO:0007224",0.00257629002681486,4.20114379084967,1.89418816783946,7,79,"smoothened signaling pathway"
"164","GO:0032925",0.00266196202985492,8.06060606060606,0.599426635392234,4,25,"regulation of activin receptor signaling pathway"
"165","GO:2000736",0.00266196202985492,8.06060606060606,0.599426635392234,4,25,"regulation of stem cell differentiation"
"166","GO:0010558",0.00272624021969904,2.06985179000104,14.3143080531665,25,597,"negative regulation of macromolecule biosynthetic process"
"167","GO:0065008",0.00277476465738803,1.92839888884416,20.9799322387282,33,875,"regulation of biological quality"
"168","GO:0071772",0.00278312923498464,3.69908814589666,2.44566067240031,8,102,"response to BMP"
"169","GO:0071773",0.00278312923498464,3.69908814589666,2.44566067240031,8,102,"cellular response to BMP stimulus"
"170","GO:0007423",0.00281012752359172,2.36925586136595,8.24811050299713,17,344,"sensory organ development"
"171","GO:0090100",0.00284915395358543,4.7687338501292,1.43862392494136,6,60,"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"172","GO:0048664",0.00320529366609399,12.5898876404494,0.311701850403961,3,13,"neuron fate determination"
"173","GO:0045631",0.00320529366609399,12.5898876404494,0.311701850403961,3,13,"regulation of mechanoreceptor differentiation"
"174","GO:0045632",0.00320529366609399,12.5898876404494,0.311701850403961,3,13,"negative regulation of mechanoreceptor differentiation"
"175","GO:2000980",0.00320529366609399,12.5898876404494,0.311701850403961,3,13,"regulation of inner ear receptor cell differentiation"
"176","GO:2000981",0.00320529366609399,12.5898876404494,0.311701850403961,3,13,"negative regulation of inner ear receptor cell differentiation"
"177","GO:0018993",0.00330693472043794,41.5888888888889,0.0959082616627574,2,4,"somatic sex determination"
"178","GO:0007539",0.00330693472043794,41.5888888888889,0.0959082616627574,2,4,"primary sex determination, soma"
"179","GO:0003156",0.003330154725994,5.60647307924985,1.03101381287464,5,43,"regulation of animal organ formation"
"180","GO:0009855",0.00353935809854473,3.54421768707483,2.54156893406307,8,106,"determination of bilateral symmetry"
"181","GO:0014015",0.00356039283035669,7.35573122529644,0.647380766223612,4,27,"positive regulation of gliogenesis"
"182","GO:0002682",0.00364515631203749,2.50923076923077,6.32994526974199,14,264,"regulation of immune system process"
"183","GO:0009799",0.00375128899340992,3.50745550745551,2.56554599947876,8,107,"specification of symmetry"
"184","GO:0001704",0.00375128899340992,3.50745550745551,2.56554599947876,8,107,"formation of primary germ layer"
"185","GO:0031327",0.0039270706872438,2.00337597725657,14.6979410998176,25,613,"negative regulation of cellular biosynthetic process"
"186","GO:0048711",0.00400915119134443,11.4422880490296,0.335678915819651,3,14,"positive regulation of astrocyte differentiation"
"187","GO:0009890",0.00401515099613835,1.99934115500595,14.7219181652333,25,614,"negative regulation of biosynthetic process"
"188","GO:0048645",0.00427112288855498,4.35869136775719,1.55850925201981,6,65,"animal organ formation"
"189","GO:0007596",0.00462802828179739,2.75385802469136,4.48371123273391,11,187,"blood coagulation"
"190","GO:0048713",0.0046455094212959,6.76363636363636,0.695334897054991,4,29,"regulation of oligodendrocyte differentiation"
"191","GO:0045168",0.0046455094212959,6.76363636363636,0.695334897054991,4,29,"cell-cell signaling involved in cell fate commitment"
"192","GO:0046331",0.0046455094212959,6.76363636363636,0.695334897054991,4,29,"lateral inhibition"
"193","GO:0007368",0.00473826714629375,3.72519970951344,2.10998175658066,7,88,"determination of left/right symmetry"
"194","GO:0043583",0.00483664317213506,3.08908073237833,3.26088089653375,9,136,"ear development"
"195","GO:0042102",0.00492515206304187,10.4859550561798,0.35965598123534,3,15,"positive regulation of T cell proliferation"
"196","GO:1900094",0.00492515206304187,10.4859550561798,0.35965598123534,3,15,"regulation of transcription from RNA polymerase II promoter involved in determination of left/right symmetry"
"197","GO:0007599",0.0050170039467537,2.7213899292551,4.53166536356529,11,189,"hemostasis"
"198","GO:0050817",0.0050170039467537,2.7213899292551,4.53166536356529,11,189,"coagulation"
"199","GO:0032924",0.00526325733595509,6.50174825174825,0.71931196247068,4,30,"activin receptor signaling pathway"
"200","GO:0060914",0.00526325733595509,6.50174825174825,0.71931196247068,4,30,"heart formation"
"201","GO:0003303",0.00542563735405838,27.7185185185185,0.119885327078447,2,5,"BMP signaling pathway involved in heart jogging"
"202","GO:0007538",0.00542563735405838,27.7185185185185,0.119885327078447,2,5,"primary sex determination"
"203","GO:0003154",0.00542563735405838,27.7185185185185,0.119885327078447,2,5,"BMP signaling pathway involved in determination of left/right symmetry"
"204","GO:0060062",0.00542563735405838,27.7185185185185,0.119885327078447,2,5,"Spemann organizer formation at the dorsal lip of the blastopore"
"205","GO:0048513",0.00570280742038808,1.77394576760491,27.2619233776388,39,1137,"animal organ development"
"206","GO:0048709",0.0058932171042086,4.83411703239289,1.17487620536878,5,49,"oligodendrocyte differentiation"
"207","GO:0045605",0.00595746436048377,9.67675021607606,0.383633046651029,3,16,"negative regulation of epidermal cell differentiation"
"208","GO:0060120",0.00595746436048377,9.67675021607606,0.383633046651029,3,16,"inner ear receptor cell fate commitment"
"209","GO:0060253",0.00595746436048377,9.67675021607606,0.383633046651029,3,16,"negative regulation of glial cell proliferation"
"210","GO:0009912",0.00595746436048377,9.67675021607606,0.383633046651029,3,16,"auditory receptor cell fate commitment"
"211","GO:0002067",0.00665897544327804,6.03409090909091,0.767266093302059,4,32,"glandular epithelial cell differentiation"
"212","GO:0016070",0.00672597533914478,1.72796636561819,41.8160020849622,54,1744,"RNA metabolic process"
"213","GO:0048598",0.00689107809768666,2.06050228310502,10.5259317174876,19,439,"embryonic morphogenesis"
"214","GO:0060251",0.00710976988829718,8.98314606741573,0.407610112066719,3,17,"regulation of glial cell proliferation"
"215","GO:0050769",0.00713950141407649,3.11797511797512,2.85327078446703,8,119,"positive regulation of neurogenesis"
"216","GO:2000027",0.00713950141407649,3.11797511797512,2.85327078446703,8,119,"regulation of animal organ morphogenesis"
"217","GO:0032069",0.00801181469454888,20.7833333333333,0.143862392494136,2,6,"regulation of nuclease activity"
"218","GO:0021861",0.00801181469454888,20.7833333333333,0.143862392494136,2,6,"forebrain radial glial cell differentiation"
"219","GO:0010001",0.00805491381232904,3.34444444444444,2.32577534532187,7,97,"glial cell differentiation"
"220","GO:0021536",0.00822767483366705,4.4264846743295,1.27078446703154,5,53,"diencephalon development"
"221","GO:0045683",0.00838528965640576,8.38202247191011,0.431587177482408,3,18,"negative regulation of epidermis development"
"222","GO:0050671",0.00838528965640576,8.38202247191011,0.431587177482408,3,18,"positive regulation of lymphocyte proliferation"
"223","GO:0032946",0.00838528965640576,8.38202247191011,0.431587177482408,3,18,"positive regulation of mononuclear cell proliferation"
"224","GO:0002320",0.00838528965640576,8.38202247191011,0.431587177482408,3,18,"lymphoid progenitor cell differentiation"
"225","GO:0010720",0.00867171227191462,3.00621118012422,2.94917904612979,8,123,"positive regulation of cell development"
"226","GO:0030901",0.00918063770352228,5.44574780058651,0.839197289549127,4,35,"midbrain development"
"227","GO:0051101",0.00960722942192963,4.24712643678161,1.31873859786291,5,55,"regulation of DNA binding"
"228","GO:0007530",0.00978680833326505,7.8560393258427,0.455564242898097,3,19,"sex determination"
"229","GO:0021783",0.00978680833326505,7.8560393258427,0.455564242898097,3,19,"preganglionic parasympathetic fiber development"
"230","GO:0070665",0.00978680833326505,7.8560393258427,0.455564242898097,3,19,"positive regulation of leukocyte proliferation"
"231","GO:0014029",0.0101421872680695,5.27414772727273,0.863174354964816,4,36,"neural crest formation"
"232","GO:0048538",0.0101421872680695,5.27414772727273,0.863174354964816,4,36,"thymus development"
"233","GO:0042074",0.0101421872680695,5.27414772727273,0.863174354964816,4,36,"cell migration involved in gastrulation"
"234","GO:0007166",0.010322336415273,1.76981046838744,19.2296064633829,29,802,"cell surface receptor signaling pathway"
"235","GO:0006807",0.0106630018262812,1.92146788990826,67.1837372947615,77,2802,"nitrogen compound metabolic process"
"236","GO:0051172",0.0106822055030939,1.77660472972973,18.4143862392494,28,768,"negative regulation of nitrogen compound metabolic process"
"237","GO:0060485",0.0107370296682697,2.69214790195264,3.69246807401616,9,154,"mesenchyme development"
"238","GO:0006950",0.0107519751045046,1.71499313236464,23.6893406307011,34,988,"response to stress"
"239","GO:0051962",0.0109201736151771,2.87698412698413,3.06906437320824,8,128,"positive regulation of nervous system development"
"240","GO:0036336",0.0110423203893884,16.6222222222222,0.167839457909825,2,7,"dendritic cell migration"
"241","GO:0010662",0.0110423203893884,16.6222222222222,0.167839457909825,2,7,"regulation of striated muscle cell apoptotic process"
"242","GO:0010664",0.0110423203893884,16.6222222222222,0.167839457909825,2,7,"negative regulation of striated muscle cell apoptotic process"
"243","GO:0060019",0.0110423203893884,16.6222222222222,0.167839457909825,2,7,"radial glial cell differentiation"
"244","GO:0061312",0.0110423203893884,16.6222222222222,0.167839457909825,2,7,"BMP signaling pathway involved in heart development"
"245","GO:0002407",0.0110423203893884,16.6222222222222,0.167839457909825,2,7,"dendritic cell chemotaxis"
"246","GO:0021537",0.0110633154359372,3.13026960784314,2.469637737816,7,103,"telencephalon development"
"247","GO:0035019",0.0111668650418124,5.1129476584022,0.887151420380506,4,37,"somatic stem cell population maintenance"
"248","GO:0048486",0.0113166977082713,7.39193654990086,0.479541308313787,3,20,"parasympathetic nervous system development"
"249","GO:0014009",0.0113166977082713,7.39193654990086,0.479541308313787,3,20,"glial cell proliferation"
"250","GO:0035886",0.0113166977082713,7.39193654990086,0.479541308313787,3,20,"vascular smooth muscle cell differentiation"
"251","GO:0010647",0.0114780325695083,1.97857613711272,10.262183997915,18,428,"positive regulation of cell communication"
"252","GO:0060284",0.0116204557828939,2.22407025807085,6.49778472765181,13,271,"regulation of cell development"
"253","GO:0006974",0.0118999267989123,2.04855979490273,8.75162887672661,16,365,"cellular response to DNA damage stimulus"
"254","GO:0072028",0.0119636972362045,4.00346996313164,1.39066979410998,5,58,"nephron morphogenesis"
"255","GO:0051099",0.0119636972362045,4.00346996313164,1.39066979410998,5,58,"positive regulation of binding"
"256","GO:0010629",0.0120544523357769,1.74414403442536,19.4454000521241,29,811,"negative regulation of gene expression"
