## ACTIVE GENE SELECTION CRITERIA based on... 
# (1) riboZero RNA can be detected reliably for differential expression analysis 
## i.e. min. average of 3 t.p.m. over 3 consecutive time points (~30 min intervals) UP TO STAGE 13 (~12 hpf) 
# (2) RNAPII ChIP enrichment conditions (covering at least 80% of the genebody): 
## 2.6-fold at this stage OR 
## 1.8-fold at this stage AND 1.4-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.8-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.4-fold at next two stages 
# (3) optional: H3K4me3 mark within genebody 

## rzRNA data selection for RNAPII ChIP: 
## +/- 1h from ChIP time point, min. average of 0.1 t.p.m. (=detection limit) over 3 consecutive time points 

## ZYGOTIC GENOME ACTIVATION: 
# Total number of genes with transcripts: 13039 
# Number of activated genes at this stage: 1214 
# Percentage of genes that activated at this stage: 9.31052994861569 

scaffold	start	end	gene.length	pol2.6.mean	pol2.7.mean	pol2.8.mean	pol2.8p.mean	pol2.11.mean	pol2.12p.mean	tu.st8p.toInput	tu.st10p.toInput	maternal.tpm	h3k4me3	h3k36me3
Xetro.G00058|pnliprp3	scaffold_7	2897366	2908882	11517	0.769564697226439	1.01222850912893	0.751380931866385	0.627348527166225	1.29437217457846	10.8442578031194	NA	NA	0.156690541128419	1	1
Xetro.K00722|c3	scaffold_42	56147	82772	26626	1.101505146458	1.11620484963251	0.980402573525288	0.560229875582204	1.54937439037919	10.2155357447042	NA	NA	0.0322550677222517	1	1
Xetro.E00199|atp13a-like	scaffold_5	11678879	11718151	39273	1.18121267440191	1.09164741585519	1.08301743499413	0.961384202067282	1.26308361730549	9.83351970788712	1.11548766707335	4.13758745066585	84.6427953395263	1	1
Xetro.K00723|	scaffold_42	82425	82788	364	0.429825770570935	0.0255319148936171	0.783014981608645	0.897142254815853	0.626700383676317	9.3949133028238	NA	NA	0	0	1
Xetro.G01861|	scaffold_7	104573282	104617867	44586	1.09856387324323	0.958878041474592	0.87614777952892	0.663480375653146	0.747410591769725	9.14507445724843	NA	NA	0.0366686048167738	0	1
Xetro.I01549|msln	scaffold_9	83278760	83305981	27222	0.973155246329007	0.888403766434189	0.889948554498695	1.1801269747117	1.41197690400074	8.7889898113527	NA	NA	0.163656634369635	1	1
Xetro.H00849|atp6v1g2	scaffold_8	45018230	45023222	4993	1.17348976815734	1.02048766224891	0.887348303735324	0.507538176962421	1.18305627844541	8.74873360672093	NA	NA	0.0214205085173712	0	1
Xetro.K04332|	scaffold_3959	383	4246	3864	0.995341335894301	1.04549065324119	1.07508031493796	1.27963394184399	1.03282894475251	7.66101463316927	NA	NA	0.357672578169472	0	1
Xetro.F00012|	scaffold_6	258543	261831	3289	1.42619178787745	1.40936428631329	1.11850374611131	0.367035152787582	0.64470514366552	7.05425558828919	NA	NA	0	0	1
Xetro.I00780|myl1	scaffold_9	41864428	41868756	4329	0.947823798502167	1.05691606862957	1.27218021204287	0.707034468723124	1.2487973582596	6.80726603097277	NA	NA	2.11448434726046	1	1
Xetro.G02258|unnamed	scaffold_7	122042980	122079175	36196	1.13626746881671	1.27473261772872	1.26379376914514	0.430088237571404	0.779406167772163	6.72592902396648	NA	NA	0.0750367698773543	0	1
Xetro.C00414|unnamed	scaffold_3	10816981	10822657	5677	0.895721428498221	0.898111428332615	0.867786703776728	0.934723535552163	1.93491945502444	6.51011459465124	0.711606437231457	0.784313765748708	132.868956978965	1	1
Xetro.A00617|mzt2b	scaffold_1	43081063	43091575	10513	1.07587155266133	1.00667839089536	1.00351696279556	2.75030866598694	4.65377308185947	6.39682389333273	0.491369742971302	1.54469931491525	100.105755592646	1	1
Xetro.K03127|mapk15	scaffold_628	44168	59403	15236	0.797937110007752	0.856409101487721	1.09108384756136	7.81347552665464	6.56341572830105	6.31473529618388	NA	NA	3.80684721380235	1	1
Xetro.E00108|muc4	scaffold_5	7797338	7829748	32411	1.16370648035944	1.37220305433441	1.07488461469236	0.55709272037667	1.08289272631604	6.22739064633842	NA	NA	0	0	1
Xetro.E01409|capn8	scaffold_5	101798381	101851084	52704	1.00680911300537	0.925144399345715	0.818541663263865	2.24321139289301	4.19099149869106	6.14804191505255	NA	NA	0.0409308021335105	1	1
Xetro.H00982|atp13a1	scaffold_8	50595170	50629294	34125	1.28967383537856	1.2236240772667	3.56723160715727	10.7677583626221	5.82259869001521	5.93255218395647	0.772319097471511	0.54640053770887	119.567412980336	1	1
Xetro.G01635|hes8	scaffold_7	94450643	94452321	1679	0.847205116311704	0.999578354858526	1.28352176682605	0.591497574770646	1.5474680421906	5.85127294029974	NA	NA	0.316344495280259	1	1
Xetro.I01499|unnamed	scaffold_9	80976703	80989630	12928	1.04040254278957	1.0313114976783	0.855371621061562	0.582648618814816	0.932138546866524	5.75334696350984	NA	NA	0.0126326122022467	1	1
Xetro.K04414|	scaffold_4614	832	3146	2315	1.05766445182724	0.439813953488373	1.77966777408638	1.00716279069768	1.73139534883721	5.7014950166113	NA	NA	0.127115228594231	0	0
Xetro.K05090|cgn	scaffold_8c	4555161	4587297	32137	0.925064368315693	0.788668208972731	0.859823527199857	7.31342418634839	3.42371354013858	5.61889952599412	1.3911905847875	0.525791882192307	16.1754863746729	1	1
Xetro.D02513|dnase1l3	scaffold_4	137237613	137244215	6603	1.0693716765552	0.925467914439718	0.959895155339806	0.512935781341209	0.73227667183059	5.43539739087548	NA	NA	0	0	0
Xetro.G02078|unnamed	scaffold_7	115582990	115597823	14834	1.03732553120833	1.15356598823782	0.985109318230093	0.75070456331943	1.34239945530484	5.28401866940462	NA	NA	0	1	0
Xetro.G00599|pcdh8l	scaffold_7	30260890	30267205	6316	0.922252037515091	1.02057694649469	0.949083615094916	0.542823489384008	1.47775136916144	5.24256670470419	NA	NA	0.335390819685522	1	1
Xetro.B01641|	scaffold_2	95707863	95718649	10787	0.882144667174447	1.08073483898426	1.29328841077624	0.563533733466177	1.5637278153234	5.14020690647661	NA	NA	0	1	1
Xetro.K01480|	scaffold_112	252243	255331	3089	1.19697782885235	0.960267586287482	1.18716333454854	0.99934244503682	1.21276416086576	5.11066073698878	NA	NA	0.451847739516235	0	0
Xetro.G00169|chd4	scaffold_7	7070444	7100338	29895	1.08720286343527	0.909704218083863	1.02678888079226	3.21277375008734	2.95305883362664	5.06345737961356	0.575985417407846	0.929591524240704	22.7998522496898	1	1
Xetro.I00389|	scaffold_9	21939078	21940635	1558	1.14026922839064	0.858344956611542	1.3463238258639	0.369594118515144	1.36316168258535	5.01207357650065	NA	NA	0	0	1
Xetro.K04279|unnamed	scaffold_3597	503	5197	4695	1.0001203457242	0.807288468028599	0.792814189678071	0.893574827783184	1.41879616737273	4.99938744414979	NA	NA	0	1	0
Xetro.A03511|	scaffold_1	210849588	210850790	1203	0.819120590599624	1.90826814799688	1.69120740522791	0.940790186613668	1.55871127831657	4.97088557184404	NA	NA	0	0	0
Xetro.A00890|pik3ip1	scaffold_1	55942980	55947131	4152	0.949437852940834	0.836336672841304	1.04796570040206	1.57039279916059	2.03916211035052	4.87076896515622	2.782381169575	1.92883089058201	34.3430037730002	1	1
Xetro.I00388|	scaffold_9	21934130	21939273	5144	1.20016384282427	1.57758907636397	0.819812729218499	0.450774842715872	1.34627934056949	4.82453102688322	NA	NA	0	0	0
Xetro.G01368|	scaffold_7	76020432	76023303	2872	0.971172472306415	1.15742155795388	4.13562683248845	0.921719073681992	1.49480651730566	4.76962103444639	NA	NA	0	1	0
Xetro.C01912|spam1	scaffold_3	104021171	104024235	3065	1.22776633255188	1.85777263568977	1.74151496047478	0.797485641075689	1.15973946626304	4.6759193446316	NA	NA	0	0	0
Xetro.K02742|	scaffold_422	48098	48448	351	0.648673983387283	1.43673075003394	0.763077397843448	0.463686188824722	1.69524790098348	4.65853071347258	NA	NA	4.91021077487794	0	1
Xetro.E00061|ncbp2	scaffold_5	3884814	3905441	20628	1.04172947738166	1.29198920007527	2.32844162291505	2.83485727647299	4.28263922570095	4.6448203977511	0.543829046780567	1.24912765718343	227.059477515861	1	1
Xetro.E01605|	scaffold_5	117062122	117062879	758	1.45021812670166	1.1944782367299	0.599591007524771	0.703922831066911	1.83628437681664	4.61960923281755	3.42446913178461	NA	48.7293024149894	0	1
Xetro.C00029|	scaffold_3	560992	561582	591	1.02422994240637	0.898942222225486	0.95536859013219	1.98452698519684	1.79261925565185	4.51536597041486	2.85372427648718	2.96938439734335	52.7132466173709	0	1
Xetro.F01858|	scaffold_6	138588400	138595116	6717	1.0882956813385	1.16318496874033	2.24047070811113	1.46043276595461	1.12270627275206	4.49609922393747	0.607064982452726	6.50980425571427	8.15876420843682	0	1
Xetro.G02289|etv2	scaffold_7	123520721	123524268	3548	0.955932584741719	0.502738256428525	0.751174449195141	1.16020754094493	1.86654131261858	4.49506179493608	NA	NA	1.03911664289492	0	1
Xetro.D02373|c3orf32	scaffold_4	125650953	125685400	34448	1.17023924533547	1.01445233264267	0.927163208370135	0.726702571325797	0.993304206056834	4.46904783140216	0.841728757182352	1.0085612227163	14.3848458943102	1	1
Xetro.F01618|rnaseh2a	scaffold_6	123229224	123242702	13479	0.929757039700843	0.806385577146874	1.01305303175093	1.89616618962841	3.63418350784622	4.38410619723301	2.1285976160683	0	80.5616401382873	1	1
Xetro.D00899|cdh1	scaffold_4	52516429	52549151	32723	0.877244612923387	1.05859059941799	1.39114399034117	1.42647488746528	1.85278787024923	4.34690651929216	NA	10.6524069638961	1.02941657736022	1	1
Xetro.E00093|tp63	scaffold_5	6251926	6291756	39831	1.03384595975598	1.00494129985027	0.897229629329516	0.640800903765093	1.18517875394871	4.32347758504739	NA	NA	0.0257172102741446	1	1
Xetro.I00391|	scaffold_9	21825556	22047573	222018	1.17632513938983	1.07429757431845	0.917379493123312	0.660325353758712	1.40956343930549	4.30435186096484	NA	3.10695203113636	0	1	1
Xetro.G01827|rras	scaffold_7	103270559	103300728	30170	1.05230601094784	0.940341451249613	0.843068444427739	0.853406623925842	1.17984116453089	4.28974743305456	6.95595292393749	7.01055842923076	56.6471087574881	1	1
Xetro.I00390|	scaffold_9	21943767	21948064	4298	1.27226279980929	0.999400028288243	0.862292131516871	0.730405613046673	1.04270800219969	4.26044207370816	NA	NA	0	0	1
Xetro.B00120|	scaffold_2	5321496	5331159	9664	1.01643641064249	1.06130306703843	0.86384675371042	1.71213416628846	1.23776467106061	4.21988745821277	NA	NA	1.41176797881985	0	1
Xetro.K02225|fstl1	scaffold_235	121121	125752	4632	1.20501705651386	1.86617781726536	1.09930182053679	0.690935369822113	1.41560237935356	4.14555364186716	NA	NA	0.992479773168593	0	1
Xetro.H00462|znf534	scaffold_8	20811878	20828760	16883	1.01543909788088	1.24126470744484	1.01339737341461	0.682065235124477	1.28767226412995	4.14485635879509	NA	NA	0.122769454083298	1	1
Xetro.C01120|ube2b	scaffold_3	51738626	51748788	10163	1.04334221855014	1.07845759145711	1.3954361658782	2.72000351848874	3.50500511348015	4.08020331237234	1.19856419612461	0.864133308280656	70.5118587399518	1	1
Xetro.C00435|	scaffold_3	11390354	11393189	2836	0.970282176326062	0.759952310992601	0.815643916947325	2.93017451890032	2.31853770660357	4.05924238392748	NA	NA	6.25293979800916	0	1
Xetro.B00665|mis12	scaffold_2	37253213	37257604	4392	0.812496764006931	0.927360925442305	1.40213528614709	1.7833901347069	1.97527528992101	4.05882944485399	0.722696407681817	1.95294127671428	262.826898604148	1	1
Xetro.K01478|	scaffold_112	99581	102202	2622	0.971508944585363	1.08229395951352	0.970306127382329	0.659595446949377	0.423101835551863	4.0318517416413	NA	NA	0.0570865816919874	0	0
Xetro.H01513|ankrd9	scaffold_8	76016109	76020925	4817	1.12452766954803	1.29192252622653	2.68185274230697	0.95617588966872	1.40685006715115	4.03016736262333	NA	NA	1.17926339536336	1	0
Xetro.B01420|dazap2	scaffold_2	85831321	85840084	8764	1.23579380290997	0.983742440858649	1.08565233890804	1.9894479526711	1.73954167526281	4.02076529016157	1.04209032568352	1.04575168766494	142.512032314753	1	1
Xetro.K05149|	scaffold_5b	1836021	1840097	4077	1.05340247992325	0.783278730499314	0.699951461568168	0.387363695256273	0.690287047701579	3.97579805627196	NA	NA	0	0	0
Xetro.K04032|	scaffold_2340	3122	7157	4036	1.52651044792917	1.25323696786407	1.32417741134915	2.44955919867948	2.56045266664358	3.96997230382537	0	0	5.73968168088477	0	0
Xetro.I00029|rras2	scaffold_9	596454	603581	7128	0.850776211086003	0.995276069191785	1.32597593250823	2.67953649258507	3.03554285337732	3.96495975956874	NA	NA	3.07526920923382	0	1
Xetro.G01465|ssu72	scaffold_7	83742633	83775409	32777	1.10289784969038	0.940462506002345	1.1310413646116	1.59469089608369	2.13226973035987	3.9427470725582	0.212159326671326	0.305514279149045	273.429878885723	1	1
Xetro.K01477|	scaffold_112	98028	98704	677	0.91041987747607	1.43829341037583	1.13149482596417	0.667298351577736	0.661872312992164	3.9127910207799	NA	NA	0	0	0
Xetro.D01429|atf7ip	scaffold_4	79377106	79414357	37252	1.08181426806438	0.978858587455524	0.941225739539013	0.961032505048296	1.49976118422924	3.9122769399473	0.39986316209461	0.146562197126775	62.1610933155595	1	1
Xetro.J00955|osbpl2	scaffold_10	37462189	37489661	27473	1.03360618577714	0.925058036272042	0.776133858967197	0.848067110981392	1.76082463375919	3.89377758150752	0.520071246649532	0.290940972322426	33.6002778739496	1	1
Xetro.B02255|	scaffold_2	138191156	138193917	2762	1.14665496844221	0.777461031909914	0.96592579928101	0.393523794236973	1.52545095298662	3.8872378931495	NA	NA	14.269360670515	0	1
Xetro.A02878|lrat	scaffold_1	170145573	170149725	4153	0.972492838546239	1.41253438824281	1.07118335081616	0.49816901638544	1.5996715507789	3.87960539614776	NA	NA	0.0138305960962318	1	1
Xetro.D02111|csnk2a2	scaffold_4	111868050	111893377	25328	0.945763118760737	1.19420783486187	1.0650044505251	1.8287022180332	1.50952831083525	3.84777926534251	0.899042383483843	0.250618065667537	74.1195903413034	1	1
Xetro.J00748|hoxb4	scaffold_10	28933697	28935533	1837	0.646016742104307	0.726288818199839	1.58917731335336	0.403519969667859	1.23617588008647	3.83296731814362	NA	NA	0.0317816507560248	1	0
Xetro.H00076|c5	scaffold_8	3571716	3588325	16610	1.09611002155415	0.959802507134871	0.876619496059165	0.589895445733814	1.20603910804588	3.80048556545677	NA	NA	0.521142488765323	1	1
Xetro.G01874|unnamed	scaffold_7	104908294	104913327	5034	0.807178045134306	0.901997877355082	1.27597604014144	3.11574390009131	2.78019194169272	3.79187090516754	2.10085409657797	0.903569044957186	200.439825888091	1	1
Xetro.A03290|foxi4.1	scaffold_1	201624553	201629894	5342	0.913366265302154	0.668704695061552	0.697044565534344	0.476651645277427	1.27954480774006	3.78873541536413	NA	NA	0	1	1
Xetro.C01545|hsp90b1	scaffold_3	78066822	78078478	11657	0.919678634382997	1.08530321203394	1.30258821010713	1.48333645804046	1.31639506751765	3.78460016975934	0.439283342260133	0.253241813151356	391.617902471422	1	1
Xetro.B00279|gale	scaffold_2	13978828	13991045	12218	0.982102157669982	1.17921623807695	1.47737504892908	1.18230361061675	1.37387547781153	3.77813719709925	0.458949471270102	0.104698838549804	83.9614945091063	1	1
Xetro.G00329|	scaffold_7	13760907	13761912	1006	1.30081324891537	1.14305564505427	1.65013812251815	0.758326201889	1.58863469486425	3.77159620365286	NA	NA	0	0	0
Xetro.F01319|tril	scaffold_6	102498925	102501715	2791	0.854746125127423	0.973700565171422	0.747494324487135	1.30285655582202	1.53781547375907	3.76486082172723	NA	8.89673248280951	1.71699363116768	1	0
Xetro.C01496|	scaffold_3	76429533	76430283	751	1.03795704134367	0.191665649165649	0.922772249552775	2.85301532285544	2.44591824339887	3.74699230840219	NA	NA	3.9561475362737	0	1
Xetro.B01528|pfdn5	scaffold_2	91304711	91309320	4610	0.776865878643074	0.796766369291677	1.08761340267024	2.15019640393679	1.57285866471509	3.72252039884602	0.464446934024883	0.117389912807962	275.03164401381	1	1
Xetro.B01259|ccnt1	scaffold_2	77285226	77305631	20406	1.0469803513098	1.08218112105014	1.56725185156605	1.39138775978321	1.68969636337936	3.70738771942166	0.928761175818863	1.06282518460641	51.3372317527973	1	1
Xetro.K02286|rab14	scaffold_253	112748	120008	7261	1.19648633415188	0.952756378559136	0.806404302976535	2.13664506515871	1.50652761401976	3.7070074348722	1.75186962528796	0.48353429134604	153.955287353814	0	1
Xetro.E01410|	scaffold_5	101859041	101895007	35967	0.892989528341996	1.0271269353011	0.915014341524076	0.77216808724081	0.900095391736011	3.70215770594492	NA	NA	0.48378061082838	0	1
Xetro.D00391|c11orf46	scaffold_4	18291681	18295651	3971	1.16621910333664	1.26490963992563	0.72312277927241	1.67210061126031	2.30806866385753	3.69553556597158	0.366907406976922	0.62928107805238	169.027201619421	0	1
Xetro.G01908|crlf3	scaffold_7	107000652	107008991	8340	0.867317675485208	0.671803573940703	0.887695810362674	2.30541118902578	2.65439863261522	3.66428156294895	5.69725668055832	1.96650336891369	17.0270410668862	0	1
Xetro.K00363|mef2d	scaffold_27	65194	132993	67800	0.989855836077381	0.950323554153315	0.764885096083939	0.503935707491539	1.33988328976925	3.6605944851855	0.708242479528181	1.04156868091428	5.66044433064038	1	1
Xetro.J00797|ubp1	scaffold_10	30641378	30655885	14508	1.05171419000078	0.924941251846449	0.768883606752133	0.596791543938438	0.965224979218324	3.65617011295396	NA	NA	0.0876628790786503	1	1
Xetro.G02297|unnamed	scaffold_7	123757368	123761059	3692	0.587607454447038	0.763064595566995	0.702208026147324	0.907592208180199	1.71502739764024	3.64970855225672	NA	NA	0.146390588098267	0	1
Xetro.K02786|phf21b	scaffold_439	30784	49942	19159	0.976171423490124	0.910758896438559	0.864927073330428	0.626682655896142	1.28927313038171	3.62474194806694	0	NA	4.31115198233504	0	1
Xetro.G02026|slc16a3	scaffold_7	113651220	113666138	14919	0.96879017269339	0.939258457592917	1.4158529241176	1.01180169451368	1.7693963287169	3.61876165513763	0.497834516810298	0.532082890729421	1465.08249040709	1	1
Xetro.B00280|lypla2	scaffold_2	13989726	13996776	7051	1.13067681246213	1.12461447710778	1.28205089571161	1.42555684447807	1.69556125637023	3.60956554266018	1.60340609772118	1.52838882525466	80.9002955759812	1	1
Xetro.C01113|c5orf15	scaffold_3	51483129	51492789	9661	1.02843011765802	1.58048674316275	1.91898436770676	1.49608156996243	2.07840053876706	3.60791836549953	0.239173166439111	0.624608084236977	65.7107512074635	1	1
Xetro.J00744|hoxb8	scaffold_10	28892696	28894449	1754	0.690545107106818	0.876067638885964	1.16268776867266	0.87261699545451	1.30186116416965	3.5941295967404	NA	NA	0	1	0
Xetro.B02254|fam3b	scaffold_2	138167576	138195745	28170	1.06599837949611	0.949403338250858	0.778910280753824	0.701431717494469	1.60845439745813	3.5856401354614	2.00949751135972	2.64805596842615	4.78344390187024	1	1
Xetro.A03124|pcdh7	scaffold_1	190406792	190432099	25308	1.0003401657637	0.88924884109285	1.09935778929036	1.14823195008101	0.946254514760387	3.57291029868135	NA	12.491786544749	0.0668644034989564	1	1
Xetro.H01972|tll2	scaffold_8	99611873	99624875	13003	1.13591659409576	1.04723996064626	0.886610689749885	0.517238980808809	0.836748695806618	3.5554516193749	NA	NA	0.562301783888739	1	1
Xetro.K03209|	scaffold_680	30124	30921	798	1.15719295501166	1.66704096764448	0.654081410124791	2.2976872493281	1.46345329359232	3.54837478425004	1.23661385314444	0	14.6814514284248	0	0
Xetro.B02225|psmg1	scaffold_2	135677642	135684123	6482	0.831745053819755	0.677594217152861	1.1597112227857	4.48578934361835	2.77368434501773	3.54740792250444	1.54576731643055	5.01329753026272	93.4724390224816	1	1
Xetro.H00884|ddx26b	scaffold_8	47263334	47293879	30546	1.04680006468014	0.913405397161119	1.14662987960897	1.69264551363488	2.1681504262037	3.54318647802573	0.810286593280941	2.02405678539015	72.9810244509695	1	1
Xetro.K00426|unnamed	scaffold_31	802922	807868	4947	1.10993663286242	1.00292597236058	0.787541683605625	0.466025007016641	0.703725638564007	3.51861401134525	NA	NA	0.0291145925712841	0	1
Xetro.K03833|	scaffold_1692	1425	3722	2298	0.829685894351335	1.10662856913985	0.81060876510353	0.886512934337874	2.06807196338818	3.50881025631412	NA	NA	0.374446105374365	0	0
Xetro.E00842|serinc1	scaffold_5	63946065	63958039	11975	1.12525778824585	0.996111911611614	0.897865321698152	1.55424619729546	1.57590526080985	3.5087634948128	1.72862830109766	1.02053938450628	179.883074967583	1	1
Xetro.D01533|	scaffold_4	82116534	82123968	7435	0.929672468445752	1.08106515991833	1.74455534766762	2.60336995836308	2.53733851445801	3.50106357552513	1.97627073726822	0.571035461027568	16.342269563301	0	1
Xetro.E00979|c6orf120	scaffold_5	73650165	73654516	4352	0.875051311052771	0.98658171359887	1.88096724195335	2.44852619720447	2.2158586572549	3.46708419773963	0.15675386870845	1.03426796586115	69.5978300785596	1	1
Xetro.A00363|isl1	scaffold_1	22737602	22748955	11354	1.09434923316944	0.761901096469454	1.48977638964173	0.806650075495311	1.49626652471905	3.45969965043076	NA	NA	0.0544095459734331	1	1
Xetro.I00826|wdr33	scaffold_9	44892890	44943218	50329	1.02885258933264	0.947102373246014	0.859301082851076	1.11699222071164	1.81353189615452	3.44671043164697	0.970571465158205	0.477630584180165	83.361809955878	1	1
Xetro.G01217|cdk2ap2	scaffold_7	68131843	68171645	39803	1.0403655310346	1.10704759077131	1.07343631881045	1.80268729838636	2.08175555586042	3.442071843605	0	0	42.1244181274504	1	1
Xetro.A00960|adrbk2	scaffold_1	60037922	60038038	117	1.26205194821383	1.08634879315838	0.483303655618699	2.63888921508577	1.91732932475734	3.44017994183131	NA	NA	50.8136272669671	1	0
Xetro.A02513|fzr1	scaffold_1	142302620	142420963	118344	1.11967638422377	1.11516411191171	0.936887914955552	0.800225624683071	1.65828163312889	3.4397098246881	0.993867449148269	0.325038770049534	191.605220260422	1	1
Xetro.B00060|ptafr	scaffold_2	2287115	2302131	15017	1.00278864854016	1.03749968956421	0.945723976395091	0.503136746184924	0.877008920134663	3.43179796317937	NA	NA	0.0143103219439731	1	1
Xetro.H01101|unnamed	scaffold_8	54440016	54448646	8631	1.07909159775724	1.25105408788575	1.61702883602857	1.66906789341502	1.9333131442948	3.43171496982351	0.878986850318698	0.642123549033041	163.016066006146	1	1
Xetro.K04902|bspry	scaffold_8b	1517047	1520730	3684	1.08671230149302	0.761419762219575	0.847444871816946	0.678123474638934	0.974844135728672	3.42801008428783	NA	NA	0.176182135171189	0	0
Xetro.D01575|znf546	scaffold_4	82555045	82558273	3229	1.47983192239113	0.842668970524637	1.00145548091066	2.35093188905516	1.64290395006191	3.4245585988612	0.302432735823369	1.64160281231056	9.40286913226193	0	1
Xetro.B02033|cwc15	scaffold_2	123008800	123018096	9297	1.18705975249184	0.967512171580357	1.09543396946841	2.30795649732384	1.77229293510379	3.42061098339141	0.666290834399334	0.398559444227405	181.850075394749	1	1
Xetro.G02295|unnamed	scaffold_7	123738438	123741948	3511	0.704514555338695	0.847214552181881	0.65599549954464	0.97929290763451	1.75644719073483	3.41898062574148	NA	NA	3.83629988444145	0	0
Xetro.J00923|c20orf108	scaffold_10	35510336	35510587	252	0.447117294137534	0.563954765392282	0.74621771771322	2.42130774673636	1.82429217205212	3.41483189979861	NA	NA	28.9017648675927	0	1
Xetro.K00276|	scaffold_24	608380	620653	12274	1.12391534890724	0.944181311527424	0.959555310251473	0.498401931671436	2.09346897225371	3.40806073768379	NA	NA	0	1	1
Xetro.K04002|	scaffold_2188	978	8137	7160	0.620445316978153	1.27966120995321	1.18579718945104	0.84452163869089	2.10210088104152	3.40485765808167	0.781019275670174	1.08496737595238	4.27111446099922	0	0
Xetro.G00628|	scaffold_7	31540901	31541526	626	1.10721436203722	0.926864023056999	1.19553125429652	1.35912433006795	1.40264094622052	3.39274692019879	NA	NA	39.5541648788209	0	1
Xetro.B02485|znf674	scaffold_2	145328033	145340694	12662	0.933703178673238	0.847236129313598	1.53723598170182	4.08159962817083	2.71197072964586	3.37733020311628	1.43175703408662	1.6803763017799	93.9742896480187	1	1
Xetro.F00992|	scaffold_6	78267943	78277568	9626	1.14162142140166	1.13790078729737	0.948726064888382	0.991169410794803	1.01379735416485	3.3769561054272	NA	NA	0	0	1
Xetro.D00852|nip7	scaffold_4	50686576	50700071	13496	0.916216399400705	0.9339379853577	1.38764532771989	2.99929337940611	2.7254173193141	3.37413816847531	0.69096827271042	2.82596153736434	264.500577682151	1	1
Xetro.A01618|fbp1	scaffold_1	90259959	90267749	7791	1.1777343426695	0.913994125731036	1.07445142263305	0.594916552049154	1.24051332285629	3.3701693634198	1.15133013913448	0	15.2499070731909	1	1
Xetro.E00763|rnf146	scaffold_5	57531154	57542975	11822	1.13142138732719	1.54177787232908	1.39430191946688	2.18815609813304	1.87851547435109	3.35272130801836	0.893425146193806	1.20298137123141	149.395945724397	1	1
