"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"46","GO:2000227",6.70050426058072e-05,79.4577464788732,0.0964295022152723,3,5,"negative regulation of pancreatic A cell differentiation"
"47","GO:0061102",6.70050426058072e-05,79.4577464788732,0.0964295022152723,3,5,"stomach neuroendocrine cell differentiation"
"48","GO:0061105",6.70050426058072e-05,79.4577464788732,0.0964295022152723,3,5,"regulation of stomach neuroendocrine cell differentiation"
"49","GO:0061106",6.70050426058072e-05,79.4577464788732,0.0964295022152723,3,5,"negative regulation of stomach neuroendocrine cell differentiation"
"50","GO:0021558",6.70050426058072e-05,79.4577464788732,0.0964295022152723,3,5,"trochlear nerve development"
"51","GO:0021501",6.70050426058072e-05,79.4577464788732,0.0964295022152723,3,5,"prechordal plate formation"
"52","GO:0021903",7.43605474565753e-05,14.279176201373,0.462861610633307,5,24,"rostrocaudal neural tube patterning"
"53","GO:0048519",7.44450274552114e-05,2.53498211004738,30.452436799583,47,1579,"negative regulation of biological process"
"54","GO:0048505",7.99339820527405e-05,23.8349206349206,0.250716705759708,4,13,"regulation of timing of cell differentiation"
"55","GO:0051239",9.79986662708527e-05,2.66815948249051,14.0208496221006,28,727,"regulation of multicellular organismal process"
"56","GO:0045934",0.000106743106915579,2.76049090845878,11.8029710711493,25,612,"negative regulation of nucleobase-containing compound metabolic process"
"57","GO:0003263",0.000110278662554572,21.4457142857143,0.270002606202763,4,14,"cardioblast proliferation"
"58","GO:0051253",0.000127034399636386,2.76863309352518,11.1858222569716,24,580,"negative regulation of RNA metabolic process"
"59","GO:0061009",0.000132151563138357,52.9577464788732,0.115715402658327,3,6,"common bile duct development"
"60","GO:0045638",0.000145227262316039,8.88553259141495,0.829293719051342,6,43,"negative regulation of myeloid cell differentiation"
"61","GO:0021532",0.000145227262316039,8.88553259141495,0.829293719051342,6,43,"neural tube patterning"
"62","GO:0003264",0.000194715725481162,17.8619047619048,0.308574407088872,4,16,"regulation of cardioblast proliferation"
"63","GO:0003266",0.000194715725481162,17.8619047619048,0.308574407088872,4,16,"regulation of secondary heart field cardioblast proliferation"
"64","GO:0007423",0.000205742303707073,3.13385911261334,6.63434975241074,17,344,"sensory organ development"
"65","GO:0034641",0.000227549251376286,2.57337054126489,42.1589783685171,57,2186,"cellular nitrogen compound metabolic process"
"66","GO:0045607",0.000228060301275547,39.7077464788732,0.135001303101381,3,7,"regulation of inner ear auditory receptor cell differentiation"
"67","GO:0045608",0.000228060301275547,39.7077464788732,0.135001303101381,3,7,"negative regulation of inner ear auditory receptor cell differentiation"
"68","GO:0060164",0.000228060301275547,39.7077464788732,0.135001303101381,3,7,"regulation of timing of neuron differentiation"
"69","GO:0021557",0.000228060301275547,39.7077464788732,0.135001303101381,3,7,"oculomotor nerve development"
"70","GO:0002085",0.000228060301275547,39.7077464788732,0.135001303101381,3,7,"inhibition of neuroepithelial cell differentiation"
"71","GO:0034654",0.000228217640991229,2.34922760754612,27.7716966379984,43,1440,"nucleobase-containing compound biosynthetic process"
"72","GO:0019438",0.000245220427577276,2.33856001473602,27.8488402397707,43,1444,"aromatic compound biosynthetic process"
"73","GO:0018130",0.000254151889845585,2.33324902857931,27.8874120406568,43,1446,"heterocycle biosynthetic process"
"74","GO:2000826",0.000267551363820358,10.4152731326644,0.597862913734689,5,31,"regulation of heart morphogenesis"
"75","GO:0043388",0.000267551363820358,10.4152731326644,0.597862913734689,5,31,"positive regulation of DNA binding"
"76","GO:0022607",0.000273441987797405,2.53732376636455,13.2686995048215,26,688,"cellular component assembly"
"77","GO:1901362",0.000303466273629492,2.30691961737781,28.0802710450873,43,1456,"organic cyclic compound biosynthetic process"
"78","GO:0045892",0.000305765873327616,2.67427416941036,10.3372426374772,22,536,"negative regulation of transcription, DNA-templated"
"79","GO:1902679",0.000305765873327616,2.67427416941036,10.3372426374772,22,536,"negative regulation of RNA biosynthetic process"
"80","GO:1903507",0.000305765873327616,2.67427416941036,10.3372426374772,22,536,"negative regulation of nucleic acid-templated transcription"
"81","GO:0051252",0.000306826629256919,2.306659878743,25.2838154808444,40,1311,"regulation of RNA metabolic process"
"82","GO:0048015",0.000309102377876063,6.23663938372653,1.33072713057076,7,69,"phosphatidylinositol-mediated signaling"
"83","GO:0042490",0.000312368804689896,10.0268384326355,0.617148814177743,5,32,"mechanoreceptor differentiation"
"84","GO:0060113",0.000312368804689896,10.0268384326355,0.617148814177743,5,32,"inner ear receptor cell differentiation"
"85","GO:0061323",0.000317932083884652,15.3020408163265,0.34714620797498,4,18,"cell proliferation involved in heart morphogenesis"
"86","GO:0048017",0.000338204245328535,6.13598673300166,1.35001303101381,7,70,"inositol lipid-mediated signaling"
"87","GO:1901532",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"regulation of hematopoietic progenitor cell differentiation"
"88","GO:1901533",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"negative regulation of hematopoietic progenitor cell differentiation"
"89","GO:0048642",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"negative regulation of skeletal muscle tissue development"
"90","GO:0003310",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"pancreatic A cell differentiation"
"91","GO:2000973",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"regulation of pro-B cell differentiation"
"92","GO:2000974",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"negative regulation of pro-B cell differentiation"
"93","GO:1905456",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"regulation of lymphoid progenitor cell differentiation"
"94","GO:1905457",0.000359843414936326,31.7577464788732,0.154287203544436,3,8,"negative regulation of lymphoid progenitor cell differentiation"
"95","GO:0032075",0.000367015310829764,Inf,0.0385718008861089,2,2,"positive regulation of nuclease activity"
"96","GO:0007540",0.000367015310829764,Inf,0.0385718008861089,2,2,"sex determination, establishment of X:A ratio"
"97","GO:0008345",0.000367015310829764,Inf,0.0385718008861089,2,2,"larval locomotory behavior"
"98","GO:0030537",0.000367015310829764,Inf,0.0385718008861089,2,2,"larval behavior"
"99","GO:0019219",0.000373159666461835,2.27544063661445,26.4216836069846,41,1370,"regulation of nucleobase-containing compound metabolic process"
"100","GO:0000122",0.000380512952242943,2.95479277904907,6.98149596038572,17,362,"negative regulation of transcription by RNA polymerase II"
"101","GO:1903506",0.000393952248112931,2.27670581655481,23.721657544957,38,1230,"regulation of nucleic acid-templated transcription"
"102","GO:0006355",0.000393952248112931,2.27670581655481,23.721657544957,38,1230,"regulation of transcription, DNA-templated"
"103","GO:2000136",0.000396864758952371,14.2780952380952,0.366432108418035,4,19,"regulation of cell proliferation involved in heart morphogenesis"
"104","GO:0048839",0.000396917813376785,4.59818181818182,2.29502215272348,9,119,"inner ear development"
"105","GO:2001141",0.00040860112214269,2.27112413921459,23.7602293458431,38,1232,"regulation of RNA biosynthetic process"
"106","GO:0051320",0.000438951206582352,5.85232926277702,1.40787073234298,7,73,"S phase"
"107","GO:0030509",0.000475886353638828,5.00374531835206,1.87073234297628,8,97,"BMP signaling pathway"
"108","GO:2000737",0.000488878798647933,13.3821428571429,0.385718008861089,4,20,"negative regulation of stem cell differentiation"
"109","GO:0034080",0.000488878798647933,13.3821428571429,0.385718008861089,4,20,"CENP-A containing nucleosome assembly"
"110","GO:0061641",0.000488878798647933,13.3821428571429,0.385718008861089,4,20,"CENP-A containing chromatin organization"
"111","GO:0006336",0.000488878798647933,13.3821428571429,0.385718008861089,4,20,"DNA replication-independent nucleosome assembly"
"112","GO:0034724",0.000488878798647933,13.3821428571429,0.385718008861089,4,20,"DNA replication-independent nucleosome organization"
"113","GO:2000113",0.000493607833250741,2.52628138974888,11.4365389627313,23,593,"negative regulation of cellular macromolecule biosynthetic process"
"114","GO:0006366",0.000508738371586326,2.34574599260173,16.2001563721658,29,840,"transcription by RNA polymerase II"
"115","GO:0006996",0.000509188013155462,2.25868679606997,21.3109199895752,35,1105,"organelle organization"
"116","GO:0097084",0.000532296080083781,26.4577464788732,0.17357310398749,3,9,"vascular smooth muscle cell development"
"117","GO:0016070",0.000537822953276891,2.25,33.634610372687,48,1744,"RNA metabolic process"
"118","GO:0010558",0.000544829115198881,2.50553392088543,11.5136825645035,23,597,"negative regulation of macromolecule biosynthetic process"
"119","GO:0021984",0.000595145379035755,12.5915966386555,0.405003909304144,4,21,"adenohypophysis development"
"120","GO:0035883",0.000595145379035755,12.5915966386555,0.405003909304144,4,21,"enteroendocrine cell differentiation"
"121","GO:0071772",0.000668420834065573,4.73114119922631,1.96716184519156,8,102,"response to BMP"
"122","GO:0071773",0.000668420834065573,4.73114119922631,1.96716184519156,8,102,"cellular response to BMP stimulus"
"123","GO:0007224",0.000712114256166678,5.35592868988391,1.5235861350013,7,79,"smoothened signaling pathway"
"124","GO:0045637",0.000712114256166678,5.35592868988391,1.5235861350013,7,79,"regulation of myeloid cell differentiation"
"125","GO:0097150",0.000716848832517999,11.8888888888889,0.424289809747198,4,22,"neuronal stem cell population maintenance"
"126","GO:0031055",0.000716848832517999,11.8888888888889,0.424289809747198,4,22,"chromatin remodeling at centromere"
"127","GO:0021555",0.000749908483675024,22.672032193159,0.192859004430545,3,10,"midbrain-hindbrain boundary morphogenesis"
"128","GO:0002328",0.000749908483675024,22.672032193159,0.192859004430545,3,10,"pro-B cell differentiation"
"129","GO:0031327",0.00079975652972493,2.42535726154869,11.8222569715924,23,613,"negative regulation of cellular biosynthetic process"
"130","GO:0009890",0.000818702815068647,2.42049036196543,11.8415428720354,23,614,"negative regulation of biosynthetic process"
"131","GO:0090100",0.000920310122264526,6.06045751633987,1.15715402658327,6,60,"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"132","GO:0010647",0.000950286632760802,2.62865853658537,8.25436538962731,18,428,"positive regulation of cell communication"
"133","GO:0007369",0.000965926964249263,3.45540647198106,3.70289288506646,11,192,"gastrulation"
"134","GO:0045687",0.00101134741439588,10.6942857142857,0.462861610633307,4,24,"positive regulation of glial cell differentiation"
"135","GO:0043486",0.00101134741439588,10.6942857142857,0.462861610633307,4,24,"histone exchange"
"136","GO:0033504",0.00101687745019211,19.8327464788732,0.212144904873599,3,11,"floor plate development"
"137","GO:0042668",0.00101687745019211,19.8327464788732,0.212144904873599,3,11,"auditory receptor cell fate determination"
"138","GO:0061101",0.00101687745019211,19.8327464788732,0.212144904873599,3,11,"neuroendocrine cell differentiation"
"139","GO:0043583",0.00105551834428623,3.9641429436705,2.62288246025541,9,136,"ear development"
"140","GO:0023056",0.0010609522789612,2.60015527950311,8.33150899139953,18,432,"positive regulation of signaling"
"141","GO:2000977",0.00108726491429908,104.5,0.0578577013291634,2,3,"regulation of forebrain neuron differentiation"
"142","GO:2000978",0.00108726491429908,104.5,0.0578577013291634,2,3,"negative regulation of forebrain neuron differentiation"
"143","GO:0007178",0.00108923203859362,3.63709677419355,3.18217357310399,10,165,"transmembrane receptor protein serine/threonine kinase signaling pathway"
"144","GO:0048699",0.00113970110079318,2.4276372212693,10.5879593432369,21,549,"generation of neurons"
"145","GO:2000736",0.00118654463907605,10.1823129251701,0.482147511076362,4,25,"regulation of stem cell differentiation"
"146","GO:0003156",0.00126601246374547,7.10335621662853,0.829293719051342,5,43,"regulation of animal organ formation"
"147","GO:0048645",0.00140713781745946,5.53938185443669,1.25358352879854,6,65,"animal organ formation"
"148","GO:0044260",0.00142900714915447,2.33302286198137,46.6911649726349,59,2421,"cellular macromolecule metabolic process"
"149","GO:0009967",0.00146776515414277,2.57944219523167,7.84936148032317,17,407,"positive regulation of signal transduction"
"150","GO:0035270",0.00155004371091333,4.63226038482287,1.7357310398749,7,90,"endocrine system development"
"151","GO:0051172",0.00157717198607401,2.20535714285714,14.8115715402658,26,768,"negative regulation of nitrogen compound metabolic process"
"152","GO:0006357",0.00158129765041189,2.22859471891467,14.0015637216575,25,726,"regulation of transcription by RNA polymerase II"
"153","GO:0030099",0.00158385709565093,3.72102564102564,2.77716966379984,9,144,"myeloid cell differentiation"
"154","GO:0014015",0.00159884165605834,9.29192546583851,0.520719311962471,4,27,"positive regulation of gliogenesis"
"155","GO:0060284",0.00171151018997334,2.89522175625874,5.22647902006776,13,271,"regulation of cell development"
"156","GO:0048664",0.00171427283048943,15.8577464788732,0.250716705759708,3,13,"neuron fate determination"
"157","GO:0045631",0.00171427283048943,15.8577464788732,0.250716705759708,3,13,"regulation of mechanoreceptor differentiation"
"158","GO:0045632",0.00171427283048943,15.8577464788732,0.250716705759708,3,13,"negative regulation of mechanoreceptor differentiation"
"159","GO:2000980",0.00171427283048943,15.8577464788732,0.250716705759708,3,13,"regulation of inner ear receptor cell differentiation"
"160","GO:2000981",0.00171427283048943,15.8577464788732,0.250716705759708,3,13,"negative regulation of inner ear receptor cell differentiation"
"161","GO:0044085",0.00174027326134179,2.18697010263275,14.9080010424811,26,773,"cellular component biogenesis"
"162","GO:0051241",0.00175578688266879,2.68040969117188,6.57649205108157,15,341,"negative regulation of multicellular organismal process"
"163","GO:0050769",0.00183837347148258,3.98798798798799,2.29502215272348,8,119,"positive regulation of neurogenesis"
"164","GO:2000027",0.00183837347148258,3.98798798798799,2.29502215272348,8,119,"regulation of animal organ morphogenesis"
"165","GO:0007098",0.0019216882096542,5.18207282913165,1.33072713057076,6,69,"centrosome cycle"
"166","GO:0031324",0.00195845333672774,2.14468085106383,15.8530101641908,27,822,"negative regulation of cellular metabolic process"
"167","GO:0051325",0.00199709356802306,4.41447932750043,1.81287464164712,7,94,"interphase"
"168","GO:0048513",0.00200133843432659,2.04986400725295,21.9280688037529,34,1137,"animal organ development"
"169","GO:0043170",0.00206249772881903,2.47353673723537,51.8983580922596,63,2691,"macromolecule metabolic process"
"170","GO:0048713",0.00210163278469409,8.544,0.55929111284858,4,29,"regulation of oligodendrocyte differentiation"
"171","GO:0045168",0.00210163278469409,8.544,0.55929111284858,4,29,"cell-cell signaling involved in cell fate commitment"
"172","GO:0046331",0.00210163278469409,8.544,0.55929111284858,4,29,"lateral inhibition"
"173","GO:0043044",0.00210163278469409,8.544,0.55929111284858,4,29,"ATP-dependent chromatin remodeling"
"174","GO:0034508",0.00210163278469409,8.544,0.55929111284858,4,29,"centromere complex assembly"
"175","GO:0018993",0.00214735059827855,52.2361111111111,0.0771436017722179,2,4,"somatic sex determination"
"176","GO:0007539",0.00214735059827855,52.2361111111111,0.0771436017722179,2,4,"primary sex determination, soma"
"177","GO:0048711",0.00215172578538075,14.4122919334187,0.270002606202763,3,14,"positive regulation of astrocyte differentiation"
"178","GO:0050767",0.00220118078497826,2.93229959850478,4.72504560854834,12,245,"regulation of neurogenesis"
"179","GO:0010720",0.00226958015958996,3.84505928853755,2.3721657544957,8,123,"positive regulation of cell development"
"180","GO:0048709",0.00229255572986024,6.12483530961792,0.945009121709669,5,49,"oligodendrocyte differentiation"
"181","GO:0048584",0.00238005407354569,2.3459439111613,9.68152202241334,19,502,"positive regulation of response to stimulus"
"182","GO:0060914",0.00238991535397492,8.21318681318681,0.578577013291634,4,30,"heart formation"
"183","GO:0031023",0.00239295346344264,4.94251336898396,1.38858483189992,6,72,"microtubule organizing center organization"
"184","GO:0010001",0.00239361822707816,4.26384742951907,1.87073234297628,7,97,"glial cell differentiation"
"185","GO:0060485",0.00252462766174647,3.45485411140584,2.97002866823039,9,154,"mesenchyme development"
"186","GO:0090092",0.00264246966820815,3.7442218798151,2.43002345582486,8,126,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"187","GO:0042102",0.00265260922802029,13.2077464788732,0.289288506645817,3,15,"positive regulation of T cell proliferation"
"188","GO:1900094",0.00265260922802029,13.2077464788732,0.289288506645817,3,15,"regulation of transcription from RNA polymerase II promoter involved in determination of left/right symmetry"
"189","GO:0051298",0.00274098057795221,5.85538752362949,0.983580922595778,5,51,"centrosome duplication"
"190","GO:0010468",0.00274884368652213,1.97574067909454,29.7774302840761,42,1544,"regulation of gene expression"
"191","GO:0051962",0.00291668386196678,3.67979797979798,2.46859525671097,8,128,"positive regulation of nervous system development"
"192","GO:2000112",0.00292045586984728,1.96962003892697,26.0552514985666,38,1351,"regulation of cellular macromolecule biosynthetic process"
"193","GO:0019222",0.00295537916932989,2.00105263157895,36.8553557466771,49,1911,"regulation of metabolic process"
"194","GO:0031323",0.00303223408366596,1.97450472289559,33.8467552775606,46,1755,"regulation of cellular metabolic process"
"195","GO:0002067",0.00304604976940159,7.62244897959184,0.617148814177743,4,32,"glandular epithelial cell differentiation"
"196","GO:0003007",0.00313879900798064,3.33507692307692,3.06645817044566,9,159,"heart morphogenesis"
"197","GO:0016458",0.00315100956967775,4.65504201680672,1.46572843367214,6,76,"gene silencing"
"198","GO:0010556",0.00319234724817463,1.95585881560104,26.1709669012249,38,1357,"regulation of macromolecule biosynthetic process"
"199","GO:0045605",0.00321981542091393,12.1885157096425,0.308574407088872,3,16,"negative regulation of epidermal cell differentiation"
"200","GO:0060120",0.00321981542091393,12.1885157096425,0.308574407088872,3,16,"inner ear receptor cell fate commitment"
"201","GO:0060253",0.00321981542091393,12.1885157096425,0.308574407088872,3,16,"negative regulation of glial cell proliferation"
"202","GO:0009912",0.00321981542091393,12.1885157096425,0.308574407088872,3,16,"auditory receptor cell fate commitment"
"203","GO:0021536",0.00324990116065924,5.60839371980676,1.02215272348189,5,53,"diencephalon development"
"204","GO:0016043",0.0032828641890383,1.95737317639257,32.9596038571801,45,1709,"cellular component organization"
"205","GO:0021537",0.0033672085213363,3.99082711442786,1.98644774563461,7,103,"telencephalon development"
"206","GO:0030900",0.00339365039045729,3.07434752747253,3.70289288506646,10,192,"forebrain development"
"207","GO:0060255",0.00342427781441013,1.96214643133806,35.0231952045869,47,1816,"regulation of macromolecule metabolic process"
"208","GO:0009059",0.00348106251717245,1.95346131471786,34.0396142819911,46,1765,"macromolecule biosynthetic process"
"209","GO:0003303",0.00353424763539372,34.8148148148148,0.0964295022152723,2,5,"BMP signaling pathway involved in heart jogging"
"210","GO:0007538",0.00353424763539372,34.8148148148148,0.0964295022152723,2,5,"primary sex determination"
"211","GO:0003154",0.00353424763539372,34.8148148148148,0.0964295022152723,2,5,"BMP signaling pathway involved in determination of left/right symmetry"
"212","GO:0010629",0.00353758296196247,2.05488322717622,15.6408652593172,26,811,"negative regulation of gene expression"
"213","GO:0010467",0.00357681603838463,1.97149253731343,37.1253583528799,49,1925,"gene expression"
"214","GO:0051716",0.00357785441717584,1.93751797822067,31.1081574146469,43,1613,"cellular response to stimulus"
"215","GO:0031018",0.00381581555166648,7.11047619047619,0.655720615063852,4,34,"endocrine pancreas development"
"216","GO:0051101",0.00382377701199612,5.38115942028985,1.060724524368,5,55,"regulation of DNA binding"
"217","GO:0060251",0.00385600586420886,11.3148893360161,0.327860307531926,3,17,"regulation of glial cell proliferation"
"218","GO:0022008",0.00394807717152266,2.07479490806223,14.0979932238728,24,731,"neurogenesis"
"219","GO:0009855",0.00395540379450333,3.86672697120458,2.04430544696377,7,106,"determination of bilateral symmetry"
"220","GO:0080090",0.0041430473979056,1.92188557714004,33.287464164712,45,1726,"regulation of primary metabolic process"
"221","GO:0009799",0.00416790646163162,3.82701492537313,2.06359134740683,7,107,"specification of symmetry"
"222","GO:0030901",0.00424606581557323,6.87926267281106,0.675006515506906,4,35,"midbrain development"
"223","GO:0031326",0.00426674077044358,1.9108787652477,26.556684910086,38,1377,"regulation of cellular biosynthetic process"
"224","GO:0051240",0.00433823483237419,2.41065105519097,7.21292676570237,15,374,"positive regulation of multicellular organismal process"
"225","GO:0051216",0.00438898922078784,3.78808925668686,2.08287724784988,7,108,"cartilage development"
"226","GO:0050896",0.00450770702618182,1.94522953066119,38.4946572843367,50,1996,"response to stimulus"
"227","GO:0009889",0.00451614846275946,1.90204351782907,26.6338285118582,38,1381,"regulation of biosynthetic process"
"228","GO:0045683",0.0045636206202737,10.5577464788732,0.34714620797498,3,18,"negative regulation of epidermis development"
"229","GO:0050671",0.0045636206202737,10.5577464788732,0.34714620797498,3,18,"positive regulation of lymphocyte proliferation"
"230","GO:0032946",0.0045636206202737,10.5577464788732,0.34714620797498,3,18,"positive regulation of mononuclear cell proliferation"
"231","GO:0002320",0.0045636206202737,10.5577464788732,0.34714620797498,3,18,"lymphoid progenitor cell differentiation"
"232","GO:0044271",0.00464060530345618,1.9006711409396,32.4581704456607,44,1683,"cellular nitrogen compound biosynthetic process"
"233","GO:0014029",0.00470798790815196,6.6625,0.694292415949961,4,36,"neural crest formation"
"234","GO:0048538",0.00470798790815196,6.6625,0.694292415949961,4,36,"thymus development"
"235","GO:0042074",0.00470798790815196,6.6625,0.694292415949961,4,36,"cell migration involved in gastrulation"
"236","GO:0072028",0.00481611971465839,5.07246376811594,1.11858222569716,5,58,"nephron morphogenesis"
"237","GO:0051099",0.00481611971465839,5.07246376811594,1.11858222569716,5,58,"positive regulation of binding"
"238","GO:0060537",0.00490720113636873,3.09775441949355,3.27860307531926,9,170,"muscle tissue development"
"239","GO:0001501",0.00499019027880773,2.74553791887125,4.55147250456085,11,236,"skeletal system development"
"240","GO:0007219",0.00510591269466688,3.675803673938,2.14073494917905,7,111,"Notch signaling pathway"
"241","GO:0006310",0.00518917435403158,4.1685520361991,1.62001563721658,6,84,"DNA recombination"
"242","GO:0035019",0.00520262271547383,6.45887445887446,0.713578316393015,4,37,"somatic stem cell population maintenance"
"243","GO:0032069",0.00523529567152141,26.1041666666667,0.115715402658327,2,6,"regulation of nuclease activity"
"244","GO:0021861",0.00523529567152141,26.1041666666667,0.115715402658327,2,6,"forebrain radial glial cell differentiation"
"245","GO:0022603",0.00527694795705219,2.50536260072242,5.94005733646078,13,308,"regulation of anatomical structure morphogenesis"
"246","GO:0007530",0.00534488734427145,9.89524647887324,0.366432108418035,3,19,"sex determination"
"247","GO:0021783",0.00534488734427145,9.89524647887324,0.366432108418035,3,19,"preganglionic parasympathetic fiber development"
"248","GO:0070665",0.00534488734427145,9.89524647887324,0.366432108418035,3,19,"positive regulation of leukocyte proliferation"
"249","GO:0030324",0.00536351621397021,3.63980099502488,2.1600208496221,7,112,"lung development"
"250","GO:0051171",0.00544311255349492,1.87619624470018,32.6896012509773,44,1695,"regulation of nitrogen compound metabolic process"
"251","GO:0046661",0.00557181272778666,4.88537549407115,1.15715402658327,5,60,"male sex differentiation"
"252","GO:0048483",0.00573098610369746,6.2672268907563,0.73286421683607,4,38,"autonomic nervous system development"
"253","GO:0045598",0.00573098610369746,6.2672268907563,0.73286421683607,4,38,"regulation of fat cell differentiation"
"254","GO:0051960",0.00586310373822424,2.56524926686217,5.32290852228303,12,276,"regulation of nervous system development"
"255","GO:0030323",0.00590800417882651,3.56981447900684,2.19859265050821,7,114,"respiratory tube development"
"256","GO:0030182",0.00596864132756573,2.16732804232804,9.72009382329945,18,504,"neuron differentiation"
