"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"49","GO:0043603",1.09391828153458e-10,2.15559554973822,194.7771696638,250,346,"cellular amide metabolic process"
"50","GO:0032774",1.5050007176596e-10,1.54526380368098,763.346364347146,856,1356,"RNA biosynthetic process"
"51","GO:0097659",1.5050007176596e-10,1.54526380368098,763.346364347146,856,1356,"nucleic acid-templated transcription"
"52","GO:0006351",1.5050007176596e-10,1.54526380368098,763.346364347146,856,1356,"transcription, DNA-templated"
"53","GO:0006605",2.4410429916238e-10,3.13815318539728,90.6333072713057,128,161,"protein targeting"
"54","GO:0032984",2.68455140535219e-10,3.625,74.3080531665364,108,132,"protein-containing complex disassembly"
"55","GO:0006612",3.6208221234013e-10,3.93758486905917,66.4268960125098,98,118,"protein targeting to membrane"
"56","GO:0006807",5.95130601454499e-10,1.56368126261287,1577.35731039875,1661,2802,"nitrogen compound metabolic process"
"57","GO:0071704",6.36506657231985e-10,1.59031433413441,1642.65832681783,1723,2918,"organic substance metabolic process"
"58","GO:0072594",8.13608278476698e-10,2.6042161247924,115.965598123534,157,206,"establishment of protein localization to organelle"
"59","GO:0080090",1.94592751727229e-09,1.47558265850286,971.634089132134,1062,1726,"regulation of primary metabolic process"
"60","GO:2001141",3.18031846442669e-09,1.50889370932755,693.541829554339,777,1232,"regulation of RNA biosynthetic process"
"61","GO:0051171",3.35402714669055e-09,1.46793695865898,954.182955433933,1043,1695,"regulation of nitrogen compound metabolic process"
"62","GO:0043624",3.39274176308802e-09,3.53710395276076,66.989835809226,97,119,"cellular protein complex disassembly"
"63","GO:0031323",3.46296422206197e-09,1.46528816218469,987.959343236904,1077,1755,"regulation of cellular metabolic process"
"64","GO:0034654",3.54732737734718e-09,1.4832088817732,810.633307271306,897,1440,"nucleobase-containing compound biosynthetic process"
"65","GO:0010629",3.72918910129846e-09,1.60445230050746,456.544175136826,529,811,"negative regulation of gene expression"
"66","GO:1903506",4.51505361959527e-09,1.50283651366684,692.415949960907,775,1230,"regulation of nucleic acid-templated transcription"
"67","GO:0006355",4.51505361959527e-09,1.50283651366684,692.415949960907,775,1230,"regulation of transcription, DNA-templated"
"68","GO:0019438",5.96714278447394e-09,1.47396422911478,812.88506645817,898,1444,"aromatic compound biosynthetic process"
"69","GO:0018130",6.33253722008912e-09,1.47277268990833,814.010946051603,899,1446,"heterocycle biosynthetic process"
"70","GO:0000956",6.56756287894294e-09,2.7395242167457,94.0109460516028,129,167,"nuclear-transcribed mRNA catabolic process"
"71","GO:0090150",7.53055118998488e-09,3.09962406015038,76.5598123534011,108,136,"establishment of protein localization to membrane"
"72","GO:1901362",8.50125123576833e-09,1.46687205760177,819.640344018765,904,1456,"organic cyclic compound biosynthetic process"
"73","GO:0044260",1.90857290296405e-08,1.45154333371546,1362.87724784988,1445,2421,"cellular macromolecule metabolic process"
"74","GO:0006401",2.41668942983792e-08,2.36553784860558,114.839718530102,152,204,"RNA catabolic process"
"75","GO:0006402",3.53983693937926e-08,2.37624441132638,110.899139953088,147,197,"mRNA catabolic process"
"76","GO:0008152",4.05145506965278e-08,1.53567996057009,1704.01876465989,1772,3027,"metabolic process"
"77","GO:0006417",1.0949065001317e-07,3.12665406427221,63.6121970289289,90,113,"regulation of translation"
"78","GO:0022613",2.336138777449e-07,2.29828843302027,104.143862392494,137,185,"ribonucleoprotein complex biogenesis"
"79","GO:0033365",3.63771450543749e-07,1.99750933997509,142.423768569195,180,253,"protein localization to organelle"
"80","GO:0044419",7.45211365921474e-07,1.76304372113809,199.280688037529,242,354,"interspecies interaction between organisms"
"81","GO:0016032",7.53870353854897e-07,1.9862316757689,136.231430805317,172,242,"viral process"
"82","GO:0010605",8.09337572135054e-07,1.44629392516716,534.229867083659,598,949,"negative regulation of macromolecule metabolic process"
"83","GO:0051704",8.49909208986281e-07,1.48612730090819,439.65598123534,499,781,"multi-organism process"
"84","GO:0034248",1.00099472949957e-06,2.67953948278246,68.6786551993745,94,122,"regulation of cellular amide metabolic process"
"85","GO:0034655",1.5818442528421e-06,1.90047446237441,145.238467552776,181,258,"nucleobase-containing compound catabolic process"
"86","GO:0019439",1.73187246210018e-06,1.88356480295188,148.053166536357,184,263,"aromatic compound catabolic process"
"87","GO:0022411",1.76369523211878e-06,2.10745661124233,108.084440969507,139,192,"cellular component disassembly"
"88","GO:0072657",2.09773690941527e-06,2.33655698543577,83.8780297107115,111,149,"protein localization to membrane"
"89","GO:0051231",2.13932701684147e-06,6.30943396226415,25.3322908522283,40,45,"spindle elongation"
"90","GO:0000022",2.13932701684147e-06,6.30943396226415,25.3322908522283,40,45,"mitotic spindle elongation"
"91","GO:1901566",2.54074829914562e-06,1.55834293118341,299.48397185301,348,532,"organonitrogen compound biosynthetic process"
"92","GO:0044270",2.80111013117184e-06,1.86120745926713,146.927286942924,182,261,"cellular nitrogen compound catabolic process"
"93","GO:0046700",2.80111013117184e-06,1.86120745926713,146.927286942924,182,261,"heterocycle catabolic process"
"94","GO:1901361",3.03766809195484e-06,1.84566338490389,149.741985926505,185,266,"organic cyclic compound catabolic process"
"95","GO:0009892",3.35206612988582e-06,1.40390060417341,566.880375293198,628,1007,"negative regulation of metabolic process"
"96","GO:0034249",3.58107623842095e-06,8.65726375176305,20.2658326817826,33,36,"negative regulation of cellular amide metabolic process"
"97","GO:0006886",3.68517449879809e-06,1.69000107814774,200.969507427678,241,357,"intracellular protein transport"
"98","GO:0022402",3.92487251629788e-06,1.51603973294252,330.4456606724,380,587,"cell cycle process"
"99","GO:0044265",5.25510537022485e-06,1.63041182682154,224.612978889758,266,399,"cellular macromolecule catabolic process"
"100","GO:0010608",5.659288515942e-06,2.18913726859937,88.381548084441,115,157,"posttranscriptional regulation of gene expression"
"101","GO:0017148",5.88577999909221e-06,8.39097744360902,19.7028928850665,32,35,"negative regulation of translation"
"102","GO:0050684",8.27522859943834e-06,3.22000952834683,42.78342455043,61,76,"regulation of mRNA processing"
"103","GO:0009987",1.17807417695291e-05,1.81618889331484,2035.02736512901,2066,3615,"cellular process"
"104","GO:0022618",1.42811588217739e-05,2.62254861053159,55.7310398749023,76,99,"ribonucleoprotein complex assembly"
"105","GO:0043933",2.09470137147528e-05,1.46789733624808,324.816262705238,370,577,"protein-containing complex subunit organization"
"106","GO:0044403",2.18065508298228e-05,1.74688046073195,146.364347146208,178,260,"symbiont process"
"107","GO:0006366",2.22904569779228e-05,1.38837920489297,472.869429241595,525,840,"transcription by RNA polymerase II"
"108","GO:0010389",2.43234100844624e-05,6.28947368421053,20.2658326817826,32,36,"regulation of G2/M transition of mitotic cell cycle"
"109","GO:1902749",2.43234100844624e-05,6.28947368421053,20.2658326817826,32,36,"regulation of cell cycle G2/M phase transition"
"110","GO:0071826",2.69964625895332e-05,2.51175623800384,56.2939796716185,76,100,"ribonucleoprotein complex subunit organization"
"111","GO:0043484",2.7227933719391e-05,2.81424936386768,46.1610633307271,64,82,"regulation of RNA splicing"
"112","GO:0048024",3.2181073711777e-05,3.21974371143806,37.1540265832682,53,66,"regulation of mRNA splicing, via spliceosome"
"113","GO:0007050",3.53623428557884e-05,2.4106198942816,59.1086786551994,79,105,"cell cycle arrest"
"114","GO:0044267",3.99976755653898e-05,1.30897663615248,801.063330727131,860,1423,"cellular protein metabolic process"
"115","GO:0016072",5.39235033671164e-05,2.61131805157593,48.4128225175919,66,86,"rRNA metabolic process"
"116","GO:0007052",5.59197756866487e-05,2.2489156626506,64.7380766223612,85,115,"mitotic spindle organization"
"117","GO:1903047",7.98841074644795e-05,1.52347998022739,220.672400312744,256,392,"mitotic cell cycle process"
"118","GO:0009057",8.20240615826868e-05,1.48799359658485,248.819390148554,286,442,"macromolecule catabolic process"
"119","GO:1903311",9.49070095859612e-05,2.17504858142246,65.3010164190774,85,116,"regulation of mRNA metabolic process"
"120","GO:0048519",0.000115397964245931,1.2795303189625,888.881939014855,945,1579,"negative regulation of biological process"
"121","GO:0051726",0.000143592688756554,1.45767791246743,256.70054730258,293,456,"regulation of cell cycle"
"122","GO:0042254",0.000184689197949322,2.15731826542279,60.7974980453479,79,108,"ribosome biogenesis"
"123","GO:0044248",0.00019811406706221,1.41142735467386,297.232212666145,335,528,"cellular catabolic process"
"124","GO:0018394",0.000213361392329107,2.2211308097748,55.7310398749023,73,99,"peptidyl-lysine acetylation"
"125","GO:0034613",0.000213748806779938,1.44451372805194,253.885848318999,289,451,"cellular protein localization"
"126","GO:0016573",0.000222942995367752,2.2458975586405,54.0422204847537,71,96,"histone acetylation"
"127","GO:0070727",0.000225067859788846,1.43363782912413,263.455824863174,299,468,"cellular macromolecule localization"
"128","GO:0007095",0.000242619396384875,5.29430379746835,17.4511336982017,27,31,"mitotic G2 DNA damage checkpoint"
"129","GO:0044818",0.000242619396384875,5.29430379746835,17.4511336982017,27,31,"mitotic G2/M transition checkpoint"
"130","GO:1902750",0.000242619396384875,5.29430379746835,17.4511336982017,27,31,"negative regulation of cell cycle G2/M phase transition"
"131","GO:0010972",0.000242619396384875,5.29430379746835,17.4511336982017,27,31,"negative regulation of G2/M transition of mitotic cell cycle"
"132","GO:0051276",0.000261447120384266,1.41115311909263,283.721657544957,320,504,"chromosome organization"
"133","GO:0019538",0.0002717854027071,1.26152912621359,871.430805316654,924,1548,"protein metabolic process"
"134","GO:0042274",0.000278231407072149,14.0840336134454,10.6958561376075,18,19,"ribosomal small subunit biogenesis"
"135","GO:0031328",0.000295944747715407,1.36151374900499,357.466770914777,397,635,"positive regulation of cellular biosynthetic process"
"136","GO:0060412",0.000302098457676533,8.22230014025245,12.9476153244722,21,23,"ventricular septum morphogenesis"
"137","GO:1902850",0.000311109048649367,1.94060805133298,73.7451133698202,93,131,"microtubule cytoskeleton organization involved in mitosis"
"138","GO:0007049",0.000317749386462603,1.32551312649165,441.344800625489,484,784,"cell cycle"
"139","GO:0010557",0.000326065906198569,1.36050832771734,352.963252541048,392,627,"positive regulation of macromolecule biosynthetic process"
"140","GO:0010628",0.000353034515358844,1.34656752362357,377.169663799844,417,670,"positive regulation of gene expression"
"141","GO:0000380",0.000360853967502101,3.14528301886792,28.1469898358092,40,50,"alternative mRNA splicing, via spliceosome"
"142","GO:0006364",0.000373145639348135,2.40783213981672,43.3463643471462,58,77,"rRNA processing"
"143","GO:0018393",0.000378154740256285,2.15820966969842,54.6051602814699,71,97,"internal peptidyl-lysine acetylation"
"144","GO:0006405",0.000399167197884681,2.69967532467532,34.9022673964034,48,62,"RNA export from nucleus"
"145","GO:0006473",0.000423745564808863,2.07240717453174,59.1086786551994,76,105,"protein acetylation"
"146","GO:0009891",0.000456745749552321,1.34590549215575,359.718530101642,398,639,"positive regulation of biosynthetic process"
"147","GO:0045935",0.000459427062621284,1.3502633559067,350.148553557467,388,622,"positive regulation of nucleobase-containing compound metabolic process"
"148","GO:0010564",0.000571630303152168,1.60545545047287,127.224394057858,151,226,"regulation of cell cycle process"
"149","GO:0006446",0.000591660147825001,4.89754098360656,16.3252541047693,25,29,"regulation of translational initiation"
"150","GO:0006475",0.000624309377894082,2.07701717993724,55.1681000781861,71,98,"internal protein amino acid acetylation"
"151","GO:0051649",0.000766099006957208,1.34151580470599,331.571540265833,367,589,"establishment of localization in cell"
"152","GO:0046907",0.000803732710619339,1.36069868995633,294.417513682565,328,523,"intracellular transport"
"153","GO:0051254",0.000809211855810047,1.33896540679052,332.697419859265,368,591,"positive regulation of RNA metabolic process"
"154","GO:0043966",0.000917344734432438,4.69943820224719,15.7623143080532,24,28,"histone H3 acetylation"
"155","GO:0009890",0.00094230692399513,1.32727312204619,345.645035183737,381,614,"negative regulation of biosynthetic process"
"156","GO:0010558",0.000951165859019929,1.33144288844809,336.075058639562,371,597,"negative regulation of macromolecule biosynthetic process"
"157","GO:0072048",0.000999372622746995,Inf,6.75527756059421,12,12,"renal system pattern specification"
"158","GO:0061004",0.000999372622746995,Inf,6.75527756059421,12,12,"pattern specification involved in kidney development"
"159","GO:0031327",0.00106784993420852,1.32304576361094,345.082095387021,380,613,"negative regulation of cellular biosynthetic process"
"160","GO:0034660",0.00124533487276729,1.77119347254875,76.5598123534011,94,136,"ncRNA metabolic process"
"161","GO:0044773",0.00125076070128308,2.23751686909582,41.0946051602815,54,73,"mitotic DNA damage checkpoint"
"162","GO:0044774",0.00125076070128308,2.23751686909582,41.0946051602815,54,73,"mitotic DNA integrity checkpoint"
"163","GO:1902680",0.00130079482380693,1.32454545454545,326.505082095387,360,580,"positive regulation of RNA biosynthetic process"
"164","GO:1903508",0.00130079482380693,1.32454545454545,326.505082095387,360,580,"positive regulation of nucleic acid-templated transcription"
"165","GO:0010604",0.00135222798774475,1.261395996804,524.096950742768,564,931,"positive regulation of macromolecule metabolic process"
"166","GO:0009893",0.00139403230901702,1.25822050290135,535.918686473808,576,952,"positive regulation of metabolic process"
"167","GO:0006357",0.00141445917013725,1.28906549910254,408.69429241595,445,726,"regulation of transcription by RNA polymerase II"
"168","GO:0071166",0.0015121220504249,2.53824362606232,30.9616888193901,42,55,"ribonucleoprotein complex localization"
"169","GO:0071426",0.0015121220504249,2.53824362606232,30.9616888193901,42,55,"ribonucleoprotein complex export from nucleus"
"170","GO:0043967",0.00151978281226393,2.82542372881356,25.8952306489445,36,46,"histone H4 acetylation"
"171","GO:0016569",0.00152342571632867,1.56680796947859,117.091477716966,138,208,"covalent chromatin modification"
"172","GO:2000113",0.00156518320759736,1.31414942080559,333.823299452697,367,593,"negative regulation of cellular macromolecule biosynthetic process"
"173","GO:0000819",0.00156696912414123,1.78378378378378,71.4933541829554,88,127,"sister chromatid segregation"
"174","GO:0016570",0.00165286221472363,1.56590479463825,115.402658326818,136,205,"histone modification"
"175","GO:0045893",0.0016665440699677,1.31572495207345,325.379202501955,358,578,"positive regulation of transcription, DNA-templated"
"176","GO:1901564",0.00170420829721704,1.21408697368096,972.759968725567,1018,1728,"organonitrogen compound metabolic process"
"177","GO:0006353",0.00190580335522713,2.30912801703739,35.4652071931196,47,63,"DNA-templated transcription, termination"
"178","GO:0030514",0.00197353231706219,3.24663136019307,20.2658326817826,29,36,"negative regulation of BMP signaling pathway"
"179","GO:1901575",0.00203556981504003,1.32220524017467,297.232212666145,328,528,"organic substance catabolic process"
"180","GO:0043543",0.00212227748562769,1.8043956043956,64.7380766223612,80,115,"protein acylation"
"181","GO:0031572",0.00212408042525648,2.87541137752703,23.6434714620797,33,42,"G2 DNA damage checkpoint"
"182","GO:0018205",0.00221934102673872,1.64534051205682,88.381548084441,106,157,"peptidyl-lysine modification"
"183","GO:0007059",0.00228666760617212,1.59858727024153,98.5144644253323,117,175,"chromosome segregation"
"184","GO:0009056",0.00232872801974042,1.30545429534356,319.749804534793,351,568,"catabolic process"
"185","GO:0031325",0.00244527723182087,1.2463811758842,508.897576231431,546,904,"positive regulation of cellular metabolic process"
"186","GO:0000080",0.00248063075014812,3.75730337078652,16.3252541047693,24,29,"mitotic G1 phase"
"187","GO:0035567",0.00248063075014812,3.75730337078652,16.3252541047693,24,29,"non-canonical Wnt signaling pathway"
"188","GO:0040029",0.00263797329003382,2.06040040719376,42.78342455043,55,76,"regulation of gene expression, epigenetic"
"189","GO:0034470",0.00265724570623333,1.82361577181208,59.6716184519156,74,106,"ncRNA processing"
"190","GO:0051253",0.00311074443521188,1.29101721346336,326.505082095387,357,580,"negative regulation of RNA metabolic process"
"191","GO:0009409",0.00316705788052183,Inf,5.62939796716184,10,10,"response to cold"
"192","GO:0071310",0.00326608118418135,1.27787994159721,354.652071931196,386,630,"cellular response to organic substance"
"193","GO:0060071",0.00330896712880837,4.1062412342216,14.0734949179046,21,25,"Wnt signaling pathway, planar cell polarity pathway"
"194","GO:0090175",0.00330896712880837,4.1062412342216,14.0734949179046,21,25,"regulation of establishment of planar polarity"
"195","GO:0000070",0.00363367928453678,1.76227842384555,61.9233776387803,76,110,"mitotic sister chromatid segregation"
"196","GO:0045786",0.00368167682193008,1.42272956493834,155.371383893667,177,276,"negative regulation of cell cycle"
"197","GO:0007051",0.00375787621928766,1.63065562442632,81.0633307271306,97,144,"spindle organization"
"198","GO:0051173",0.00381388437178728,1.23450723450723,497.075840500391,532,883,"positive regulation of nitrogen compound metabolic process"
"199","GO:0000278",0.00390474163246381,1.32027534418023,253.322908522283,280,450,"mitotic cell cycle"
"200","GO:0031669",0.00415228947116835,2.49454545454545,25.8952306489445,35,46,"cellular response to nutrient levels"
"201","GO:0000381",0.00425857203439756,2.6986065445436,22.5175918686474,31,40,"regulation of alternative mRNA splicing, via spliceosome"
"202","GO:0033119",0.00432144401782021,4.6890756302521,11.8217357310399,18,21,"negative regulation of RNA splicing"
"203","GO:1901990",0.00447999880713445,1.7047817047817,65.8639562157936,80,117,"regulation of mitotic cell cycle phase transition"
"204","GO:1901987",0.00447999880713445,1.7047817047817,65.8639562157936,80,117,"regulation of cell cycle phase transition"
"205","GO:0031570",0.00454444340777867,1.82722468462325,52.3534010946052,65,93,"DNA integrity checkpoint"
"206","GO:0051236",0.00454444340777867,1.82722468462325,52.3534010946052,65,93,"establishment of RNA localization"
"207","GO:0050789",0.00478017016753226,1.20345317096531,1500.79749804535,1538,2666,"regulation of biological process"
"208","GO:0045934",0.00487169905830028,1.26611742121261,344.519155590305,374,612,"negative regulation of nucleobase-containing compound metabolic process"
"209","GO:0000077",0.00489572021789721,1.83595612780162,50.6645817044566,63,90,"DNA damage checkpoint"
"210","GO:0045600",0.00542599683696787,5.85664335664336,9.56997654417514,15,17,"positive regulation of fat cell differentiation"
"211","GO:0045787",0.005635914176978,1.63376059541038,72.6192337763878,87,129,"positive regulation of cell cycle"
"212","GO:0033523",0.00563621458235125,Inf,5.06645817044566,9,9,"histone H2B ubiquitination"
"213","GO:0050657",0.00576203293753969,1.79825517993457,51.790461297889,64,92,"nucleic acid transport"
"214","GO:0050658",0.00576203293753969,1.79825517993457,51.790461297889,64,92,"RNA transport"
"215","GO:0051318",0.00579823458111899,3.12921348314607,16.8881939014855,24,30,"G1 phase"
"216","GO:0033554",0.00584677192357066,1.27008361886839,315.246286161063,343,560,"cellular response to stress"
"217","GO:0006354",0.00586358402467703,1.9452426131743,41.0946051602815,52,73,"DNA-templated transcription, elongation"
"218","GO:0000245",0.00587254915215151,2.50676691729323,23.6434714620797,32,42,"spliceosomal complex assembly"
"219","GO:0045814",0.00596047936915062,2.90668094791806,18.5770132916341,26,33,"negative regulation of gene expression, epigenetic"
"220","GO:0003281",0.00597444037689555,2.61032863849765,21.9546520719312,30,39,"ventricular septum development"
"221","GO:0043981",0.00625724835089354,9.36312849162011,7.3182173573104,12,13,"histone H4-K5 acetylation"
"222","GO:0043982",0.00625724835089354,9.36312849162011,7.3182173573104,12,13,"histone H4-K8 acetylation"
"223","GO:0009953",0.00652523323995032,1.68756423432682,61.9233776387803,75,110,"dorsal/ventral pattern formation"
"224","GO:0006611",0.00656610692038544,1.87896313126097,43.9093041438624,55,78,"protein export from nucleus"
"225","GO:0010033",0.00667645434377799,1.22665975103734,441.907740422205,473,785,"response to organic substance"
"226","GO:0051168",0.00670732800351034,1.81428571428571,48.4128225175919,60,86,"nuclear export"
"227","GO:0006406",0.00719338261423115,2.23080546396609,28.1469898358092,37,50,"mRNA export from nucleus"
"228","GO:0071427",0.00719338261423115,2.23080546396609,28.1469898358092,37,50,"mRNA-containing ribonucleoprotein complex export from nucleus"
"229","GO:0140014",0.00745456627704979,1.52192617509073,90.6333072713057,106,161,"mitotic nuclear division"
"230","GO:0070887",0.0075482130755279,1.23423493125621,391.806098514464,421,696,"cellular response to chemical stimulus"
"231","GO:0090288",0.00757897366477864,1.90692948587685,40.5316653635653,51,72,"negative regulation of cellular response to growth factor stimulus"
"232","GO:0090101",0.00763345312763084,2.03046814188814,34.3393275996873,44,61,"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"
"233","GO:0000079",0.00810876910526483,2.42728980742132,23.0805316653636,31,41,"regulation of cyclin-dependent protein serine/threonine kinase activity"
"234","GO:1904029",0.00810876910526483,2.42728980742132,23.0805316653636,31,41,"regulation of cyclin-dependent protein kinase activity"
"235","GO:0048522",0.00854952812630353,1.18241150742984,720,755,1279,"positive regulation of cellular process"
"236","GO:0031503",0.00872133976882549,1.94101676339453,37.1540265832682,47,66,"protein-containing complex localization"
"237","GO:0003205",0.00917738565841121,1.79104136947218,46.1610633307271,57,82,"cardiac chamber development"
"238","GO:0006369",0.00965801116921716,2.16949152542373,27.584050039093,36,49,"termination of RNA polymerase II transcription"
"239","GO:0043900",0.00974607891158546,1.70334128878282,53.4792806880375,65,95,"regulation of multi-organism process"
"240","GO:0006457",0.00991252561979177,1.79958432304038,44.4722439405786,55,79,"protein folding"
"241","GO:0006325",0.00995595351107097,1.32301639344262,187.458952306489,208,333,"chromatin organization"
"242","GO:0008587",0.0100283762248248,Inf,4.50351837372948,8,8,"imaginal disc-derived wing margin morphogenesis"
"243","GO:0034405",0.0100283762248248,Inf,4.50351837372948,8,8,"response to fluid shear stress"
"244","GO:0006839",0.0101691232466746,2.2189557855127,25.8952306489445,34,46,"mitochondrial transport"
"245","GO:0007093",0.0102996618078073,1.67094885277247,56.2939796716185,68,100,"mitotic cell cycle checkpoint"
"246","GO:0090177",0.010357853153301,8.57887389483481,6.75527756059421,11,12,"establishment of planar polarity involved in neural tube closure"
"247","GO:0090178",0.010357853153301,8.57887389483481,6.75527756059421,11,12,"regulation of establishment of planar polarity involved in neural tube closure"
"248","GO:0090179",0.010357853153301,8.57887389483481,6.75527756059421,11,12,"planar cell polarity pathway involved in neural tube closure"
"249","GO:0003206",0.0104887468458341,1.88295454545455,38.2799061767005,48,68,"cardiac chamber morphogenesis"
"250","GO:0032526",0.0106625435411199,2.27751196172249,24.2064112587959,32,43,"response to retinoic acid"
"251","GO:0051172",0.0108417675607929,1.21084830509612,432.33776387803,461,768,"negative regulation of nitrogen compound metabolic process"
"252","GO:0071900",0.0108459037099551,1.47151715584952,95.1368256450352,110,169,"regulation of protein serine/threonine kinase activity"
"253","GO:0006259",0.0109551763312089,1.29042253521127,221.235340109461,243,393,"DNA metabolic process"
"254","GO:0031324",0.0111168028825783,1.20398953564421,462.736512900704,492,822,"negative regulation of cellular metabolic process"
"255","GO:1901800",0.0112611076333089,3.51470588235294,12.3846755277561,18,22,"positive regulation of proteasomal protein catabolic process"
