"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"22","GO:0019637",0.00127564442746196,1.63782176114435,49.2207453739901,68,190,"organophosphate metabolic process"
"23","GO:0001953",0.00128182321128008,6.48502538071066,3.36773520979932,9,13,"negative regulation of cell-matrix adhesion"
"24","GO:0015849",0.00159158762228215,2.4704580997063,12.9528277299974,23,50,"organic acid transport"
"25","GO:0046942",0.00159158762228215,2.4704580997063,12.9528277299974,23,50,"carboxylic acid transport"
"26","GO:0043409",0.00159158762228215,2.4704580997063,12.9528277299974,23,50,"negative regulation of MAPK cascade"
"27","GO:0044255",0.00174680403749451,1.61022085975057,49.73885848319,68,192,"cellular lipid metabolic process"
"28","GO:0098660",0.00178371701671369,2.2400945486778,16.0615063851968,27,62,"inorganic ion transmembrane transport"
"29","GO:0006650",0.00187304805448346,3.08438991138378,8.03075319259838,16,31,"glycerophospholipid metabolic process"
"30","GO:0070372",0.0018931979880098,2.63300354676125,10.8803752931978,20,42,"regulation of ERK1 and ERK2 cascade"
"31","GO:0006955",0.00199795423221252,1.51768510184352,64.764138649987,85,250,"immune response"
"32","GO:0070371",0.00211933147354973,2.4522792022792,12.4347146207975,22,48,"ERK1 and ERK2 cascade"
"33","GO:0090407",0.00225158627830453,1.82791922739245,28.2371644513943,42,109,"organophosphate biosynthetic process"
"34","GO:0045017",0.00234618591147272,2.7411561691113,9.58509252019807,18,37,"glycerolipid biosynthetic process"
"35","GO:0016050",0.00236788832765365,2.17709410548087,16.3205629397967,27,63,"vesicle organization"
"36","GO:0098655",0.00237542138696399,2.1395881006865,17.0977326035966,28,66,"cation transmembrane transport"
"37","GO:0008643",0.0026936050678601,2.51763235425408,11.1394318477978,20,43,"carbohydrate transport"
"38","GO:0002253",0.00276203872735286,1.92122297204242,22.7969768047954,35,88,"activation of immune response"
"39","GO:0044281",0.0028253700455213,1.36092563899633,119.684128225176,145,462,"small molecule metabolic process"
"40","GO:0010827",0.00315183529976473,2.73086546116229,9.06697941099818,17,35,"regulation of glucose transmembrane transport"
"41","GO:0034765",0.00315183529976473,2.73086546116229,9.06697941099818,17,35,"regulation of ion transmembrane transport"
"42","GO:0042158",0.00349865305023716,5.75862068965517,3.10867865519937,8,12,"lipoprotein biosynthetic process"
"43","GO:0006497",0.00349865305023716,5.75862068965517,3.10867865519937,8,12,"protein lipidation"
"44","GO:0006826",0.00349865305023716,5.75862068965517,3.10867865519937,8,12,"iron ion transport"
"45","GO:0006661",0.00349865305023716,5.75862068965517,3.10867865519937,8,12,"phosphatidylinositol biosynthetic process"
"46","GO:1901653",0.00359206846402443,1.7264017525373,31.3458431065937,45,121,"cellular response to peptide"
"47","GO:0071375",0.00359206846402443,1.7264017525373,31.3458431065937,45,121,"cellular response to peptide hormone stimulus"
"48","GO:0046324",0.00385726075287604,3.46191446028513,5.69924420119885,12,22,"regulation of glucose import"
"49","GO:0006644",0.00407223042903972,2.13151824197171,15.2843367213969,25,59,"phospholipid metabolic process"
"50","GO:0046666",0.00431422905163382,6.71394799054374,2.59056554599948,7,10,"retinal cell programmed cell death"
"51","GO:0006891",0.00431422905163382,6.71394799054374,2.59056554599948,7,10,"intra-Golgi vesicle-mediated transport"
"52","GO:0051336",0.00434312354098047,1.51964085297419,53.1065936929893,70,205,"regulation of hydrolase activity"
"53","GO:0018242",0.0044836642615531,Inf,1.03622621839979,4,4,"protein O-linked glycosylation via serine"
"54","GO:0018243",0.0044836642615531,Inf,1.03622621839979,4,4,"protein O-linked glycosylation via threonine"
"55","GO:0032400",0.0044836642615531,Inf,1.03622621839979,4,4,"melanosome localization"
"56","GO:0032401",0.0044836642615531,Inf,1.03622621839979,4,4,"establishment of melanosome localization"
"57","GO:0032402",0.0044836642615531,Inf,1.03622621839979,4,4,"melanosome transport"
"58","GO:0072531",0.0044836642615531,Inf,1.03622621839979,4,4,"pyrimidine-containing compound transmembrane transport"
"59","GO:0051904",0.0044836642615531,Inf,1.03622621839979,4,4,"pigment granule transport"
"60","GO:0042073",0.0044836642615531,Inf,1.03622621839979,4,4,"intraciliary transport"
"61","GO:1904659",0.00455704075562528,2.58621989980068,9.32603596559812,17,36,"glucose transmembrane transport"
"62","GO:0007259",0.00458059796345453,3.12631668365613,6.4764138649987,13,25,"JAK-STAT cascade"
"63","GO:0097696",0.00458059796345453,3.12631668365613,6.4764138649987,13,25,"STAT cascade"
"64","GO:0034219",0.00481176543502512,2.47833723653396,10.103205629398,18,39,"carbohydrate transmembrane transport"
"65","GO:0051180",0.00508597786602409,8.62651821862348,2.07245243679958,6,8,"vitamin transport"
"66","GO:0032412",0.00519097407296604,3.52368034361931,5.18113109199896,11,20,"regulation of ion transmembrane transporter activity"
"67","GO:0072376",0.00519097407296604,3.52368034361931,5.18113109199896,11,20,"protein activation cascade"
"68","GO:0098662",0.0053035846282628,2.06988058381247,15.5433932759969,25,60,"inorganic cation transmembrane transport"
"69","GO:0043687",0.00533348594500917,2.10684161199625,14.766223612197,24,57,"post-translational protein modification"
"70","GO:0006790",0.00533805481120142,2.14863293578286,13.9890539483972,23,54,"sulfur compound metabolic process"
"71","GO:0046425",0.00534222381902023,4.32030456852792,3.88584831899922,9,15,"regulation of JAK-STAT cascade"
"72","GO:1904892",0.00534222381902023,4.32030456852792,3.88584831899922,9,15,"regulation of STAT cascade"
"73","GO:0006879",0.00534222381902023,4.32030456852792,3.88584831899922,9,15,"cellular iron ion homeostasis"
"74","GO:0009395",0.00545392270011541,14.3680485338726,1.55433932759969,5,6,"phospholipid catabolic process"
"75","GO:1901699",0.00604622127047639,1.59678176332551,38.0813135261923,52,147,"cellular response to nitrogen compound"
"76","GO:0046323",0.00619156574641435,3.14608405850768,5.9583007557988,12,23,"glucose import"
"77","GO:0061025",0.00619156574641435,3.14608405850768,5.9583007557988,12,23,"membrane fusion"
"78","GO:0043434",0.00634727576837892,1.59922005952177,37.3041438623925,51,144,"response to peptide hormone"
"79","GO:0051650",0.00691727613519501,2.04414796846574,15.025280166797,24,58,"establishment of vesicle localization"
"80","GO:0032869",0.00692421652153571,1.72597411087866,26.4237685691947,38,102,"cellular response to insulin stimulus"
"81","GO:0006812",0.00698537441150097,1.53956876456876,43.5215011727912,58,168,"cation transport"
"82","GO:0046474",0.00699443007281698,3.60137195121951,4.66301798279906,10,18,"glycerophospholipid biosynthetic process"
"83","GO:0006956",0.00699443007281698,3.60137195121951,4.66301798279906,10,18,"complement activation"
"84","GO:0046916",0.00702445086301943,2.88481141692151,6.73547041959865,13,26,"cellular transition metal ion homeostasis"
"85","GO:1904062",0.00702445086301943,2.88481141692151,6.73547041959865,13,26,"regulation of cation transmembrane transport"
"86","GO:0072348",0.00704558079256848,4.6052738336714,3.36773520979932,8,13,"sulfur compound transport"
"87","GO:0032409",0.00769596443104652,2.69333333333333,7.51264008339849,14,29,"regulation of transporter activity"
"88","GO:0046488",0.00838695228408083,3.17019328585961,5.4401876465989,11,21,"phosphatidylinositol metabolic process"
"89","GO:0050776",0.008575676315643,1.58850663078993,35.2316914255929,48,136,"regulation of immune response"
"90","GO:0051592",0.00861460742980746,2.43160047357658,9.06697941099818,16,35,"response to calcium ion"
"91","GO:0015749",0.00889600546122004,2.33825608032363,9.84414907479802,17,38,"monosaccharide transmembrane transport"
"92","GO:0008645",0.00889600546122004,2.33825608032363,9.84414907479802,17,38,"hexose transmembrane transport"
"93","GO:0001745",0.00889600546122004,2.33825608032363,9.84414907479802,17,38,"compound eye morphogenesis"
"94","GO:0071417",0.00903779462783122,1.56620193183889,37.0450873077925,50,143,"cellular response to organonitrogen compound"
"95","GO:0060416",0.00922602497459435,5.03368794326241,2.84962210059943,7,11,"response to growth hormone"
"96","GO:0070373",0.00922602497459435,5.03368794326241,2.84962210059943,7,11,"negative regulation of ERK1 and ERK2 cascade"
"97","GO:0015800",0.00943682387773182,3.70181290790428,4.14490487359917,9,16,"acidic amino acid transport"
"98","GO:0042157",0.00943682387773182,3.70181290790428,4.14490487359917,9,16,"lipoprotein metabolic process"
"99","GO:0006767",0.00943682387773182,3.70181290790428,4.14490487359917,9,16,"water-soluble vitamin metabolic process"
"100","GO:0006906",0.00943682387773182,3.70181290790428,4.14490487359917,9,16,"vesicle fusion"
"101","GO:1901652",0.00946392129391909,1.54621084102431,38.8584831899922,52,150,"response to peptide"
"102","GO:0050778",0.00991799348563219,1.67246735133764,26.9418816783946,38,104,"positive regulation of immune response"
"103","GO:0001933",0.0102386881079367,1.63247998390088,29.5324472243941,41,114,"negative regulation of protein phosphorylation"
"104","GO:0006638",0.0110593877559778,2.52410714285714,7.77169663799844,14,30,"neutral lipid metabolic process"
"105","GO:0006639",0.0110593877559778,2.52410714285714,7.77169663799844,14,30,"acylglycerol metabolic process"
"106","GO:0071702",0.0111542318528833,1.24798045863477,172.790721918165,197,667,"organic substance transport"
"107","GO:0051648",0.0112445512801844,1.92920962199313,15.5433932759969,24,60,"vesicle localization"
"108","GO:0018200",0.0119245298602046,5.74898785425101,2.33150899139953,6,9,"peptidyl-glutamic acid modification"
"109","GO:0006959",0.0121348569929283,2.16623975409836,10.8803752931978,18,42,"humoral immune response"
"110","GO:0006508",0.0126270739556744,1.31211985018727,99.9958300755799,119,386,"proteolysis"
"111","GO:0007349",0.0127490480225882,3.83637592968222,3.62679176439927,8,14,"cellularization"
"112","GO:0052547",0.0129090729449638,1.65821652251715,25.6465989053948,36,99,"regulation of peptidase activity"
"113","GO:0022898",0.0129166438152857,2.88097660223805,5.69924420119885,11,22,"regulation of transmembrane transporter activity"
"114","GO:1901137",0.0132365568593288,1.45819935691318,47.4073494917905,61,183,"carbohydrate derivative biosynthetic process"
"115","GO:0032868",0.0132606655858365,1.61775617053104,28.2371644513943,39,109,"response to insulin"
"116","GO:0043408",0.014019600380868,1.41887323943662,54.660933020589,69,211,"regulation of MAPK cascade"
"117","GO:0010876",0.0141084790464415,1.87640011145166,15.8024498305968,24,61,"lipid localization"
"118","GO:0055076",0.0148992635396764,2.49840299014611,7.25358352879854,13,28,"transition metal ion homeostasis"
"119","GO:0032781",0.0150144974258259,7.18149646107179,1.81339588219964,5,7,"positive regulation of ATPase activity"
"120","GO:0032922",0.0150144974258259,7.18149646107179,1.81339588219964,5,7,"circadian regulation of gene expression"
"121","GO:0016319",0.0150144974258259,7.18149646107179,1.81339588219964,5,7,"mushroom body development"
"122","GO:0046668",0.0150144974258259,7.18149646107179,1.81339588219964,5,7,"regulation of retinal cell programmed cell death"
"123","GO:0002821",0.0150144974258259,7.18149646107179,1.81339588219964,5,7,"positive regulation of adaptive immune response"
"124","GO:0055072",0.0155149635095068,3.23794416243655,4.40396142819911,9,17,"iron ion homeostasis"
"125","GO:0090174",0.0155149635095068,3.23794416243655,4.40396142819911,9,17,"organelle membrane fusion"
"126","GO:0006888",0.0158181648768773,2.27729691952046,8.80792285639823,15,34,"ER to Golgi vesicle-mediated transport"
"127","GO:0051049",0.015965324456176,1.32709769504085,83.1571540265833,100,321,"regulation of transport"
"128","GO:0042326",0.0164002143920719,1.54013950538998,32.9001824341934,44,127,"negative regulation of phosphorylation"
"129","GO:0014866",0.0172443456686944,4.02553191489362,3.10867865519937,7,12,"skeletal myofibril assembly"
"130","GO:0071934",0.017346487163264,Inf,0.777169663799844,3,3,"thiamine transmembrane transport"
"131","GO:0045478",0.017346487163264,Inf,0.777169663799844,3,3,"fusome organization"
"132","GO:0032735",0.017346487163264,Inf,0.777169663799844,3,3,"positive regulation of interleukin-12 production"
"133","GO:0050847",0.017346487163264,Inf,0.777169663799844,3,3,"progesterone receptor signaling pathway"
"134","GO:0045570",0.017346487163264,Inf,0.777169663799844,3,3,"regulation of imaginal disc growth"
"135","GO:0046655",0.017346487163264,Inf,0.777169663799844,3,3,"folic acid metabolic process"
"136","GO:0021756",0.017346487163264,Inf,0.777169663799844,3,3,"striatum development"
"137","GO:0035461",0.017346487163264,Inf,0.777169663799844,3,3,"vitamin transmembrane transport"
"138","GO:0031112",0.017346487163264,Inf,0.777169663799844,3,3,"positive regulation of microtubule polymerization or depolymerization"
"139","GO:1901658",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"glycosyl compound catabolic process"
"140","GO:0071985",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"multivesicular body sorting pathway"
"141","GO:0003341",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"cilium movement"
"142","GO:0032528",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"microvillus organization"
"143","GO:0032615",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"interleukin-12 production"
"144","GO:0042723",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"thiamine-containing compound metabolic process"
"145","GO:0034350",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"regulation of glial cell apoptotic process"
"146","GO:0034351",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"negative regulation of glial cell apoptotic process"
"147","GO:0034349",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"glial cell apoptotic process"
"148","GO:0030033",0.0177860983816632,11.4828282828283,1.29528277299974,4,5,"microvillus assembly"
"149","GO:0030048",0.0190812987117511,2.63996269922007,5.9583007557988,11,23,"actin filament-based movement"
"150","GO:0008286",0.0193001849007824,1.66260913041806,22.0198071409956,31,85,"insulin receptor signaling pathway"
"151","GO:0050790",0.0193420779500833,1.25424580853781,128.492051081574,148,496,"regulation of catalytic activity"
"152","GO:0002250",0.020104076724962,2.46930462612744,6.73547041959865,12,26,"adaptive immune response"
"153","GO:0048749",0.020627993523029,1.99818726355612,11.3984884023977,18,44,"compound eye development"
"154","GO:0072527",0.0211031716361197,2.24206349206349,8.28980974719833,14,32,"pyrimidine-containing compound metabolic process"
"155","GO:0002252",0.0211202954914524,1.58113494021636,26.4237685691947,36,102,"immune effector process"
"156","GO:0055003",0.021213989969523,3.28716314111852,3.88584831899922,8,15,"cardiac myofibril assembly"
"157","GO:0035556",0.0229599396479722,1.21780302001944,167.091477716966,188,645,"intracellular signal transduction"
"158","GO:0017144",0.0230169909833896,1.46772004005786,37.0450873077925,48,143,"drug metabolic process"
"159","GO:0043269",0.0231026252084856,1.69774290724338,18.9111284857962,27,73,"regulation of ion transport"
"160","GO:0051345",0.0232518383195131,1.52653646695355,30.050560333594,40,116,"positive regulation of hydrolase activity"
"161","GO:0051181",0.0233399810730609,4.31022267206478,2.59056554599948,6,10,"cofactor transport"
"162","GO:0060396",0.0233399810730609,4.31022267206478,2.59056554599948,6,10,"growth hormone receptor signaling pathway"
"163","GO:1903523",0.0233399810730609,4.31022267206478,2.59056554599948,6,10,"negative regulation of blood circulation"
"164","GO:0001752",0.0233399810730609,4.31022267206478,2.59056554599948,6,10,"compound eye photoreceptor fate commitment"
"165","GO:0071378",0.0233399810730609,4.31022267206478,2.59056554599948,6,10,"cellular response to growth hormone stimulus"
"166","GO:0001932",0.0234820501392373,1.27966201973012,96.3690383111806,113,372,"regulation of protein phosphorylation"
"167","GO:0006855",0.0240354969461965,2.87715736040609,4.66301798279906,9,18,"drug transmembrane transport"
"168","GO:0003013",0.0245124920824856,1.59276795005203,24.0922595777952,33,93,"circulatory system process"
"169","GO:0008015",0.0245124920824856,1.59276795005203,24.0922595777952,33,93,"blood circulation"
"170","GO:0000165",0.0252810477801126,1.34879076086957,60.6192337763878,74,234,"MAPK cascade"
"171","GO:0007286",0.0255800279449083,1.89092838196286,12.4347146207975,19,48,"spermatid development"
"172","GO:0051705",0.0259533170026557,2.61640798226164,5.4401876465989,10,21,"multi-organism behavior"
"173","GO:0016485",0.0269393229091327,1.96135107471853,10.8803752931978,17,42,"protein processing"
"174","GO:0042462",0.0271769619418255,2.43602785820487,6.21735731039875,11,24,"eye photoreceptor cell development"
"175","GO:0046939",0.0271769619418255,2.43602785820487,6.21735731039875,11,24,"nucleotide phosphorylation"
"176","GO:0002460",0.0271769619418255,2.43602785820487,6.21735731039875,11,24,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"
"177","GO:0051179",0.0277999396974598,1.15788252753137,389.102945009122,415,1502,"localization"
"178","GO:0014065",0.0281509060103738,2.12330827067669,8.54886630179828,14,33,"phosphatidylinositol 3-kinase signaling"
"179","GO:0008654",0.0281638988903196,2.20291419320022,7.77169663799844,13,30,"phospholipid biosynthetic process"
"180","GO:0042325",0.0281744614306827,1.25984115523466,102.586395621579,119,396,"regulation of phosphorylation"
"181","GO:0045087",0.0284026326397133,1.46719903206292,33.9364086525932,44,131,"innate immune response"
"182","GO:0002673",0.0291429046908413,3.35342789598109,3.36773520979932,7,13,"regulation of acute inflammatory response"
"183","GO:0071277",0.0291429046908413,3.35342789598109,3.36773520979932,7,13,"cellular response to calcium ion"
"184","GO:0015748",0.0291429046908413,3.35342789598109,3.36773520979932,7,13,"organophosphate ester transport"
"185","GO:0071346",0.0291429046908413,3.35342789598109,3.36773520979932,7,13,"cellular response to interferon-gamma"
"186","GO:0051604",0.0296645032049646,1.78311468472281,14.2481105029971,21,55,"protein maturation"
"187","GO:1901135",0.0300062384015095,1.31834983743154,66.5775345321866,80,257,"carbohydrate derivative metabolic process"
"188","GO:0048515",0.0308086961091311,1.80377310061602,13.4709408391973,20,52,"spermatid differentiation"
"189","GO:0019220",0.0311347747528101,1.24362601899576,111.394318477978,128,430,"regulation of phosphate metabolic process"
"190","GO:0051174",0.0311347747528101,1.24362601899576,111.394318477978,128,430,"regulation of phosphorus metabolic process"
"191","GO:1902305",0.0315620300254956,4.78597910347152,2.07245243679958,5,8,"regulation of sodium ion transmembrane transport"
"192","GO:0045822",0.0315620300254956,4.78597910347152,2.07245243679958,5,8,"negative regulation of heart contraction"
"193","GO:0015914",0.0315620300254956,4.78597910347152,2.07245243679958,5,8,"phospholipid transport"
"194","GO:0033059",0.0315620300254956,4.78597910347152,2.07245243679958,5,8,"cellular pigmentation"
"195","GO:2000649",0.0315620300254956,4.78597910347152,2.07245243679958,5,8,"regulation of sodium ion transmembrane transporter activity"
"196","GO:0021591",0.0315620300254956,4.78597910347152,2.07245243679958,5,8,"ventricular system development"
"197","GO:0035725",0.0315620300254956,4.78597910347152,2.07245243679958,5,8,"sodium ion transmembrane transport"
"198","GO:0051346",0.0329205203418866,1.62584022750776,19.4292415949961,27,75,"negative regulation of hydrolase activity"
"199","GO:0002920",0.0329911560613141,2.87525354969574,4.14490487359917,8,16,"regulation of humoral immune response"
"200","GO:0044782",0.0329911560613141,2.87525354969574,4.14490487359917,8,16,"cilium organization"
"201","GO:0015718",0.0329911560613141,2.87525354969574,4.14490487359917,8,16,"monocarboxylic acid transport"
"202","GO:0042044",0.0329911560613141,2.87525354969574,4.14490487359917,8,16,"fluid transport"
"203","GO:0043085",0.0330490771325502,1.2954177260761,73.3130049517852,87,283,"positive regulation of catalytic activity"
"204","GO:0006629",0.0338045550456404,1.30148247819364,69.686213187386,83,269,"lipid metabolic process"
"205","GO:0010563",0.0340746195718261,1.39793190217819,41.4490487359917,52,160,"negative regulation of phosphorus metabolic process"
"206","GO:0045936",0.0340746195718261,1.39793190217819,41.4490487359917,52,160,"negative regulation of phosphate metabolic process"
"207","GO:0023014",0.0351262096851343,1.31609135125923,62.4326296585874,75,241,"signal transduction by protein phosphorylation"
"208","GO:0001754",0.0351289866848923,1.92160872528971,10.3622621839979,16,40,"eye photoreceptor cell differentiation"
"209","GO:1903725",0.0354167342248668,2.58852791878173,4.92207453739901,9,19,"regulation of phospholipid metabolic process"
"210","GO:0000291",0.0354167342248668,2.58852791878173,4.92207453739901,9,19,"nuclear-transcribed mRNA catabolic process, exonucleolytic"
"211","GO:0043928",0.0354167342248668,2.58852791878173,4.92207453739901,9,19,"exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay"
"212","GO:0010466",0.0360292645485295,1.96466710000929,9.58509252019807,15,37,"negative regulation of peptidase activity"
"213","GO:0032879",0.0363810787683027,1.21839488636364,129.010164190774,146,498,"regulation of localization"
"214","GO:0048284",0.0374773899247908,2.26122656590612,6.4764138649987,11,25,"organelle fusion"
"215","GO:0006641",0.0374773899247908,2.26122656590612,6.4764138649987,11,25,"triglyceride metabolic process"
"216","GO:0006901",0.0374773899247908,2.26122656590612,6.4764138649987,11,25,"vesicle coating"
"217","GO:0008016",0.0376007504262614,2.15911405295316,7.25358352879854,12,28,"regulation of heart contraction"
"218","GO:0006900",0.0376007504262614,2.15911405295316,7.25358352879854,12,28,"vesicle budding from membrane"
"219","GO:0097193",0.037820423619352,1.748491070873,13.7299973937972,20,53,"intrinsic apoptotic signaling pathway"
"220","GO:0030001",0.0385542616343886,1.43234586702443,33.6773520979932,43,130,"metal ion transport"
"221","GO:0009124",0.0394152299871021,1.76767576509512,12.9528277299974,19,50,"nucleoside monophosphate biosynthetic process"
"222","GO:0032870",0.0399981210360533,1.30173010380623,63.7279124315872,76,246,"cellular response to hormone stimulus"
"223","GO:1902532",0.0400273299140789,1.48937312151138,26.6828251237946,35,103,"negative regulation of intracellular signal transduction"
"224","GO:0015991",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"ATP hydrolysis coupled proton transport"
"225","GO:0015988",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"energy coupled proton transmembrane transport, against electrochemical gradient"
"226","GO:0060333",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"interferon-gamma-mediated signaling pathway"
"227","GO:0001504",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"neurotransmitter uptake"
"228","GO:0099131",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"ATP hydrolysis coupled ion transmembrane transport"
"229","GO:0099132",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"ATP hydrolysis coupled cation transmembrane transport"
"230","GO:0002367",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"cytokine production involved in immune response"
"231","GO:0070121",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"Kupffer's vesicle development"
"232","GO:0090662",0.0402767283912207,3.44696356275304,2.84962210059943,6,11,"ATP hydrolysis coupled transmembrane transport"
"233","GO:1901293",0.040896274036713,1.59785475646211,18.9111284857962,26,73,"nucleoside phosphate biosynthetic process"
"234","GO:0009165",0.040896274036713,1.59785475646211,18.9111284857962,26,73,"nucleotide biosynthetic process"
"235","GO:0006869",0.0410226379295571,1.78957037874505,12.1756580661976,18,47,"lipid transport"
"236","GO:0031400",0.0417204261596395,1.40359760159893,36.5269741985926,46,141,"negative regulation of protein modification process"
"237","GO:0045861",0.0418497168673685,1.67072774528915,15.5433932759969,22,60,"negative regulation of proteolysis"
"238","GO:0072522",0.0418497168673685,1.67072774528915,15.5433932759969,22,60,"purine-containing compound biosynthetic process"
"239","GO:0014047",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"glutamate secretion"
"240","GO:0048210",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"Golgi vesicle fusion to target membrane"
"241","GO:0003044",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"regulation of systemic arterial blood pressure mediated by a chemical signal"
"242","GO:0045143",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"homologous chromosome segregation"
"243","GO:0032415",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"regulation of sodium:proton antiporter activity"
"244","GO:0051452",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"intracellular pH reduction"
"245","GO:0032613",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"interleukin-10 production"
"246","GO:0000090",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"mitotic anaphase"
"247","GO:0008635",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c"
"248","GO:0033206",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"meiotic cytokinesis"
"249","GO:0043647",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"inositol phosphate metabolic process"
"250","GO:0002824",0.0424504497447587,5.73939393939394,1.55433932759969,4,6,"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"
"251","GO:0006810",0.0437012531241687,1.1507889220306,289.366171488142,311,1117,"transport"
"252","GO:0010243",0.0454439825247554,1.30916996838928,56.7333854573886,68,219,"response to organonitrogen compound"
"253","GO:0007391",0.0455367613590944,2.87335359675785,3.62679176439927,7,14,"dorsal closure"
"254","GO:0033275",0.0455367613590944,2.87335359675785,3.62679176439927,7,14,"actin-myosin filament sliding"
"255","GO:1904064",0.0455367613590944,2.87335359675785,3.62679176439927,7,14,"positive regulation of cation transmembrane transport"
"256","GO:0034767",0.0455367613590944,2.87335359675785,3.62679176439927,7,14,"positive regulation of ion transmembrane transport"
"257","GO:0043270",0.047159152698249,1.91972789115646,9.06697941099818,14,35,"positive regulation of ion transport"
"258","GO:0070374",0.0484391851876353,1.96963356403241,8.28980974719833,13,32,"positive regulation of ERK1 and ERK2 cascade"
"259","GO:1990778",0.0485255494406984,2.55487942303358,4.40396142819911,8,17,"protein localization to cell periphery"
"260","GO:0072659",0.0485255494406984,2.55487942303358,4.40396142819911,8,17,"protein localization to plasma membrane"
"261","GO:0000087",0.0485255494406984,2.55487942303358,4.40396142819911,8,17,"mitotic M phase"
"262","GO:0016266",0.0485255494406984,2.55487942303358,4.40396142819911,8,17,"O-glycan processing"
"263","GO:0070252",0.0485255494406984,2.55487942303358,4.40396142819911,8,17,"actin-mediated cell contraction"
"264","GO:0010638",0.0494899522578842,1.44624217118998,27.9781078967944,36,108,"positive regulation of organelle organization"
