## ACTIVE GENE SELECTION CRITERIA based on... 
# (1) riboZero RNA can be detected reliably for differential expression analysis 
## i.e. min. average of 3 t.p.m. over 3 consecutive time points (~30 min intervals) UP TO STAGE 13 (~12 hpf) 
# (2) RNAPII ChIP enrichment conditions (covering at least 80% of the genebody): 
## 2.6-fold at this stage OR 
## 1.8-fold at this stage AND 1.4-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.8-fold at next or previous stage OR 
## 1.4-fold at this stage and 1.4-fold at next two stages 
# (3) optional: H3K4me3 mark within genebody 

## rzRNA data selection for RNAPII ChIP: 
## +/- 1h from ChIP time point, min. average of 0.1 t.p.m. (=detection limit) over 3 consecutive time points 

## ZYGOTIC GENOME ACTIVATION: 
# Total number of genes with transcripts: 12705 
# Number of activated genes at this stage: 1854 
# Percentage of genes that activated at this stage: 14.5926800472255 

scaffold	start	end	gene.length	pol2.6.mean	pol2.7.mean	pol2.8.mean	pol2.8p.mean	pol2.11.mean	pol2.12p.mean	tu.st8p.toInput	tu.st10p.toInput	maternal.tpm	h3k4me3	h3k36me3
Xetro.K02068|ctf1	scaffold_207	24172	29491	5320	0.944594800334259	0.800829330519395	1.14264114810818	25.1675582168323	12.3993892309228	7.56650969571541	2.75991673106632	3.82362137640628	278.807878514352	1	1
Xetro.K03642|1a11	scaffold_1258	1626	2915	1290	1.2348165053332	1.88845476133728	3.98217697188539	25.1211862696703	10.1079323657444	13.0309963440141	NA	4.33986950380952	0	1	1
Xetro.E00687|wisp3	scaffold_5	51265845	51285136	19292	0.979376255530177	1.13897716555877	1.84057503547201	24.5543206371828	21.0031047353795	11.2222009321678	NA	12.4028902135188	0.0896467316549211	1	1
Xetro.H00248|znf750	scaffold_8	9921165	9929955	8791	1.02180902233864	1.01824131571055	2.19126791129651	23.7927691019559	16.7644373084665	17.840761001709	10.9470734540656	11.0565132939341	0.0302024317632282	1	1
Xetro.B01520|pcbp3	scaffold_2	91060580	91085145	24566	0.965535387625175	0.974165841581459	2.77415223955924	23.5767498583399	14.5193655317518	13.9962080454856	1.70072198629278	1.64291786390255	110.023124371709	1	1
Xetro.I00916|frzb	scaffold_9	49558450	49572519	14070	0.928357407480791	0.905092955747126	1.02242041632647	23.3290075765722	7.59693561613849	2.33950045130351	15.2298758755684	8.62874171615241	0	1	1
Xetro.F01271|	scaffold_6	97665097	97670028	4932	1.29381236254876	1.51470129270807	2.14639289473994	22.8805467474148	8.1357523403399	3.96868293102971	NA	NA	0	1	1
Xetro.C01786|	scaffold_3	93283754	93284534	781	1.0383175184642	1.27795005696729	1.42567477093305	22.3522559532966	13.5967171999128	8.7420230622505	NA	NA	129.375598332216	0	1
Xetro.G00443|gfpt1	scaffold_7	20067436	20093915	26480	0.98412862730545	1.23811528838156	3.70351271544012	22.346939025542	52.7544028053921	37.0601619467311	8.01325776837599	7.86217907958116	11.2398620062922	1	1
Xetro.A01061|aplnr	scaffold_1	64037755	64040047	2293	0.747066279175657	1.1264149789527	2.02290584919143	21.5613107851638	14.2260845681357	15.0612872419363	14.3969080700945	10.6569768510535	0.14618073646989	1	1
Xetro.C00416|tcf7l1	scaffold_3	10893491	10930195	36705	0.836617885330028	0.747124576838838	1.58145474290471	21.0124259507863	14.5017545524571	10.4862782889958	3.64669532012382	6.3189996482192	43.7812558382621	1	1
Xetro.G01813|	scaffold_7	102900355	102901916	1562	0.49030425361317	0.853455064125777	1.61307366247052	20.7465473996786	14.4700370773524	7.68351037603837	2.66140807524565	6.27308410096103	46.8998401440384	1	1
Xetro.E00422|	scaffold_5	30732285	30732794	510	0.597077458550745	0.982775702042562	1.01798910284812	20.3326569300509	6.72764776207583	6.77459786219464	2.56835184883846	11.7990202134821	43.637927322702	1	1
Xetro.C01785|prickle1	scaffold_3	93271411	93284553	13143	0.865939438714856	0.938213215433766	1.75947975930449	20.2339352851903	10.0732525867678	7.87330841409912	2.62950308333461	5.54092125531209	128.444752583822	1	1
Xetro.B02518|upk1b	scaffold_2	146417513	146427768	10256	1.09931978320004	1.0805740243272	0.798388182768383	20.1269362424218	23.7232410911609	18.6416198409238	2.87808090406993	4.1934321892638	190.467208288609	1	1
Xetro.D02351|tmcc1	scaffold_4	124824412	124833786	9375	0.964345204022746	1.03598830877443	0.783119584758673	20.0447147963993	4.16332124825346	3.33217545150227	2.05631217865733	6.04377800027164	55.766045814527	1	1
Xetro.D02243|gata2	scaffold_4	120142980	120155195	12216	0.946024894759933	1.21969824013983	1.95082537224217	19.9448375805619	31.8582873490396	64.3042324636741	NA	8.96906364120633	0.0293290132486093	1	1
Xetro.K05138|gata4	scaffold_5b	1534238	1560513	26276	0.884409026735124	1.0485881730779	1.63198273472951	19.1901783694365	9.86753562253217	3.52204691863823	NA	9.54023037475368	0.0354434698761803	1	1
Xetro.I00805|epha4	scaffold_9	44207775	44256171	48397	0.95723795202802	1.0694877713766	1.53769213693431	19.1465226914603	15.6059231664391	10.3688882586384	3.70984155943333	9.00427470365171	62.5294971866119	1	1
Xetro.K03649|	scaffold_1273	2483	3790	1308	0.838649699473321	1.31491056210334	1.56519952731396	18.9154466257483	2.81877064616795	1.56762203616324	NA	17.8023218421574	0	0	0
Xetro.K01424|lpar2	scaffold_109	13740	33401	19662	1.01476332624726	0.823939967402233	1.53433266200563	18.8569356125746	6.02310990858848	4.0751290734131	NA	7.96828499060108	0.822514331502033	1	1
Xetro.G01448|plekhn1	scaffold_7	82466923	82495718	28796	0.887643083719605	0.957651470370451	1.09131553574868	18.0837740015397	10.0318080211237	8.70349549691579	10.4824592900267	8.82211029224627	0.552952564132693	1	1
Xetro.K03381|	scaffold_851	9492	10293	802	1.1677052827425	1.27289476272045	0.597185669747243	17.999520300512	9.70945695454943	10.0662663501609	NA	NA	0.120232601632235	0	1
Xetro.A02912|	scaffold_1	173076690	173089944	13255	0.820857499073273	0.787635738288902	1.52345913701244	17.7916877912265	13.3015929651373	13.6094158169688	26.2729762897573	11.801947283741	0.0080353446191296	1	1
Xetro.G01875|	scaffold_7	104927271	104930760	3490	1.07183910049271	1.36798323290448	2.4772448613539	17.7840154593728	11.6463099524061	14.2181949472818	NA	7.46245853703831	2.19195483141744	1	1
Xetro.D00101|eif4g2	scaffold_4	6178355	6190560	12206	0.890534448564735	0.876591484870366	1.39089809541079	17.7673952263946	21.7463306788558	19.9263753379361	0.814419335282658	0.922864262089672	671.9835599228	1	1
Xetro.C00581|slc24a5	scaffold_3	19893864	19918657	24794	0.952537526601611	0.920882950520773	1.73373255705338	17.6250318425815	12.3857550237168	8.547287397094	6.81756223749266	8.08326405211915	18.2832172658295	0	1
Xetro.D00995|	scaffold_4	57904941	57905852	912	1.42089043026137	0.545764521794007	1.40518705169791	17.4282329026922	23.2619098376655	11.1893178439253	NA	NA	0	0	0
Xetro.B01708|pvrl2	scaffold_2	100612435	100634031	21597	0.900597116645172	0.807489608390508	2.06034720319584	17.0753793105057	8.01190462007859	7.98579311565876	1.68629161792424	4.7868112885302	141.389775979467	1	1
Xetro.I01036|aldh1a2	scaffold_9	58113716	58147613	33898	1.06895981038802	1.03542171087895	1.30684014867977	17.0257008663065	15.5549572342994	5.89763536258782	1.25007526074918	4.23579589460545	178.735304988129	1	1
Xetro.B01556|krt5.7	scaffold_2	92296120	92302403	6284	0.776249005772512	0.85646340337566	1.17709441688766	16.9296198295945	51.2471934937802	85.5881994717379	9.49583298240274	6.41757562399223	0.10789865168428	1	1
Xetro.F01721|csrnp1	scaffold_6	132955925	132976235	20311	0.874007043252832	0.733026384325708	0.904128634969454	16.4838112955091	14.4398370780802	12.1489122818746	1.84682068897554	4.10864694827868	24.7414782544302	1	1
Xetro.A02465|cnot6l	scaffold_1	137580919	137622636	41718	0.910902082532429	0.908039547212606	1.81508546699896	16.103758168537	9.35701414145623	7.13883872200532	1.12419441194949	0.968000632819966	82.5715276470037	1	1
Xetro.G01795|cnfn.1	scaffold_7	102237979	102245256	7278	1.04956639702031	1.27613271829489	1.68113309797487	15.9630567589595	12.7738159106915	9.30229466714686	10.0942200570628	9.54316854240836	0.135330210568949	1	1
Xetro.G01632|plekhg5	scaffold_7	94195469	94211687	16219	1.09111273499826	1.36357152020147	1.73371618636729	15.9390774323545	2.76498741851365	2.4042988305905	6.94217875973167	7.59883517989119	10.2515749223629	1	1
Xetro.K01742|	scaffold_149	100282	102087	1806	0.913794452230328	0.624305163294404	0.911354714736295	15.9007694719848	27.9256727840966	29.4738037912708	NA	NA	3.36170088748081	1	1
Xetro.D00746|aprt	scaffold_4	43345549	43352080	6532	0.794702347856934	0.812043956344853	1.85435412302018	15.682814760632	12.0337211570982	9.70433176848987	0.856117282946153	5.50829590868131	20.8298566023969	1	1
Xetro.E00238|	scaffold_5	15705820	15707174	1355	0.918547081369763	0.497804703005904	1.30572689666408	15.3658130101458	19.5057063425066	23.1864638970683	NA	0.996997048172456	0	1	0
Xetro.B02610|atp1a1	scaffold_2	150808332	150816460	8129	0.973935436494278	0.719036371239379	0.863480031318004	15.1278603184787	22.3956933210484	29.586622932902	1.60561576739963	1.48584435092596	122.276467398389	0	1
Xetro.D02069|ier5	scaffold_4	110684117	110692720	8604	1.09432786752097	1.0567321805054	4.85050741385889	15.0684746391041	12.8868514172425	10.6688946598051	5.0510919693823	3.69059768827896	63.6126868613552	1	1
Xetro.H00487|	scaffold_8	21461780	21466623	4844	0.812092818856477	1.76672395689718	2.11906160434755	15.0475852562365	10.5387637510384	8.39100585537767	NA	NA	5.33383713023684	1	1
Xetro.A02235|ptbp1	scaffold_1	125648374	125665952	17579	0.790007284690975	0.755502210608875	1.21171978731997	14.9482851156598	12.2587723171612	16.7034745490315	1.42282798591665	2.26574035735009	201.719098109013	1	1
Xetro.B02351|	scaffold_2	141543270	141544240	971	0.553656126482213	0.96600790513834	0.457495765104462	14.7838848108413	3.64784490871447	1.34758610954263	NA	6.50980425571427	0.0665799423011648	0	0
Xetro.F00384|rdh10	scaffold_6	28624036	28641285	17250	0.812227735103599	0.777743950042319	1.72174853273993	14.7079889518592	15.3650291264775	6.41738392971062	2.43579818337648	3.75416773367589	61.9894120413316	1	1
Xetro.B01902|arl13b	scaffold_2	111298610	111326299	27690	0.909032179079713	0.980448722124711	4.97224183426606	14.6590527355428	5.31170844986772	4.63208143081096	0	3.08207546620101	20.4701159684706	1	1
Xetro.F01742|ngfr	scaffold_6	133755665	133775961	20297	0.834631092049754	0.721281363042752	1.47382985682442	14.6046655042172	17.9861292254057	19.1476467178847	15.9986917250562	8.69228198306357	0.751031610336388	1	1
Xetro.J00920|cass4	scaffold_10	35445594	35472179	26586	0.790753935947237	0.848969921052962	1.78005354024197	14.4695423134386	3.67771998983347	4.71740319296584	NA	8.65261482322022	0.0238314605400488	1	1
Xetro.G00765|march8	scaffold_7	39557856	39595372	37517	0.995777622190299	1.09672714631671	1.11027223880632	14.4179669301305	11.423205061253	7.52054812587431	2.38489814535	7.20795717589233	24.3487374156106	1	1
Xetro.K03567|u2af1	scaffold_1091	705	3691	2987	0.627695111715974	0.641735357419393	1.61922572741693	14.2396529916568	12.9841996061218	11.4621247189388	1.87350716027495	1.63453720789342	100.582474372367	0	1
Xetro.F01722|	scaffold_6	132959968	132960252	285	1.62403225327374	0.109236879763195	1.12539136079384	14.0932061144445	15.3090843067623	12.8633677488941	NA	NA	24.9614513111707	0	1
Xetro.I01729|cldn6.2	scaffold_9	86817843	86822391	4549	0.714885517174753	0.746656422421268	1.91913781772305	14.0251105888225	17.8647995170117	21.1879480965085	1.37897023291003	0.637638119422919	671.052978014558	1	1
Xetro.F01907|smarcc1	scaffold_6	140718629	140748974	30346	0.882551950590425	0.967959917630503	2.15495045496894	13.9788791868176	8.57060520295574	7.28108183675271	1.53305541415728	1.20660048984839	96.8595497492614	1	1
Xetro.G01831|unnamed	scaffold_7	103473637	103475002	1366	0.867762596848409	0.696301120413067	0.893705101441832	13.9413233112826	7.94179442651186	9.83054349896677	0.927460389858332	3.94157397127873	239.000140369091	0	1
Xetro.G00210|c3ar1	scaffold_7	8055904	8061091	5188	0.712137200122278	1.00012981599692	0.82957940356	13.6419481760819	3.74433135155262	6.08533220650637	NA	5.33803948968571	0.596163871623479	0	1
Xetro.I00167|ccnt2	scaffold_9	5793838	5811049	17212	0.978833860176514	1.03773816704208	2.01861243446737	13.5771119449289	8.59915251420926	7.46911743140769	1.78235664163484	3.58190826312422	64.4310866215051	1	1
Xetro.G00211|c12orf57	scaffold_7	8061254	8066504	5251	1.11332834582781	0.863028890806791	0.82780653122857	13.5571220369853	4.95875383329589	6.3067587150021	4.6511446416776	2.09993685668202	49.9192113442875	1	1
Xetro.C01030|ccng1	scaffold_3	49911593	49920740	9148	1.09710385646295	0.983480455545009	0.96244816588515	13.5279526926393	4.73514583783364	7.39932040630146	1.3968229353332	4.64788990291464	42.9608648193876	1	1
Xetro.D01022|cdc42ep2	scaffold_4	58767124	58781000	13877	1.05758764751303	0.98199524057621	1.25533662035333	13.521388430387	2.81090462591084	2.07027055040157	1.13255437039452	4.83454323103575	113.364858043119	1	1
Xetro.H00049|	scaffold_8	2081264	2083457	2194	1.73130580567089	1.13115101892261	1.07854339879571	13.5068062460121	13.6656851337966	9.45996437676059	NA	NA	0.0666170784715247	1	1
Xetro.D00901|	scaffold_4	52570781	52571391	611	1.29980861559031	1.35940420611719	1.82212255271671	13.441695489706	10.0652739166991	12.6191573416421	NA	NA	0.0819108858337615	0	1
Xetro.D00900|cdh3	scaffold_4	52566581	52598665	32085	0.795189794906871	0.868277718124315	1.56573683276039	13.4193960217496	12.9286966697656	12.4660878486025	1.0493786862762	1.53507223285899	458.777314633391	1	1
Xetro.B00011|lin28a	scaffold_2	457467	474689	17223	0.782716173650594	0.916010060646017	1.16848044326297	13.0415703378624	11.3935406381715	12.5311670936252	2.29982797780369	7.43459538953441	45.2371524742386	1	1
Xetro.F01249|cmtm8	scaffold_6	95636808	95659017	22210	1.09950129969115	1.2625209286728	1.12172903849552	13.0179441307166	5.56485207565227	2.13654503731494	NA	12.8450829281654	0.81838594747875	1	1
Xetro.H01300|rhou	scaffold_8	64278500	64282348	3849	1.36624818507588	0.786966512345323	1.57762061891008	12.7725546474438	5.77155598406325	7.81288018035756	1.34442787605515	5.19361432423106	443.822377586681	1	1
Xetro.K03786|	scaffold_1609	1627	2364	738	0.763388701114647	1.34033668577798	1.43026148585918	12.7382429593365	3.82944183640334	4.26600081886726	NA	NA	0.337443517656508	0	0
Xetro.A02434|hnrnpm	scaffold_1	136405465	136431233	25769	0.933294222417859	0.943721436205272	1.01342556832575	12.7197754375943	10.3619812377774	10.6929134540943	0.848816087794321	1.47158646677924	293.070524089832	1	1
Xetro.F00268|osr2	scaffold_6	20969676	20979275	9600	1.58114145466684	2.79386117083341	4.01658955125048	12.55163177537	5.94247429263608	4.32173742247145	NA	9.03298419978957	0.0836026786982391	1	1
Xetro.A01256|rpl10a	scaffold_1	71760862	71767584	6723	0.826235362724729	1.23160670100579	2.0710331322341	12.3087671897849	10.2595925814731	11.5647939505618	5.31308967054522	8.62040485424664	189.802816066004	1	1
Xetro.D00185|ccnd1	scaffold_4	9079961	9095584	15624	0.831922941318182	0.746903767772849	0.614268440806486	12.042265166066	18.9034257840369	20.7279445684703	2.55678269636621	5.51525082775793	95.8560965891863	1	1
Xetro.E00717|dcbld1	scaffold_5	53287710	53332643	44934	0.990266252920168	1.01883817920189	1.28718271825992	12.0143801526867	5.43025094054398	4.8540911032232	0.873407591603461	1.61320493123057	252.3441641621	1	1
Xetro.H00804|ppp1r10	scaffold_8	43733993	43752211	18219	0.990441049051079	0.931179828737797	2.32267011179717	11.9690325347184	7.37266568467723	10.0044498982047	1.07687965190415	1.08597852914525	118.093736191637	1	1
Xetro.D00136|api5	scaffold_4	7383626	7397176	13551	0.904931185105893	0.928257106537213	1.47559544934815	11.9171408446256	8.84233081136517	7.4493309663706	2.13828730932661	3.53278909497189	108.988801370525	1	1
Xetro.A01589|tdgf1p3	scaffold_1	88243559	88254921	11363	0.930216057128439	1.03190607508334	1.31622488297454	11.8667254873822	2.55373870135069	1.84193220529788	1.62526392127555	4.44462497459113	319.910756493839	1	1
Xetro.B02349|	scaffold_2	141536088	141549839	13752	1.0321044418679	0.981091868524889	0.766602858801424	11.8611061192237	2.96691246345636	2.59272953366645	NA	NA	0.24604070545282	0	0
Xetro.E00542|irf6	scaffold_5	40005997	40021738	15742	0.954918856339846	0.979618418154389	1.37897241685679	11.836636927018	9.21182077445521	6.87462154566715	2.38324540928253	3.7215867251846	40.7642518881614	1	1
Xetro.G01482|ski	scaffold_7	84946980	84978464	31485	0.823786789426278	0.882273778305944	1.76512591786559	11.8116031798035	7.62541377150261	5.28405946389066	2.65396357713307	1.79019617032143	41.6297750359542	1	1
Xetro.G00635|hhex	scaffold_7	31979405	31990710	11306	0.917639155660552	1.06662069991843	1.67532284141809	11.7106762012753	5.5064205317279	1.92480238942655	NA	10.8771412880289	1.16433851993192	1	1
Xetro.K00983|ahnak	scaffold_65	243181	289364	46184	0.945026514603902	0.909948133954377	0.816385898402364	11.6948575224043	24.8229146592926	23.2602744889511	1.80131035255722	5.1385729299151	7.66163247098867	1	1
Xetro.K00883|khsrp	scaffold_53	92136	110374	18239	0.996236376745988	1.01566027894247	1.84013232917176	11.6902312502744	10.0406306551738	10.5303696316264	2.35805994348149	1.74564583393455	78.7405672521739	1	1
Xetro.F01820|	scaffold_6	137159067	137159321	255	1.67633793657146	0.532253915040397	0.981950294178498	11.590034191759	10.3839209650268	11.7788506157575	NA	NA	68.7947320970282	0	1
Xetro.E00187|ephb3	scaffold_5	10940997	10974339	33343	0.8411861563907	0.862200406212734	1.72123756227042	11.5727380670113	6.95730353384933	5.31354614005429	1.56032766574195	5.97324640742799	80.4264904186909	1	1
Xetro.B00959|c1orf114	scaffold_2	56260915	56287874	26960	0.824975077927087	0.99236142476386	1.44656211958077	11.568227944578	20.0228042001773	3.64675118785862	1.19779637793363	1.52781120287172	7.53494473497134	1	1
Xetro.J00867|krt	scaffold_10	33323424	33328142	4719	1.04031033656301	1.03069304904477	0.931895146704502	11.5601577002806	54.0151350803614	96.668489904201	11.3214130348224	5.7037698913489	0.0204638872098372	1	1
Xetro.A02936|galnt7	scaffold_1	175148426	175219689	71264	1.02711276639757	1.37924904214196	4.23786133007184	11.5394285488165	8.31182971527589	7.93901447641718	1.03481349001271	2.4187804803342	21.7525286525685	1	1
Xetro.I00863|arl4c	scaffold_9	46878263	46879243	981	0.699836619104235	0.840851591516298	0.620051476635775	11.4625856045535	15.1732916788841	14.3628777989658	NA	NA	0.0686222350979914	1	0
Xetro.D02013|ssbp3	scaffold_4	107405420	107431993	26574	0.902215761489161	0.981326289698777	1.60834651934658	11.4131759091059	9.41409330234922	9.41560988867629	0.65227983462564	2.43700364444688	85.4571975741614	1	1
Xetro.K02839|rps11	scaffold_472	11534	14883	3350	0.968979656948396	1.31116385246096	2.39409644670532	11.407678884627	8.55890111531668	9.53887030522316	0.564950491284263	2.68343076189749	221.516412897333	1	1
Xetro.E01203|pygm	scaffold_5	87525558	87554116	28559	1.0015191391927	0.935351214109544	2.18135576229002	11.4001018782053	9.25681442006404	8.35774416918062	7.11164573306533	7.54518445726298	32.925723919479	1	1
Xetro.B00288|mycl1	scaffold_2	14159469	14168430	8962	0.773624232654954	1.02090349415505	1.50153036957024	11.3938661411879	10.8953783182547	11.1211162335926	0.586109125453279	0.982553109990415	404.394949894013	1	1
Xetro.B00381|sebox	scaffold_2	18424157	18428630	4474	1.20514810272842	0.648684240227993	0.786559292290387	11.3880958379936	3.04845926651634	2.28383938335428	NA	6.23775273457995	0.00990984656627367	1	1
Xetro.H00763|itm2a	scaffold_8	41724253	41735505	11253	0.93026010505385	0.945342114921304	1.24081390502799	11.3666585414151	6.85121079597345	8.5467346762059	2.24251616652313	4.08255954908143	193.79472425097	1	1
Xetro.H00105|rpl7a	scaffold_8	4362007	4367065	5059	0.81695260125246	0.869585295494384	1.4105778720347	11.287463655395	7.28255276252684	7.68868919030915	1.45706869047381	1.46269675869136	330.430394005176	1	1
Xetro.B02172|adamts1	scaffold_2	131756913	131765723	8811	0.97455722486382	1.03978596886056	1.64184066812131	11.1825386118686	19.3454323067139	9.36125678255013	2.72138461779679	5.97761587860479	87.6462669781501	1	1
Xetro.E01627|hist1h3g	scaffold_5	117973490	117984246	10757	0.8975793671911	0.838009802484662	1.56081780324556	11.0733476914111	9.17171841211803	9.045487468071	1.21515417673413	1.11384483462792	305.631600571659	1	1
Xetro.J00100|	scaffold_10	3720922	3722194	1273	0.714036838853068	1.0310945397038	0.987547746289922	11.0322943899535	8.77898447996316	15.7517603074279	NA	NA	31.5244466220989	1	1
Xetro.B01533|rarg	scaffold_2	91510539	91534335	23797	0.925157375318468	0.796034547920124	2.14609544491826	10.9507911261126	12.0452929608826	12.8528275956109	5.96634312651133	5.9213473738418	31.3838764530663	1	1
Xetro.F01811|slc38a3	scaffold_6	136564480	136603503	39024	1.00172126974844	0.861558883492417	0.796448951830598	10.8554752584247	5.99156559162097	2.30701638623235	NA	23.2725502141785	3.0655067928085	1	1
Xetro.G00135|unnamed	scaffold_7	6211922	6216191	4270	0.653159407205423	0.618060723952256	0.646933055256382	10.8537626904848	16.6049813886142	14.1196442124554	0.627784347273819	4.47178043097698	113.839537024847	1	1
Xetro.C00093|	scaffold_3	2794765	2801445	6681	0.816304881574782	0.862791527260837	1.49099807581166	10.8129883167153	4.63104448695411	5.27140545277106	1.20928537020202	0.769015337900313	10.5205252181453	0	1
Xetro.E00632|	scaffold_5	48170905	48171405	501	0.70375106363982	0.919074891812174	1.46019864591559	10.8106718016102	15.1355295469491	7.72378772442214	NA	NA	0	1	0
Xetro.F01418|etv1	scaffold_6	108975816	109021485	45670	0.95382872247889	1.04233308828495	1.18963557497848	10.7669366064984	7.22210218013928	8.78015646802417	1.2816480190562	2.42000158204992	36.167290888166	1	1
Xetro.J00520|cyb561	scaffold_10	20002454	20020184	17731	0.915800507853234	0.917827778358861	1.37516999110877	10.746494932001	4.5975659128976	4.9822630534623	16.1749091991293	5.21503655844514	11.0550523122169	1	1
Xetro.B02511|	scaffold_2	146084239	146086049	1811	1.20734183676613	0.947700878908727	0.959239391293748	10.7306566351274	8.55108949324223	10.8778079531871	NA	NA	2.27596160141114	0	1
Xetro.K02358|timm23	scaffold_275	71292	86203	14912	0.968884042798277	0.968282233353348	1.75367741230217	10.6841152500948	6.75175373155705	7.96495939779772	1.19286268664401	2.6436762320916	354.496836679502	1	1
Xetro.B01306|cs	scaffold_2	80577318	80598392	21075	0.991111479371888	0.817823383261918	1.42502240700491	10.4846054465967	5.48830524733309	5.62133335325688	1.01274923649432	2.12820523744505	98.5573424623152	1	1
Xetro.D01100|slc29a2	scaffold_4	61332056	61354662	22607	0.908569085619419	1.01075198115406	1.89141392954934	10.4833055158106	3.09430735212535	2.64690900260757	1.29454891250016	5.77708067976205	156.647837395691	1	1
Xetro.H00844|	scaffold_8	44947407	44954264	6858	1.04490963223854	0.645812937164528	1.3156202644456	10.4169351022826	7.72447094364129	10.1646244207971	NA	NA	37.8666157584615	1	1
Xetro.E00631|prdm1	scaffold_5	48168137	48185114	16978	0.835273497198946	1.12156237039967	1.29308812588134	10.3700684390159	15.6312418155315	9.29108630012196	24.3092249552342	7.66305629169163	0.797231912235486	1	1
Xetro.C00269|ppp1r3c.2	scaffold_3	7533875	7537748	3874	1.05387094541644	0.779946089289209	1.63746394394866	10.2866488703958	20.0424867386842	17.1906142751512	1.10306293804067	1.51532352999648	732.016819823424	1	1
Xetro.D00537|ctcf	scaffold_4	27011134	27032903	21770	0.927285621510936	0.905275980523399	1.96606992703594	10.2831033725729	7.08341934950422	5.93128195209271	0.675802116235078	0.963204125297095	640.456270752216	1	1
Xetro.B01307|	scaffold_2	80594896	80595895	1000	0.914400333826215	0.59353713553735	1.02836870542821	10.2363199543949	5.5886048846862	5.75181142482721	NA	NA	160.519550646646	0	1
Xetro.K00390|cdc42ep4	scaffold_29	768478	784014	15537	0.96664332808047	0.936402544225539	1.59669991785715	10.2163840290692	6.91356239811514	4.95677374081236	NA	6.58186850946757	7.97526906348796	1	1
Xetro.D01470|ep300	scaffold_4	80644702	80679607	34906	0.913424874185598	0.912841908273669	2.45343791437298	10.1772829954388	5.78734410173953	5.67408796878614	2.20412002840253	2.45080015671766	18.1467515257282	1	1
Xetro.E01435|rps27a	scaffold_5	102924037	102931353	7317	1.09239533506347	0.989076964043509	1.82256370506764	10.0944039360321	7.42428865556973	13.327170001224	0.754032837283197	0.765859324201679	178.337111448457	1	1
